date,eu_2y_pct,us_2y_pct,rate_diff_pp,d_diff_pp,d_diff_lagged_signal,eurusd_close,eurusd_return,position,gross_return,cost,net_return,cum_gross,cum_net
2018-12-25,-0.650338,2.550000,-3.200338,0.000000,0.080000,1.140394,0.002737,1.000000,0.002737,0.000438,0.002298,1.147641,0.697259
2018-12-26,-0.650338,2.610000,-3.260338,-0.060000,0.000000,1.141553,0.001016,1.000000,0.001016,0.000000,0.001016,1.148807,0.697968
2018-12-27,-0.657430,2.560000,-3.217430,0.042908,-0.060000,1.136131,-0.004749,0.000000,-0.000000,0.000220,-0.000220,1.148807,0.697814
2018-12-28,-0.658248,2.520000,-3.178248,0.039182,0.042908,1.143105,0.006138,-1.000000,-0.006138,0.000219,-0.006357,1.141755,0.693378
2018-12-31,-0.658248,2.480000,-3.138248,0.040000,0.039182,1.143995,0.000778,1.000000,0.000778,0.000437,0.000341,1.142643,0.693614
2019-01-01,-0.658248,2.480000,-3.138248,0.000000,0.040000,1.149306,0.004643,1.000000,0.004643,0.000000,0.004643,1.147949,0.696835
2019-01-02,-0.669686,2.500000,-3.169686,-0.031438,0.000000,1.146171,-0.002728,1.000000,-0.002728,0.000000,-0.002728,1.144817,0.694934
2019-01-03,-0.655076,2.390000,-3.045076,0.124610,-0.031438,1.131811,-0.012529,0.000000,-0.000000,0.000221,-0.000221,1.144817,0.694780
2019-01-04,-0.634953,2.500000,-3.134953,-0.089876,0.124610,1.139108,0.006447,-1.000000,-0.006447,0.000219,-0.006667,1.137436,0.690148
2019-01-07,-0.621071,2.530000,-3.151071,-0.016119,-0.089876,1.141044,0.001700,1.000000,0.001700,0.000438,0.001262,1.139370,0.691019
2019-01-08,-0.610184,2.580000,-3.190184,-0.039112,-0.016119,1.147974,0.006073,-1.000000,-0.006073,0.000436,-0.006508,1.132451,0.686522
2019-01-09,-0.608295,2.560000,-3.168295,0.021889,-0.039112,1.145607,-0.002062,-1.000000,0.002062,0.000000,0.002062,1.134786,0.687938
2019-01-10,-0.618852,2.560000,-3.178852,-0.010557,0.021889,1.155495,0.008631,-1.000000,-0.008631,0.000000,-0.008631,1.124991,0.682000
2019-01-11,-0.619410,2.550000,-3.169410,0.009442,-0.010557,1.151013,-0.003879,1.000000,-0.003879,0.000434,-0.004313,1.120627,0.679058
2019-01-14,-0.622626,2.530000,-3.152626,0.016784,0.009442,1.146014,-0.004343,-1.000000,0.004343,0.000436,0.003907,1.125495,0.681711
2019-01-15,-0.633603,2.530000,-3.163603,-0.010977,0.016784,1.147289,0.001113,1.000000,0.001113,0.000436,0.000677,1.126747,0.682173
2019-01-16,-0.623070,2.550000,-3.173070,-0.009467,-0.010977,1.141683,-0.004886,1.000000,-0.004886,0.000000,-0.004886,1.121242,0.678839
2019-01-17,-0.614323,2.560000,-3.174323,-0.001254,-0.009467,1.139809,-0.001641,-1.000000,0.001641,0.000439,0.001203,1.123082,0.679656
2019-01-18,-0.613590,2.620000,-3.233590,-0.059267,-0.001254,1.139264,-0.000478,-1.000000,0.000478,0.000000,0.000478,1.123619,0.679981
2019-01-21,-0.607363,2.620000,-3.227363,0.006227,-0.059267,1.136557,-0.002375,-1.000000,0.002375,0.000000,0.002375,1.126288,0.681596
2019-01-22,-0.610598,2.580000,-3.190598,0.036765,0.006227,1.136932,0.000330,-1.000000,-0.000330,0.000000,-0.000330,1.125917,0.681371
2019-01-23,-0.607917,2.580000,-3.187917,0.002682,0.036765,1.136402,-0.000466,1.000000,-0.000466,0.000440,-0.000906,1.125392,0.680754
2019-01-24,-0.602339,2.560000,-3.162339,0.025577,0.002682,1.138822,0.002130,1.000000,0.002130,0.000000,0.002130,1.127789,0.682204
2019-01-25,-0.601070,2.600000,-3.201070,-0.038731,0.025577,1.131350,-0.006562,1.000000,-0.006562,0.000000,-0.006562,1.120389,0.677727
2019-01-28,-0.595224,2.600000,-3.195224,0.005846,-0.038731,1.141305,0.008799,1.000000,0.008799,0.000000,0.008799,1.130247,0.683691
2019-01-29,-0.586194,2.560000,-3.146194,0.049031,0.005846,1.143001,0.001486,-1.000000,-0.001486,0.000437,-0.001923,1.128568,0.682376
2019-01-30,-0.578127,2.520000,-3.098127,0.048067,0.049031,1.143537,0.000469,1.000000,0.000469,0.000437,0.000032,1.129097,0.682398
2019-01-31,-0.582182,2.450000,-3.032182,0.065944,0.048067,1.148765,0.004572,1.000000,0.004572,0.000000,0.004572,1.134259,0.685518
2019-02-01,-0.592186,2.520000,-3.112186,-0.080004,0.065944,1.144951,-0.003320,1.000000,-0.003320,0.000000,-0.003320,1.130493,0.683241
2019-02-04,-0.584167,2.530000,-3.114167,-0.001981,-0.080004,1.145528,0.000504,1.000000,0.000504,0.000000,0.000504,1.131063,0.683586
2019-02-05,-0.579373,2.530000,-3.109373,0.004794,-0.001981,1.143628,-0.001658,-1.000000,0.001658,0.000437,0.001221,1.132939,0.684420
2019-02-06,-0.562982,2.520000,-3.082982,0.026391,0.004794,1.140993,-0.002305,-1.000000,0.002305,0.000000,0.002305,1.135550,0.685998
2019-02-07,-0.582174,2.480000,-3.062174,0.020808,0.026391,1.136596,-0.003853,1.000000,-0.003853,0.000440,-0.004293,1.131174,0.683053
2019-02-08,-0.585541,2.450000,-3.035541,0.026633,0.020808,1.133877,-0.002392,1.000000,-0.002392,0.000000,-0.002392,1.128468,0.681419
2019-02-11,-0.573459,2.480000,-3.053459,-0.017919,0.026633,1.132426,-0.001280,1.000000,-0.001280,0.000000,-0.001280,1.127024,0.680547
2019-02-12,-0.569906,2.500000,-3.069906,-0.016447,-0.017919,1.127904,-0.003993,1.000000,-0.003993,0.000000,-0.003993,1.122524,0.677829
2019-02-13,-0.561278,2.530000,-3.091278,-0.021372,-0.016447,1.133466,0.004931,-1.000000,-0.004931,0.000441,-0.005372,1.116989,0.674188
2019-02-14,-0.568741,2.500000,-3.068741,0.022537,-0.021372,1.126494,-0.006151,-1.000000,0.006151,0.000000,0.006151,1.123859,0.678335
2019-02-15,-0.565812,2.520000,-3.085812,-0.017072,0.022537,1.129535,0.002700,-1.000000,-0.002700,0.000000,-0.002700,1.120826,0.676504
2019-02-18,-0.569043,2.520000,-3.089043,-0.003231,-0.017072,1.129803,0.000237,1.000000,0.000237,0.000443,-0.000205,1.121091,0.676365
2019-02-19,-0.578161,2.500000,-3.078161,0.010882,-0.003231,1.131196,0.001233,-1.000000,-0.001233,0.000442,-0.001675,1.119709,0.675232
2019-02-20,-0.577147,2.500000,-3.077147,0.001014,0.010882,1.134301,0.002745,-1.000000,-0.002745,0.000000,-0.002745,1.116636,0.673378
2019-02-21,-0.561816,2.530000,-3.091816,-0.014669,0.001014,1.134636,0.000295,1.000000,0.000295,0.000441,-0.000146,1.116965,0.673280
2019-02-22,-0.572665,2.480000,-3.052665,0.039150,-0.014669,1.134301,-0.000295,1.000000,-0.000295,0.000000,-0.000295,1.116636,0.673082
2019-02-25,-0.559698,2.510000,-3.069698,-0.017033,0.039150,1.134224,-0.000068,-1.000000,0.000068,0.000441,-0.000373,1.116712,0.672831
2019-02-26,-0.559026,2.480000,-3.039026,0.030672,-0.017033,1.136751,0.002228,1.000000,0.002228,0.000440,0.001788,1.119200,0.674034
2019-02-27,-0.547518,2.500000,-3.047518,-0.008492,0.030672,1.139315,0.002256,-1.000000,-0.002256,0.000439,-0.002695,1.116675,0.672218
2019-02-28,-0.537564,2.520000,-3.057564,-0.010046,-0.008492,1.138019,-0.001138,1.000000,-0.001138,0.000439,-0.001577,1.115404,0.671157
2019-03-01,-0.528155,2.550000,-3.078155,-0.020591,-0.010046,1.137346,-0.000591,-1.000000,0.000591,0.000440,0.000152,1.116064,0.671259
2019-03-04,-0.529399,2.550000,-3.079399,-0.001244,-0.020591,1.137592,0.000216,-1.000000,-0.000216,0.000000,-0.000216,1.115823,0.671114
2019-03-05,-0.535233,2.550000,-3.085233,-0.005833,-0.001244,1.133735,-0.003390,-1.000000,0.003390,0.000000,0.003390,1.119605,0.673389
2019-03-06,-0.539727,2.520000,-3.059727,0.025506,-0.005833,1.130710,-0.002668,-1.000000,0.002668,0.000000,0.002668,1.122593,0.675186
2019-03-07,-0.565800,2.470000,-3.035800,0.023927,0.025506,1.131401,0.000611,-1.000000,-0.000611,0.000000,-0.000611,1.121907,0.674774
2019-03-08,-0.557602,2.450000,-3.007602,0.028198,0.023927,1.119833,-0.010224,1.000000,-0.010224,0.000446,-0.010671,1.110436,0.667573
2019-03-11,-0.559323,2.470000,-3.029323,-0.021722,0.028198,1.123242,0.003044,1.000000,0.003044,0.000000,0.003044,1.113816,0.669605
2019-03-12,-0.561621,2.450000,-3.011621,0.017702,-0.021722,1.125923,0.002387,1.000000,0.002387,0.000000,0.002387,1.116475,0.671204
2019-03-13,-0.561621,2.450000,-3.011621,-0.000000,0.017702,1.128745,0.002506,-1.000000,-0.002506,0.000443,-0.002949,1.113677,0.669225
2019-03-14,-0.558762,2.460000,-3.018762,-0.007140,-0.000000,1.133106,0.003864,1.000000,0.003864,0.000441,0.003423,1.117981,0.671515
2019-03-15,-0.552809,2.430000,-2.982809,0.035953,-0.007140,1.130838,-0.002002,-1.000000,0.002002,0.000442,0.001559,1.120218,0.672562
2019-03-18,-0.548261,2.450000,-2.998261,-0.015452,0.035953,1.131977,0.001007,-1.000000,-0.001007,0.000000,-0.001007,1.119090,0.671885
2019-03-19,-0.540350,2.460000,-3.000350,-0.002089,-0.015452,1.133620,0.001451,1.000000,0.001451,0.000441,0.001010,1.120714,0.672563
2019-03-20,-0.541418,2.400000,-2.941418,0.058932,-0.002089,1.135486,0.001646,-1.000000,-0.001646,0.000440,-0.002087,1.118869,0.671160
2019-03-21,-0.556668,2.410000,-2.966668,-0.025249,0.058932,1.142792,0.006434,-1.000000,-0.006434,0.000000,-0.006434,1.111670,0.666842
2019-03-22,-0.579774,2.310000,-2.889774,0.076893,-0.025249,1.137501,-0.004630,1.000000,-0.004630,0.000440,-0.005069,1.106523,0.663461
2019-03-25,-0.581035,2.260000,-2.841035,0.048739,0.076893,1.129586,-0.006958,-1.000000,0.006958,0.000443,0.006516,1.114223,0.667784
2019-03-26,-0.574410,2.240000,-2.814410,0.026625,0.048739,1.131580,0.001765,1.000000,0.001765,0.000442,0.001323,1.116190,0.668668
2019-03-27,-0.633636,2.220000,-2.853636,-0.039227,0.026625,1.127485,-0.003619,1.000000,-0.003619,0.000000,-0.003619,1.112150,0.666248
2019-03-28,-0.608812,2.230000,-2.838812,0.014824,-0.039227,1.125176,-0.002048,1.000000,-0.002048,0.000000,-0.002048,1.109872,0.664884
2019-03-29,-0.620109,2.270000,-2.890109,-0.051296,0.014824,1.123002,-0.001932,-1.000000,0.001932,0.000445,0.001486,1.112016,0.665872
2019-04-01,-0.613949,2.330000,-2.943949,-0.053841,-0.051296,1.122385,-0.000550,1.000000,-0.000550,0.000445,-0.000995,1.111405,0.665209
2019-04-02,-0.621512,2.300000,-2.921512,0.022437,-0.053841,1.120574,-0.001614,-1.000000,0.001614,0.000446,0.001167,1.113198,0.665986
2019-04-03,-0.601963,2.330000,-2.931963,-0.010451,0.022437,1.120385,-0.000168,-1.000000,0.000168,0.000000,0.000168,1.113385,0.666098
2019-04-04,-0.600227,2.330000,-2.930227,0.001737,-0.010451,1.124695,0.003846,1.000000,0.003846,0.000445,0.003402,1.117668,0.668364
2019-04-05,-0.593116,2.350000,-2.943116,-0.012889,0.001737,1.122586,-0.001875,-1.000000,0.001875,0.000445,0.001429,1.119763,0.669319
2019-04-08,-0.593265,2.360000,-2.953265,-0.010149,-0.012889,1.121957,-0.000561,1.000000,-0.000561,0.000446,-0.001007,1.119135,0.668645
2019-04-09,-0.590274,2.350000,-2.940274,0.012991,-0.010149,1.125644,0.003287,-1.000000,-0.003287,0.000444,-0.003731,1.115457,0.666150
2019-04-10,-0.607604,2.310000,-2.917604,0.022670,0.012991,1.126697,0.000935,-1.000000,-0.000935,0.000000,-0.000935,1.114413,0.665527
2019-04-11,-0.604247,2.350000,-2.954247,-0.036642,0.022670,1.127650,0.000846,1.000000,0.000846,0.000443,0.000402,1.115356,0.665795
2019-04-12,-0.580579,2.400000,-2.980579,-0.026333,-0.036642,1.126075,-0.001396,1.000000,-0.001396,0.000000,-0.001396,1.113799,0.664865
2019-04-15,-0.577067,2.400000,-2.977067,0.003512,-0.026333,1.130506,0.003934,-1.000000,-0.003934,0.000442,-0.004376,1.109417,0.661956
2019-04-16,-0.584204,2.410000,-2.994204,-0.017137,0.003512,1.130493,-0.000011,-1.000000,0.000011,0.000000,0.000011,1.109429,0.661963
2019-04-17,-0.583955,2.400000,-2.983955,0.010249,-0.017137,1.128503,-0.001760,1.000000,-0.001760,0.000443,-0.002204,1.107476,0.660505
2019-04-18,-0.587866,2.380000,-2.967866,0.016089,0.010249,1.129714,0.001073,-1.000000,-0.001073,0.000443,-0.001516,1.106287,0.659503
2019-04-19,-0.587866,2.380000,-2.967866,0.000000,0.016089,1.123595,-0.005416,1.000000,-0.005416,0.000445,-0.005861,1.100296,0.655638
2019-04-22,-0.587866,2.380000,-2.967866,0.000000,0.000000,1.124455,0.000765,1.000000,0.000765,0.000000,0.000765,1.101137,0.656139
2019-04-23,-0.590413,2.360000,-2.950413,0.017453,0.000000,1.125898,0.001284,0.000000,0.000000,0.000222,-0.000222,1.101137,0.655994
2019-04-24,-0.604142,2.320000,-2.924142,0.026271,0.017453,1.122435,-0.003075,0.000000,-0.000000,0.000000,-0.000000,1.101137,0.655994
2019-04-25,-0.608297,2.330000,-2.938297,-0.014155,0.026271,1.115349,-0.006313,1.000000,-0.006313,0.000224,-0.006537,1.094186,0.651705
2019-04-26,-0.610013,2.280000,-2.890013,0.048284,-0.014155,1.113685,-0.001492,1.000000,-0.001492,0.000000,-0.001492,1.092553,0.650733
2019-04-29,-0.596424,2.300000,-2.896424,-0.006411,0.048284,1.115026,0.001204,-1.000000,-0.001204,0.000448,-0.001653,1.091237,0.649657
2019-04-30,-0.593787,2.270000,-2.863787,0.032637,-0.006411,1.118518,0.003132,1.000000,0.003132,0.000447,0.002685,1.094655,0.651402
2019-05-01,-0.593787,2.310000,-2.903787,-0.040000,0.032637,1.121604,0.002759,-1.000000,-0.002759,0.000446,-0.003205,1.091635,0.649314
2019-05-02,-0.600087,2.350000,-2.950087,-0.046300,-0.040000,1.120084,-0.001355,1.000000,-0.001355,0.000446,-0.001802,1.090155,0.648144
2019-05-03,-0.602884,2.330000,-2.932884,0.017203,-0.046300,1.117356,-0.002436,-1.000000,0.002436,0.000447,0.001988,1.092810,0.649433
2019-05-06,-0.600593,2.310000,-2.910593,0.022292,0.017203,1.118581,0.001096,-1.000000,-0.001096,0.000000,-0.001096,1.091612,0.648721
2019-05-07,-0.617176,2.280000,-2.897176,0.013416,0.022292,1.120185,0.001434,1.000000,0.001434,0.000446,0.000987,1.093178,0.649361
2019-05-08,-0.630141,2.300000,-2.930141,-0.032964,0.013416,1.119107,-0.000962,1.000000,-0.000962,0.000000,-0.000962,1.092126,0.648736
2019-05-09,-0.642199,2.260000,-2.902199,0.027942,-0.032964,1.119833,0.000649,1.000000,0.000649,0.000000,0.000649,1.092835,0.649158
2019-05-10,-0.628422,2.260000,-2.888422,0.013777,0.027942,1.122208,0.002121,-1.000000,-0.002121,0.000446,-0.002567,1.090517,0.647492
2019-05-13,-0.637216,2.180000,-2.817216,0.071205,0.013777,1.123646,0.001281,1.000000,0.001281,0.000445,0.000836,1.091914,0.648033
2019-05-14,-0.649119,2.200000,-2.849119,-0.031902,0.071205,1.123255,-0.000348,1.000000,-0.000348,0.000000,-0.000348,1.091534,0.647807
2019-05-15,-0.667352,2.160000,-2.827352,0.021766,-0.031902,1.120448,-0.002499,1.000000,-0.002499,0.000000,-0.002499,1.088806,0.646189
2019-05-16,-0.646099,2.200000,-2.846099,-0.018747,0.021766,1.120724,0.000247,-1.000000,-0.000247,0.000446,-0.000693,1.088538,0.645741
2019-05-17,-0.643547,2.200000,-2.843547,0.002553,-0.018747,1.117356,-0.003006,1.000000,-0.003006,0.000447,-0.003453,1.085266,0.643511
2019-05-20,-0.641519,2.210000,-2.851519,-0.007972,0.002553,1.116532,-0.000737,-1.000000,0.000737,0.000448,0.000289,1.086066,0.643697
2019-05-21,-0.632542,2.260000,-2.892542,-0.041023,-0.007972,1.116857,0.000290,1.000000,0.000290,0.000448,-0.000157,1.086382,0.643596
2019-05-22,-0.630032,2.230000,-2.860032,0.032510,-0.041023,1.116857,0.000000,-1.000000,-0.000000,0.000448,-0.000448,1.086382,0.643308
2019-05-23,-0.644911,2.120000,-2.764911,0.095120,0.032510,1.115548,-0.001171,-1.000000,0.001171,0.000000,0.001171,1.087654,0.644062
2019-05-24,-0.641824,2.160000,-2.801824,-0.036913,0.095120,1.118456,0.002606,1.000000,0.002606,0.000447,0.002159,1.090488,0.645452
2019-05-27,-0.652612,2.160000,-2.812612,-0.010788,-0.036913,1.120963,0.002242,1.000000,0.002242,0.000000,0.002242,1.092933,0.646899
2019-05-28,-0.653872,2.120000,-2.773872,0.038739,-0.010788,1.119382,-0.001410,-1.000000,0.001410,0.000447,0.000964,1.094475,0.647523
2019-05-29,-0.658963,2.090000,-2.748963,0.024909,0.038739,1.117069,-0.002067,-1.000000,0.002067,0.000000,0.002067,1.096737,0.648861
2019-05-30,-0.658149,2.060000,-2.718149,0.030814,0.024909,1.113735,-0.002985,1.000000,-0.002985,0.000449,-0.003434,1.093463,0.646633
2019-05-31,-0.686949,1.950000,-2.636949,0.081201,0.030814,1.113115,-0.000557,1.000000,-0.000557,0.000000,-0.000557,1.092854,0.646273
2019-06-03,-0.667744,1.820000,-2.487744,0.149205,0.081201,1.117406,0.003855,1.000000,0.003855,0.000000,0.003855,1.097067,0.648764
2019-06-04,-0.663621,1.880000,-2.543621,-0.055876,0.149205,1.124632,0.006467,1.000000,0.006467,0.000000,0.006467,1.104162,0.652960
2019-06-05,-0.678967,1.830000,-2.508967,0.034653,-0.055876,1.125404,0.000687,1.000000,0.000687,0.000000,0.000687,1.104920,0.653408
2019-06-06,-0.655633,1.880000,-2.535633,-0.026666,0.034653,1.122902,-0.002223,-1.000000,0.002223,0.000445,0.001778,1.107376,0.654570
2019-06-07,-0.675356,1.850000,-2.525356,0.010277,-0.026666,1.127650,0.004229,1.000000,0.004229,0.000443,0.003785,1.112059,0.657047
2019-06-10,-0.667722,1.900000,-2.567722,-0.042365,0.010277,1.132016,0.003871,-1.000000,-0.003871,0.000442,-0.004313,1.107754,0.654214
2019-06-11,-0.672640,1.930000,-2.602640,-0.034918,-0.042365,1.131811,-0.000181,1.000000,-0.000181,0.000442,-0.000623,1.107553,0.653806
2019-06-12,-0.676800,1.880000,-2.556800,0.045840,-0.034918,1.132952,0.001008,-1.000000,-0.001008,0.000441,-0.001450,1.106437,0.652858
2019-06-13,-0.677185,1.830000,-2.507185,0.049615,0.045840,1.129561,-0.002993,-1.000000,0.002993,0.000000,0.002993,1.109749,0.654812
2019-06-14,-0.690951,1.840000,-2.530951,-0.023766,0.049615,1.128044,-0.001342,1.000000,-0.001342,0.000443,-0.001786,1.108259,0.653643
2019-06-17,-0.686197,1.860000,-2.546197,-0.015246,-0.023766,1.121705,-0.005620,1.000000,-0.005620,0.000000,-0.005620,1.102031,0.649970
2019-06-18,-0.751328,1.860000,-2.611328,-0.065131,-0.015246,1.122460,0.000673,-1.000000,-0.000673,0.000445,-0.001119,1.101289,0.649243
2019-06-19,-0.732585,1.740000,-2.472585,0.138743,-0.065131,1.119821,-0.002352,-1.000000,0.002352,0.000000,0.002352,1.103878,0.650769
2019-06-20,-0.750226,1.720000,-2.470226,0.002359,0.138743,1.123848,0.003596,-1.000000,-0.003596,0.000000,-0.003596,1.099909,0.648429
2019-06-21,-0.730615,1.770000,-2.500615,-0.030389,0.002359,1.129561,0.005083,1.000000,0.005083,0.000443,0.004640,1.105499,0.651438
2019-06-24,-0.734423,1.720000,-2.454423,0.046192,-0.030389,1.138472,0.007890,1.000000,0.007890,0.000000,0.007890,1.114221,0.656578
2019-06-25,-0.741831,1.710000,-2.451831,0.002592,0.046192,1.140030,0.001368,-1.000000,-0.001368,0.000439,-0.001807,1.112697,0.655392
2019-06-26,-0.739139,1.770000,-2.509139,-0.057308,0.002592,1.136997,-0.002660,1.000000,-0.002660,0.000440,-0.003100,1.109737,0.653360
2019-06-27,-0.732748,1.740000,-2.472748,0.036391,-0.057308,1.137475,0.000421,1.000000,0.000421,0.000000,0.000421,1.110204,0.653635
2019-06-28,-0.745418,1.750000,-2.495418,-0.022670,0.036391,1.137294,-0.000159,-1.000000,0.000159,0.000440,-0.000280,1.110381,0.653451
2019-07-01,-0.754736,1.780000,-2.534736,-0.039318,-0.022670,1.136493,-0.000705,1.000000,-0.000705,0.000440,-0.001145,1.109598,0.652703
2019-07-02,-0.765964,1.770000,-2.535964,-0.001228,-0.039318,1.128745,-0.006818,-1.000000,0.006818,0.000443,0.006375,1.117163,0.656864
2019-07-03,-0.759447,1.770000,-2.529447,0.006517,-0.001228,1.129305,0.000497,-1.000000,-0.000497,0.000000,-0.000497,1.116608,0.656538
2019-07-04,-0.761532,1.770000,-2.531532,-0.002085,0.006517,1.128796,-0.000452,-1.000000,0.000452,0.000000,0.000452,1.117112,0.656834
2019-07-05,-0.749689,1.870000,-2.619689,-0.088157,-0.002085,1.128579,-0.000192,1.000000,-0.000192,0.000443,-0.000635,1.116898,0.656417
2019-07-08,-0.753746,1.880000,-2.633746,-0.014057,-0.088157,1.122738,-0.005176,-1.000000,0.005176,0.000445,0.004731,1.122679,0.659523
2019-07-09,-0.742562,1.920000,-2.662562,-0.028816,-0.014057,1.121604,-0.001009,-1.000000,0.001009,0.000000,0.001009,1.123812,0.660188
2019-07-10,-0.735499,1.820000,-2.555499,0.107062,-0.028816,1.120825,-0.000695,-1.000000,0.000695,0.000000,0.000695,1.124593,0.660647
2019-07-11,-0.734650,1.850000,-2.584650,-0.029151,0.107062,1.125885,0.004515,-1.000000,-0.004515,0.000000,-0.004515,1.119516,0.657664
2019-07-12,-0.739496,1.840000,-2.579496,0.005154,-0.029151,1.125239,-0.000574,1.000000,-0.000574,0.000444,-0.001018,1.118873,0.656995
2019-07-15,-0.745469,1.830000,-2.575469,0.004027,0.005154,1.127205,0.001747,-1.000000,-0.001747,0.000444,-0.002191,1.116918,0.655555
2019-07-16,-0.749755,1.870000,-2.619755,-0.044285,0.004027,1.126177,-0.000912,1.000000,-0.000912,0.000444,-0.001356,1.115900,0.654666
2019-07-17,-0.765943,1.830000,-2.595943,0.023812,-0.044285,1.121227,-0.004395,1.000000,-0.004395,0.000000,-0.004395,1.110995,0.651789
2019-07-18,-0.767862,1.770000,-2.537862,0.058081,0.023812,1.122965,0.001550,-1.000000,-0.001550,0.000445,-0.001995,1.109273,0.650489
2019-07-19,-0.783085,1.800000,-2.583085,-0.045223,0.058081,1.126152,0.002838,1.000000,0.002838,0.000444,0.002394,1.112422,0.652046
2019-07-22,-0.791825,1.800000,-2.591825,-0.008740,-0.045223,1.121831,-0.003837,1.000000,-0.003837,0.000000,-0.003837,1.108153,0.649544
2019-07-23,-0.796859,1.830000,-2.626859,-0.035034,-0.008740,1.120611,-0.001087,-1.000000,0.001087,0.000446,0.000641,1.109358,0.649960
2019-07-24,-0.796821,1.830000,-2.626821,0.000038,-0.035034,1.115126,-0.004895,-1.000000,0.004895,0.000000,0.004895,1.114789,0.653142
2019-07-25,-0.774022,1.860000,-2.634022,-0.007201,0.000038,1.114243,-0.000791,-1.000000,0.000791,0.000000,0.000791,1.115671,0.653659
2019-07-26,-0.773264,1.860000,-2.633264,0.000758,-0.007201,1.114616,0.000334,1.000000,0.000334,0.000449,-0.000114,1.116044,0.653584
2019-07-29,-0.784973,1.850000,-2.634973,-0.001709,0.000758,1.113214,-0.001258,-1.000000,0.001258,0.000449,0.000809,1.117447,0.654113
2019-07-30,-0.776483,1.850000,-2.626483,0.008490,-0.001709,1.114305,0.000981,1.000000,0.000981,0.000449,0.000532,1.118543,0.654461
2019-07-31,-0.793813,1.890000,-2.683813,-0.057330,0.008490,1.115797,0.001339,-1.000000,-0.001339,0.000448,-0.001787,1.117046,0.653291
2019-08-01,-0.794292,1.730000,-2.524292,0.159520,-0.057330,1.107175,-0.007728,1.000000,-0.007728,0.000452,-0.008180,1.108413,0.647948
2019-08-02,-0.804656,1.720000,-2.524656,-0.000363,0.159520,1.107886,0.000643,-1.000000,-0.000643,0.000451,-0.001094,1.107701,0.647239
2019-08-05,-0.826507,1.590000,-2.416507,0.108149,-0.000363,1.110803,0.002633,1.000000,0.002633,0.000450,0.002182,1.110617,0.648651
2019-08-06,-0.833786,1.600000,-2.433786,-0.017280,0.108149,1.124379,0.012222,-1.000000,-0.012222,0.000445,-0.012667,1.097043,0.640435
2019-08-07,-0.874989,1.590000,-2.464989,-0.031202,-0.017280,1.120699,-0.003272,1.000000,-0.003272,0.000446,-0.003719,1.093453,0.638054
2019-08-08,-0.869343,1.620000,-2.489343,-0.024354,-0.031202,1.120436,-0.000235,-1.000000,0.000235,0.000446,-0.000211,1.093710,0.637919
2019-08-09,-0.883731,1.630000,-2.513731,-0.024388,-0.024354,1.118718,-0.001533,-1.000000,0.001533,0.000000,0.001533,1.095386,0.638897
2019-08-12,-0.893012,1.580000,-2.473012,0.040718,-0.024388,1.120850,0.001905,-1.000000,-0.001905,0.000000,-0.001905,1.093299,0.637679
2019-08-13,-0.882976,1.660000,-2.542976,-0.069964,0.040718,1.121831,0.000875,-1.000000,-0.000875,0.000000,-0.000875,1.092343,0.637121
2019-08-14,-0.889551,1.580000,-2.469551,0.073425,-0.069964,1.117706,-0.003677,1.000000,-0.003677,0.000447,-0.004125,1.088326,0.634493
2019-08-15,-0.911255,1.480000,-2.391255,0.078297,0.073425,1.114330,-0.003020,-1.000000,0.003020,0.000449,0.002571,1.091612,0.636125
2019-08-16,-0.923399,1.480000,-2.403399,-0.012144,0.078297,1.111358,-0.002667,1.000000,-0.002667,0.000450,-0.003117,1.088701,0.634142
2019-08-19,-0.919877,1.530000,-2.449877,-0.046478,-0.012144,1.109385,-0.001775,1.000000,-0.001775,0.000000,-0.001775,1.086768,0.633016
2019-08-20,-0.933676,1.500000,-2.433676,0.016200,-0.046478,1.108316,-0.000964,-1.000000,0.000964,0.000451,0.000513,1.087816,0.633341
2019-08-21,-0.917290,1.560000,-2.477290,-0.043614,0.016200,1.109779,0.001321,-1.000000,-0.001321,0.000000,-0.001321,1.086380,0.632505
2019-08-22,-0.886667,1.610000,-2.496667,-0.019377,-0.043614,1.109078,-0.000632,1.000000,-0.000632,0.000451,-0.001083,1.085693,0.631820
2019-08-23,-0.906306,1.510000,-2.416306,0.080360,-0.019377,1.108402,-0.000610,-1.000000,0.000610,0.000451,0.000159,1.086355,0.631920
2019-08-26,-0.908095,1.540000,-2.448095,-0.031789,0.080360,1.114305,0.005326,-1.000000,-0.005326,0.000000,-0.005326,1.080568,0.628554
2019-08-27,-0.908236,1.530000,-2.438236,0.009859,-0.031789,1.110371,-0.003531,1.000000,-0.003531,0.000450,-0.003981,1.076753,0.626051
2019-08-28,-0.917200,1.500000,-2.417200,0.021037,0.009859,1.109004,-0.001231,-1.000000,0.001231,0.000451,0.000780,1.078078,0.626540
2019-08-29,-0.928943,1.530000,-2.458943,-0.041743,0.021037,1.108586,-0.000377,1.000000,-0.000377,0.000451,-0.000828,1.077672,0.626021
2019-08-30,-0.929722,1.500000,-2.429722,0.029221,-0.041743,1.106195,-0.002157,1.000000,-0.002157,0.000000,-0.002157,1.075347,0.624671
2019-09-02,-0.939791,1.500000,-2.439791,-0.010069,0.029221,1.099179,-0.006342,-1.000000,0.006342,0.000455,0.005887,1.082167,0.628348
