date,vix,vix_scale,mom_z,mom_scale,crash_scalar,leverage,net_ret_base,net_ret_filt,cum_base,cum_filt
2013-02-19,12.310000,1.000000,-0.189835,1.000000,1.000000,3.000000,0.001997,0.001997,5.464355,3.697245
2013-02-20,14.680000,1.000000,-0.269950,1.000000,1.000000,3.000000,-0.001212,-0.001212,5.457733,3.692764
2013-02-21,15.220000,1.000000,-0.518847,1.000000,1.000000,3.000000,-0.001265,-0.001265,5.450827,3.688091
2013-02-22,14.170000,1.000000,-0.920219,1.000000,1.000000,3.000000,-0.007475,-0.007475,5.410082,3.660523
2013-02-25,18.990000,1.000000,-1.022232,0.500000,1.000000,3.000000,-0.003979,-0.003979,5.388556,3.645959
2013-02-26,16.870001,1.000000,-1.155928,0.500000,0.500000,2.984098,-0.005415,-0.002961,5.359376,3.635165
2013-02-27,14.730000,1.000000,-0.895941,1.000000,0.500000,2.946963,0.002974,0.001487,5.375317,3.640570
2013-02-28,15.510000,1.000000,-1.129585,0.500000,1.000000,2.952434,-0.004005,-0.004013,5.353786,3.625961
2013-03-01,15.360000,1.000000,-1.111001,0.500000,0.500000,2.932196,0.007182,0.003338,5.392234,3.638063
2013-03-04,14.010000,1.000000,-1.118948,0.500000,0.500000,2.906185,0.003503,0.001751,5.411123,3.644435
2013-03-05,13.480000,1.000000,-1.194249,0.500000,0.500000,2.927383,0.003420,0.001710,5.429631,3.650668
2013-03-06,13.530000,1.000000,-1.191310,0.500000,0.500000,2.930649,0.003362,0.001681,5.447884,3.656804
2013-03-07,13.060000,1.000000,-1.071260,0.500000,0.500000,2.957817,0.009579,0.004790,5.500070,3.674318
2013-03-08,12.590000,1.000000,-1.158937,0.500000,0.500000,2.906874,0.005757,0.002879,5.531736,3.684896
2013-03-11,11.560000,1.000000,-1.682025,0.500000,0.500000,2.898228,-0.012957,-0.006478,5.460062,3.661023
2013-03-12,12.270000,1.000000,-1.942292,0.500000,0.500000,2.729166,-0.000067,-0.000034,5.459694,3.660900
2013-03-13,11.830000,1.000000,-1.680052,0.500000,0.500000,2.729806,0.002783,0.001392,5.474888,3.665994
2013-03-14,11.300000,1.000000,-1.367538,0.500000,0.500000,2.739405,0.003793,0.001896,5.495654,3.672946
2013-03-15,11.300000,1.000000,-1.094006,0.500000,0.500000,2.752858,0.011894,0.005947,5.561016,3.694788
2013-03-18,13.360000,1.000000,-0.783314,1.000000,0.500000,2.679277,0.006163,0.003081,5.595288,3.706173
2013-03-19,14.390000,1.000000,-1.036027,0.500000,1.000000,2.678271,-0.005042,-0.005049,5.567076,3.687461
2013-03-20,12.670000,1.000000,-0.857203,1.000000,0.500000,2.651007,0.003938,0.001716,5.588998,3.693787
2013-03-21,13.990000,1.000000,-0.723818,1.000000,1.000000,2.652786,0.002577,0.002731,5.603403,3.703874
2013-03-22,13.570000,1.000000,-0.206719,1.000000,1.000000,2.702461,0.007111,0.007111,5.643249,3.730213
2013-03-25,13.740000,1.000000,0.220857,1.000000,1.000000,2.697000,0.007983,0.007983,5.688298,3.759990
2013-03-26,12.770000,1.000000,0.803603,1.000000,1.000000,2.675710,0.010740,0.010740,5.749392,3.800374
2013-03-27,13.150000,1.000000,0.782239,1.000000,1.000000,2.628060,0.002569,0.002569,5.764163,3.810137
2013-03-28,12.700000,1.000000,1.037331,1.000000,1.000000,2.629608,0.003190,0.003190,5.782549,3.822291
2013-03-29,12.700000,1.000000,0.980596,1.000000,1.000000,2.631271,0.005834,0.005834,5.816284,3.844590
2013-04-01,13.580000,1.000000,0.879346,1.000000,1.000000,2.623064,0.000836,0.000836,5.821149,3.847805
2013-04-02,12.780000,1.000000,0.778173,1.000000,1.000000,2.626710,0.000686,0.000686,5.825143,3.850446
2013-04-03,14.210000,1.000000,0.423453,1.000000,1.000000,2.660946,-0.006451,-0.006451,5.787565,3.825607
2013-04-04,13.890000,1.000000,-0.007826,1.000000,1.000000,2.766673,-0.002361,-0.002361,5.773903,3.816576
2013-04-05,13.920000,1.000000,-0.164319,1.000000,1.000000,2.755736,0.001336,0.001336,5.781619,3.821676
2013-04-08,13.190000,1.000000,0.461258,1.000000,1.000000,2.790841,0.003892,0.003892,5.804119,3.836549
2013-04-09,12.840000,1.000000,0.248676,1.000000,1.000000,2.792163,-0.005948,-0.005948,5.769599,3.813730
2013-04-10,12.360000,1.000000,0.385175,1.000000,1.000000,2.770446,0.006285,0.006285,5.805859,3.837699
2013-04-11,12.240000,1.000000,0.052205,1.000000,1.000000,3.000000,-0.005333,-0.005333,5.774898,3.817233
2013-04-12,12.060000,1.000000,-0.696404,1.000000,1.000000,3.000000,-0.008264,-0.008264,5.727174,3.785688
2013-04-15,17.270000,1.000000,-0.677926,1.000000,1.000000,2.967228,0.006494,0.006494,5.764364,3.810270
2013-04-16,13.960000,1.000000,0.073586,1.000000,1.000000,2.946727,0.014568,0.014568,5.848341,3.865780
2013-04-17,16.510000,1.000000,0.348941,1.000000,1.000000,2.820744,0.010833,0.010833,5.911696,3.907657
2013-04-18,17.559999,1.000000,0.577381,1.000000,1.000000,2.760803,0.008190,0.008190,5.960111,3.939660
2013-04-19,14.970000,1.000000,0.245180,1.000000,1.000000,2.754653,-0.001657,-0.001657,5.950232,3.933130
2013-04-22,14.390000,1.000000,-0.236950,1.000000,1.000000,2.763201,-0.004451,-0.004451,5.923749,3.915625
2013-04-23,13.480000,1.000000,-0.829539,1.000000,1.000000,2.733571,-0.004352,-0.004352,5.897968,3.898583
2013-04-24,13.610000,1.000000,-1.214382,0.500000,1.000000,2.716641,-0.007173,-0.007173,5.855660,3.870617
2013-04-25,13.620000,1.000000,-1.573005,0.500000,0.500000,2.666048,-0.005826,-0.003166,5.821544,3.858364
2013-04-26,13.610000,1.000000,-1.408259,0.500000,0.500000,2.634466,0.009718,0.004859,5.878121,3.877112
2013-04-29,13.710000,1.000000,-1.623463,0.500000,0.500000,2.599514,-0.004689,-0.002344,5.850559,3.868023
2013-04-30,13.520000,1.000000,-1.996122,0.500000,0.500000,2.598582,-0.008910,-0.004455,5.798430,3.850790
2013-05-01,14.490000,1.000000,-1.375395,0.500000,0.500000,2.533033,0.008497,0.004249,5.847699,3.867150
2013-05-02,13.590000,1.000000,-1.148803,0.500000,0.500000,2.519916,0.002988,0.001494,5.865172,3.872928
2013-05-03,12.850000,1.000000,-1.070265,0.500000,0.500000,2.520826,0.003052,0.001526,5.883073,3.878838
2013-05-06,12.660000,1.000000,-1.105057,0.500000,0.500000,2.527141,0.002820,0.001410,5.899663,3.884307
2013-05-07,12.830000,1.000000,-0.883062,1.000000,0.500000,2.527446,-0.000669,-0.000335,5.895714,3.883007
2013-05-08,12.660000,1.000000,-0.948087,1.000000,1.000000,2.536691,0.004506,0.004712,5.922283,3.901305
2013-05-09,13.130000,1.000000,-1.025158,0.500000,1.000000,2.557200,-0.007419,-0.007419,5.878343,3.872359
2013-05-10,12.590000,1.000000,-1.019860,0.500000,0.500000,2.513690,-0.008288,-0.004399,5.829625,3.855325
2013-05-13,12.550000,1.000000,-1.918934,0.500000,0.500000,2.487166,-0.016143,-0.008072,5.735516,3.824206
2013-05-14,12.770000,1.000000,-2.411341,0.500000,0.500000,2.355643,0.001433,0.000717,5.743737,3.826947
2013-05-15,12.810000,1.000000,-2.617419,0.500000,0.500000,2.369797,0.004493,0.002246,5.769541,3.835543
2013-05-16,13.070000,1.000000,-2.879462,0.500000,0.500000,2.369026,-0.000002,-0.000001,5.769531,3.835540
2013-05-17,12.450000,1.000000,-2.609875,0.500000,0.500000,2.374169,0.004093,0.002046,5.793145,3.843389
2013-05-20,13.020000,1.000000,-2.550337,0.500000,0.500000,2.369867,-0.004063,-0.002032,5.769607,3.835581
2013-05-21,13.370000,1.000000,-2.063983,0.500000,0.500000,2.360143,0.007804,0.003902,5.814631,3.850547
2013-05-22,13.820000,1.000000,-1.547143,0.500000,0.500000,2.340258,0.006224,0.003112,5.850823,3.862531
2013-05-23,14.070000,1.000000,-1.613349,0.500000,0.500000,2.361923,-0.008025,-0.004013,5.803870,3.847032
2013-05-24,13.990000,1.000000,-1.991007,0.500000,0.500000,2.334067,-0.001121,-0.000560,5.797364,3.844876
2013-05-27,13.990000,1.000000,-1.691193,0.500000,0.500000,2.351570,0.002975,0.001488,5.814614,3.850596
2013-05-28,14.480000,1.000000,-1.415702,0.500000,0.500000,2.351473,-0.001744,-0.000872,5.804473,3.847238
2013-05-29,14.830000,1.000000,-2.224045,0.500000,0.500000,2.360061,-0.014478,-0.007239,5.720437,3.819388
2013-05-30,14.530000,1.000000,-2.601023,0.500000,0.500000,2.266308,-0.008698,-0.004349,5.670678,3.802777
2013-05-31,16.299999,1.000000,-2.923729,0.500000,0.500000,2.228659,-0.007762,-0.003881,5.626662,3.788019
2013-06-03,16.280001,1.000000,-2.908643,0.500000,0.500000,2.200425,0.001502,0.000751,5.635112,3.790863
2013-06-04,16.270000,1.000000,-2.868596,0.500000,0.500000,2.202940,-0.001131,-0.000566,5.628736,3.788718
2013-06-05,17.500000,1.000000,-2.923850,0.500000,0.500000,2.233874,0.001202,0.000601,5.635500,3.790995
2013-06-06,16.629999,1.000000,-3.057419,0.500000,0.500000,2.245159,-0.013370,-0.006685,5.560151,3.765651
2013-06-07,15.140000,1.000000,-2.524191,0.500000,0.500000,2.230430,0.006660,0.003330,5.597184,3.778191
2013-06-10,15.440000,1.000000,-1.682011,0.500000,0.500000,2.212442,0.009431,0.004716,5.649972,3.796008
2013-06-11,17.070000,1.000000,-1.617074,0.500000,0.500000,2.178751,0.003024,0.001512,5.667057,3.801747
2013-06-12,18.590000,1.000000,-1.743731,0.500000,0.500000,2.179764,-0.000006,-0.000003,5.667024,3.801736
2013-06-13,16.410000,1.000000,-1.994248,0.500000,0.500000,2.229521,-0.008630,-0.004315,5.618119,3.785332
2013-06-14,17.150000,1.000000,-2.349638,0.500000,0.500000,2.208522,-0.008313,-0.004156,5.571416,3.769599
2013-06-17,16.799999,1.000000,-2.326672,0.500000,0.500000,2.187385,-0.004393,-0.002197,5.546941,3.761319
2013-06-18,16.610001,1.000000,-2.607929,0.500000,0.500000,2.184939,-0.002823,-0.001412,5.531280,3.756009
2013-06-19,16.639999,1.000000,-2.938648,0.500000,0.500000,2.184575,-0.006689,-0.003344,5.494284,3.743448
2013-06-20,20.490000,0.975500,-3.123120,0.500000,0.500000,2.186877,-0.016635,-0.008318,5.402885,3.712311
2013-06-21,18.900000,1.000000,-3.317620,0.500000,0.487750,2.104984,-0.010644,-0.005197,5.345379,3.693018
2013-06-24,20.110001,0.994500,-3.151971,0.500000,0.500000,2.110416,0.006027,0.003013,5.377598,3.704146
2013-06-25,18.469999,1.000000,-3.011448,0.500000,0.497250,2.093825,0.000836,0.000414,5.382091,3.705680
2013-06-26,17.209999,1.000000,-2.484079,0.500000,0.500000,2.098537,0.003190,0.001596,5.399261,3.711594
2013-06-27,16.860001,1.000000,-2.095993,0.500000,0.500000,2.107078,0.004522,0.002261,5.423675,3.719985
2013-06-28,16.860001,1.000000,-1.972835,0.500000,0.500000,2.095243,-0.004071,-0.002035,5.401596,3.712414
2013-07-01,16.370001,1.000000,-1.794093,0.500000,0.500000,2.092534,0.007424,0.003712,5.441700,3.726195
2013-07-02,16.440001,1.000000,-1.597978,0.500000,0.500000,2.071933,0.005651,0.002826,5.472453,3.736724
2013-07-03,16.200001,1.000000,-1.327895,0.500000,0.500000,2.055167,0.010891,0.005445,5.532053,3.757072
2013-07-04,16.200001,1.000000,-0.686144,1.000000,0.500000,2.002807,0.009729,0.004864,5.585873,3.775348
2013-07-05,14.890000,1.000000,-0.470374,1.000000,1.000000,1.966743,0.014200,0.014418,5.665192,3.829781
2013-07-08,14.780000,1.000000,-0.981028,1.000000,1.000000,1.894949,-0.008897,-0.008897,5.614790,3.795708
2013-07-09,14.350000,1.000000,-1.088281,0.500000,1.000000,1.877118,-0.000926,-0.000926,5.609590,3.792192
2013-07-10,14.210000,1.000000,-0.987537,1.000000,0.500000,1.882602,0.003408,0.001500,5.628709,3.797880
2013-07-11,14.010000,1.000000,0.010642,1.000000,1.000000,1.892491,0.025548,0.025625,5.772511,3.895200
2013-07-12,13.840000,1.000000,0.295743,1.000000,1.000000,1.689570,0.000983,0.000983,5.778183,3.899027
2013-07-15,13.790000,1.000000,0.160137,1.000000,1.000000,1.726022,-0.009311,-0.009311,5.724380,3.862722
2013-07-16,14.420000,1.000000,0.273626,1.000000,1.000000,1.718578,0.000530,0.000530,5.727415,3.864769
2013-07-17,13.780000,1.000000,0.487166,1.000000,1.000000,1.731815,0.000064,0.000064,5.727783,3.865018
2013-07-18,13.770000,1.000000,0.928047,1.000000,1.000000,1.732007,-0.002482,-0.002482,5.713568,3.855426
2013-07-19,12.540000,1.000000,1.359885,1.000000,1.000000,1.733300,0.003224,0.003224,5.731987,3.867855
2013-07-22,12.290000,1.000000,1.185037,1.000000,1.000000,1.731873,0.000286,0.000286,5.733628,3.868962
2013-07-23,12.660000,1.000000,1.077039,1.000000,1.000000,1.740632,-0.002731,-0.002731,5.717969,3.858395
2013-07-24,13.180000,1.000000,1.113909,1.000000,1.000000,1.744183,0.004345,0.004345,5.742813,3.875160
2013-07-25,12.970000,1.000000,0.614794,1.000000,1.000000,1.755553,-0.011753,-0.011753,5.675321,3.829617
2013-07-26,12.720000,1.000000,0.373908,1.000000,1.000000,1.713415,-0.012029,-0.012029,5.607054,3.783552
2013-07-29,13.390000,1.000000,0.175826,1.000000,1.000000,1.679540,0.000910,0.000910,5.612158,3.786996
2013-07-30,13.390000,1.000000,0.021776,1.000000,1.000000,1.692885,0.000622,0.000622,5.615648,3.789351
2013-07-31,13.450000,1.000000,-0.282944,1.000000,1.000000,1.694758,0.001044,0.001044,5.621508,3.793305
2013-08-01,12.940000,1.000000,-0.297261,1.000000,1.000000,1.696357,0.009174,0.009174,5.673082,3.828106
2013-08-02,11.980000,1.000000,-0.865833,1.000000,1.000000,1.667303,-0.004175,-0.004175,5.649395,3.812123
2013-08-05,11.840000,1.000000,-0.524890,1.000000,1.000000,1.662523,0.001913,0.001913,5.660201,3.819415
2013-08-06,12.720000,1.000000,-0.485585,1.000000,1.000000,1.664944,0.000243,0.000243,5.661577,3.820343
2013-08-07,12.980000,1.000000,-0.467171,1.000000,1.000000,1.672445,0.003917,0.003917,5.683755,3.835309
2013-08-08,12.730000,1.000000,-1.348909,0.500000,1.000000,1.676662,-0.003061,-0.003061,5.666359,3.823570
2013-08-09,13.410000,1.000000,-1.174208,0.500000,0.500000,1.717408,0.006324,0.002987,5.702191,3.834991
2013-08-12,12.810000,1.000000,-0.771975,1.000000,0.500000,1.703819,0.003511,0.001755,5.722209,3.841722
2013-08-13,12.310000,1.000000,-0.852767,1.000000,1.000000,1.703162,-0.002205,-0.002321,5.709590,3.832807
2013-08-14,13.040000,1.000000,-0.960499,1.000000,1.000000,1.701506,-0.003568,-0.003568,5.689220,3.819133
2013-08-15,14.730000,1.000000,-0.900240,1.000000,1.000000,1.700463,-0.000659,-0.000659,5.685471,3.816616
2013-08-16,14.370000,1.000000,-1.003509,0.500000,1.000000,1.703070,-0.000256,-0.000256,5.684014,3.815638
2013-08-19,15.100000,1.000000,-0.846703,1.000000,0.500000,1.714748,0.005265,0.002450,5.713938,3.824987
2013-08-20,14.910000,1.000000,-0.889997,1.000000,1.000000,1.712258,-0.004287,-0.004299,5.689444,3.808543
2013-08-21,15.940000,1.000000,-0.993429,1.000000,1.000000,1.717483,0.000808,0.000808,5.694041,3.811620
2013-08-22,14.760000,1.000000,-0.739554,1.000000,1.000000,1.717323,-0.003547,-0.003547,5.673844,3.798100
2013-08-23,13.980000,1.000000,-0.276347,1.000000,1.000000,1.715300,0.003131,0.003131,5.691611,3.809994
2013-08-26,14.990000,1.000000,-0.302352,1.000000,1.000000,1.711872,0.000040,0.000040,5.691840,3.810147
2013-08-27,16.770000,1.000000,-0.297544,1.000000,1.000000,1.751017,0.000700,0.000700,5.695825,3.812815
2013-08-28,16.490000,1.000000,-0.230048,1.000000,1.000000,1.767448,0.003211,0.003211,5.714115,3.825058
2013-08-29,16.809999,1.000000,-0.602338,1.000000,1.000000,1.778819,-0.003113,-0.003113,5.696326,3.813150
2013-08-30,17.010000,1.000000,-0.277060,1.000000,1.000000,1.775087,0.006374,0.006374,5.732633,3.837454
2013-09-02,17.010000,1.000000,-0.351466,1.000000,1.000000,1.762291,-0.000641,-0.000641,5.728960,3.834996
2013-09-03,16.610001,1.000000,-0.248157,1.000000,1.000000,1.762109,0.003522,0.003522,5.749136,3.848501
2013-09-04,15.880000,1.000000,-0.416664,1.000000,1.000000,1.802609,-0.001709,-0.001709,5.739308,3.841922
2013-09-05,15.770000,1.000000,-0.134540,1.000000,1.000000,1.809706,0.006090,0.006090,5.774258,3.865318
2013-09-06,15.850000,1.000000,-0.210642,1.000000,1.000000,1.817533,0.003766,0.003766,5.796006,3.879876
2013-09-09,15.630000,1.000000,-0.431139,1.000000,1.000000,1.815037,-0.003803,-0.003803,5.773966,3.865123
2013-09-10,14.530000,1.000000,-0.126687,1.000000,1.000000,1.808648,0.007659,0.007659,5.818188,3.894725
2013-09-11,13.820000,1.000000,0.151863,1.000000,1.000000,1.810234,0.005496,0.005496,5.850166,3.916131
2013-09-12,14.290000,1.000000,0.014757,1.000000,1.000000,1.822541,-0.005173,-0.005173,5.819903,3.895873
2013-09-13,14.160000,1.000000,0.134907,1.000000,1.000000,1.816732,0.003627,0.003627,5.841012,3.910003
2013-09-16,14.380000,1.000000,0.203575,1.000000,1.000000,1.817492,0.007468,0.007468,5.884629,3.939201
2013-09-17,14.530000,1.000000,0.328453,1.000000,1.000000,1.817613,-0.000203,-0.000203,5.883434,3.938401
2013-09-18,13.590000,1.000000,0.389205,1.000000,1.000000,1.906106,0.002820,0.002820,5.900025,3.949508
2013-09-19,13.160000,1.000000,1.224737,1.000000,1.000000,1.954620,0.023969,0.023969,6.041445,4.044174
2013-09-20,13.120000,1.000000,1.037362,1.000000,1.000000,1.787897,-0.002862,-0.002862,6.024152,4.032599
2013-09-23,14.310000,1.000000,1.007390,1.000000,1.000000,1.780879,-0.000820,-0.000820,6.019212,4.029292
2013-09-24,14.080000,1.000000,1.003276,1.000000,1.000000,1.779146,0.000683,0.000683,6.023324,4.032044
2013-09-25,14.010000,1.000000,1.046852,1.000000,1.000000,1.780693,0.004753,0.004753,6.051955,4.051210
2013-09-26,14.060000,1.000000,1.113850,1.000000,1.000000,1.786445,-0.000784,-0.000784,6.047213,4.048036
2013-09-27,15.460000,1.000000,0.898955,1.000000,1.000000,1.792435,-0.000603,-0.000603,6.043566,4.045594
2013-09-30,16.600000,1.000000,0.700346,1.000000,1.000000,1.794899,-0.007120,-0.007120,6.000534,4.016789
2013-10-01,15.540000,1.000000,0.608466,1.000000,1.000000,1.792957,0.000533,0.000533,6.003734,4.018931
2013-10-02,16.600000,1.000000,0.732099,1.000000,1.000000,1.813999,0.002469,0.002469,6.018559,4.028854
2013-10-03,17.670000,1.000000,0.398656,1.000000,1.000000,1.869492,-0.004935,-0.004935,5.988860,4.008974
2013-10-04,16.740000,1.000000,0.253042,1.000000,1.000000,1.892711,-0.001077,-0.001077,5.982408,4.004655
2013-10-07,19.410000,1.000000,0.307837,1.000000,1.000000,1.892477,-0.002045,-0.002045,5.970173,3.996464
2013-10-08,20.340000,0.983000,0.062579,1.000000,1.000000,1.891203,-0.000551,-0.000551,5.966880,3.994261
2013-10-09,19.600000,1.000000,-0.149704,1.000000,0.983000,2.182379,-0.001665,-0.001634,5.956945,3.987733
2013-10-10,16.480000,1.000000,0.332575,1.000000,1.000000,2.180400,0.010613,0.010606,6.020169,4.030029
2013-10-11,15.720000,1.000000,0.215862,1.000000,1.000000,2.207177,-0.000350,-0.000350,6.018063,4.028619
2013-10-14,16.070000,1.000000,0.079451,1.000000,1.000000,2.206465,0.002829,0.002829,6.035086,4.040014
2013-10-15,18.660000,1.000000,-0.039261,1.000000,1.000000,2.205203,-0.004274,-0.004274,6.009291,4.022747
2013-10-16,14.710000,1.000000,-0.158654,1.000000,1.000000,2.200553,-0.001252,-0.001252,6.001766,4.017710
2013-10-17,13.480000,1.000000,-0.848268,1.000000,1.000000,2.203038,0.001355,0.001355,6.009899,4.023154
2013-10-18,13.040000,1.000000,-1.137717,0.500000,1.000000,2.203045,-0.012511,-0.012511,5.934711,3.972821
2013-10-21,13.160000,1.000000,-1.147243,0.500000,0.500000,2.135081,-0.001409,-0.000893,5.926350,3.969274
2013-10-22,13.330000,1.000000,-1.209598,0.500000,0.500000,2.142726,-0.001645,-0.000822,5.916603,3.966010
2013-10-23,13.420000,1.000000,-1.548811,0.500000,0.500000,2.245923,-0.006621,-0.003310,5.877430,3.952881
2013-10-24,13.200000,1.000000,-1.659372,0.500000,0.500000,2.354050,-0.004817,-0.002408,5.849120,3.943361
2013-10-25,13.090000,1.000000,-1.464086,0.500000,0.500000,2.338006,0.005364,0.002682,5.880492,3.953936
2013-10-28,13.310000,1.000000,-1.127808,0.500000,0.500000,2.328879,0.003522,0.001761,5.901201,3.960898
2013-10-29,13.410000,1.000000,-1.288174,0.500000,0.500000,2.325996,-0.004886,-0.002443,5.872365,3.951221
2013-10-30,13.650000,1.000000,-1.118360,0.500000,0.500000,2.376327,0.007669,0.003834,5.917400,3.966372
2013-10-31,13.750000,1.000000,-0.882848,1.000000,0.500000,2.376553,0.002393,0.001196,5.931559,3.971117
2013-11-01,13.280000,1.000000,-0.577823,1.000000,1.000000,2.377075,0.008439,0.008580,5.981613,4.005189
2013-11-04,12.930000,1.000000,-0.740842,1.000000,1.000000,2.351350,-0.007413,-0.007413,5.937269,3.975497
2013-11-05,13.270000,1.000000,-0.730881,1.000000,1.000000,2.327672,-0.000424,-0.000424,5.934752,3.973811
2013-11-06,12.670000,1.000000,-0.743335,1.000000,1.000000,2.339543,-0.002231,-0.002231,5.921509,3.964944
2013-11-07,13.910000,1.000000,-1.067679,0.500000,1.000000,2.363943,0.000074,0.000074,5.921950,3.965239
2013-11-08,12.900000,1.000000,-0.721857,1.000000,0.500000,2.371941,0.010440,0.004971,5.983773,3.984950
2013-11-11,12.530000,1.000000,-0.894464,1.000000,1.000000,2.335503,-0.002842,-0.002744,5.966766,3.974015
2013-11-12,12.820000,1.000000,-0.803441,1.000000,1.000000,2.344948,-0.001546,-0.001546,5.957539,3.967870
2013-11-13,12.520000,1.000000,-0.782104,1.000000,1.000000,2.343625,-0.000745,-0.000745,5.953099,3.964913
2013-11-14,12.370000,1.000000,-1.273837,0.500000,1.000000,2.343070,-0.014609,-0.014609,5.866129,3.906989
2013-11-15,12.190000,1.000000,-1.089940,0.500000,0.500000,2.255465,-0.006867,-0.003682,5.825845,3.892602
2013-11-18,13.100000,1.000000,-1.132352,0.500000,0.500000,2.248002,-0.002998,-0.001499,5.808381,3.886768
2013-11-19,13.390000,1.000000,-1.101940,0.500000,0.500000,2.242533,-0.000895,-0.000448,5.803180,3.885027
2013-11-20,13.400000,1.000000,-0.707480,1.000000,0.500000,2.253763,0.005981,0.002991,5.837890,3.896646
2013-11-21,12.660000,1.000000,-0.570455,1.000000,1.000000,2.246122,-0.000456,-0.000367,5.835226,3.895215
2013-11-22,12.260000,1.000000,-0.686352,1.000000,1.000000,2.245767,0.001546,0.001546,5.844250,3.901239
2013-11-25,12.790000,1.000000,-0.811757,1.000000,1.000000,2.245377,-0.000602,-0.000602,5.840734,3.898892
2013-11-26,12.810000,1.000000,-0.649605,1.000000,1.000000,2.250545,0.000251,0.000251,5.842200,3.899870
2013-11-27,12.980000,1.000000,-0.779941,1.000000,1.000000,2.259707,0.003301,0.003301,5.861484,3.912743
2013-11-28,12.980000,1.000000,-0.641245,1.000000,1.000000,2.282962,0.006763,0.006763,5.901124,3.939204
2013-11-29,13.700000,1.000000,-0.938493,1.000000,1.000000,2.266167,-0.001382,-0.001382,5.892970,3.933761
2013-12-02,14.230000,1.000000,-0.684533,1.000000,1.000000,2.271690,0.000655,0.000655,5.896831,3.936338
2013-12-03,14.550000,1.000000,-0.810691,1.000000,1.000000,2.275062,-0.004706,-0.004706,5.869083,3.917816
2013-12-04,14.700000,1.000000,-0.690905,1.000000,1.000000,2.286677,0.001479,0.001479,5.877764,3.923610
2013-12-05,15.080000,1.000000,-0.462645,1.000000,1.000000,2.295096,0.007349,0.007349,5.920957,3.952443
2013-12-06,13.790000,1.000000,-0.530664,1.000000,1.000000,2.285462,0.008101,0.008101,5.968920,3.984460
2013-12-09,13.490000,1.000000,-0.568117,1.000000,1.000000,2.297858,-0.004220,-0.004220,5.943730,3.967645
2013-12-10,13.910000,1.000000,-0.583992,1.000000,1.000000,2.308168,-0.002222,-0.002222,5.930526,3.958831
2013-12-11,15.420000,1.000000,-0.577046,1.000000,1.000000,2.327644,-0.000686,-0.000686,5.926457,3.956115
2013-12-12,15.540000,1.000000,0.004057,1.000000,1.000000,2.335967,0.004119,0.004119,5.950870,3.972411
2013-12-13,15.760000,1.000000,0.379347,1.000000,1.000000,2.371093,0.005211,0.005211,5.981882,3.993113
2013-12-16,16.030001,1.000000,0.366733,1.000000,1.000000,2.359473,-0.003485,-0.003485,5.961034,3.979196
2013-12-17,16.209999,1.000000,0.432558,1.000000,1.000000,2.357811,0.001179,0.001179,5.968060,3.983886
2013-12-18,13.800000,1.000000,0.304136,1.000000,1.000000,2.902670,0.001762,0.001762,5.978574,3.990905
2013-12-19,14.150000,1.000000,-0.053757,1.000000,1.000000,2.910433,-0.012099,-0.012099,5.906241,3.942620
2013-12-20,13.790000,1.000000,0.017022,1.000000,1.000000,2.796120,0.003754,0.003754,5.928414,3.957421
2013-12-23,13.040000,1.000000,-0.152012,1.000000,1.000000,2.784587,-0.006166,-0.006166,5.891856,3.933018
2013-12-24,12.480000,1.000000,-0.098341,1.000000,1.000000,2.794517,0.001928,0.001928,5.903215,3.940600
2013-12-25,12.480000,1.000000,-0.133166,1.000000,1.000000,2.790354,0.002128,0.002128,5.915775,3.948984
2013-12-26,12.330000,1.000000,-0.282799,1.000000,1.000000,2.785486,0.001899,0.001899,5.927007,3.956482
2013-12-27,12.460000,1.000000,-0.398017,1.000000,1.000000,2.848520,-0.005168,-0.005168,5.896375,3.936034
2013-12-30,13.560000,1.000000,-0.337124,1.000000,1.000000,2.829899,0.002562,0.002562,5.911483,3.946119
2013-12-31,13.720000,1.000000,-0.061227,1.000000,1.000000,2.833543,0.004052,0.004052,5.935438,3.962110
2014-01-01,13.720000,1.000000,-0.180981,1.000000,1.000000,2.848713,-0.002470,-0.002470,5.920776,3.952322
2014-01-02,14.230000,1.000000,-0.481236,1.000000,1.000000,2.845570,-0.002416,-0.002416,5.906469,3.942772
2014-01-03,13.760000,1.000000,-0.370327,1.000000,1.000000,2.846243,0.011517,0.011517,5.974494,3.988181
2014-01-06,13.550000,1.000000,-0.258786,1.000000,1.000000,2.743088,-0.000780,-0.000780,5.969834,3.985070
2014-01-07,12.920000,1.000000,-0.204357,1.000000,1.000000,2.745063,-0.000620,-0.000620,5.966132,3.982600
2014-01-08,12.870000,1.000000,0.067684,1.000000,1.000000,2.851376,0.007887,0.007887,6.013189,4.014011
2014-01-09,12.890000,1.000000,0.077426,1.000000,1.000000,2.800729,0.004322,0.004322,6.039178,4.031360
2014-01-10,12.140000,1.000000,-0.136697,1.000000,1.000000,2.793579,-0.001730,-0.001730,6.028732,4.024387
2014-01-13,13.280000,1.000000,-0.281761,1.000000,1.000000,2.808099,-0.008248,-0.008248,5.979006,3.991193
2014-01-14,12.280000,1.000000,-0.420332,1.000000,1.000000,2.757957,-0.003385,-0.003385,5.958770,3.977685
2014-01-15,12.280000,1.000000,-0.369246,1.000000,1.000000,2.751903,0.003209,0.003209,5.977888,3.990447
