date,spy_close,ma200,position,bench_return,gross_return,cost,net_return,cum_strategy,cum_benchmark
2016-07-06,178.591110,170.761724,1.000000,0.005998,0.005998,0.000000,0.005998,1.574188,2.111544
2016-07-07,178.480392,170.830889,1.000000,-0.000620,-0.000620,0.000000,-0.000620,1.573212,2.110235
2016-07-08,181.138092,170.924028,1.000000,0.014891,0.014891,0.000000,0.014891,1.596638,2.141657
2016-07-11,181.776978,171.021661,1.000000,0.003527,0.003527,0.000000,0.003527,1.602269,2.149211
2016-07-12,183.097244,171.128829,1.000000,0.007263,0.007263,0.000000,0.007263,1.613907,2.164821
2016-07-13,183.071732,171.236078,1.000000,-0.000139,-0.000139,0.000000,-0.000139,1.613682,2.164520
2016-07-14,184.093872,171.368719,1.000000,0.005583,0.005583,0.000000,0.005583,1.622692,2.176605
2016-07-15,183.846832,171.499664,1.000000,-0.001342,-0.001342,0.000000,-0.001342,1.620514,2.173684
2016-07-18,184.340912,171.618372,1.000000,0.002687,0.002687,0.000000,0.002687,1.624869,2.179526
2016-07-19,184.153519,171.734047,1.000000,-0.001017,-0.001017,0.000000,-0.001017,1.623217,2.177310
2016-07-20,184.920166,171.841529,1.000000,0.004163,0.004163,0.000000,0.004163,1.629975,2.186374
2016-07-21,184.221649,171.930978,1.000000,-0.003777,-0.003777,0.000000,-0.003777,1.623818,2.178115
2016-07-22,185.047928,172.027408,1.000000,0.004485,0.004485,0.000000,0.004485,1.631101,2.187885
2016-07-25,184.545380,172.114537,1.000000,-0.002716,-0.002716,0.000000,-0.002716,1.626671,2.181943
2016-07-26,184.630524,172.194549,1.000000,0.000461,0.000461,0.000000,0.000461,1.627422,2.182950
2016-07-27,184.434601,172.273078,1.000000,-0.001061,-0.001061,0.000000,-0.001061,1.625695,2.180633
2016-07-28,184.647583,172.351877,1.000000,0.001155,0.001155,0.000000,0.001155,1.627572,2.183151
2016-07-29,184.945663,172.437487,1.000000,0.001614,0.001614,0.000000,0.001614,1.630200,2.186676
2016-08-01,184.792343,172.526354,1.000000,-0.000829,-0.000829,0.000000,-0.000829,1.628848,2.184863
2016-08-02,183.608353,172.596478,1.000000,-0.006407,-0.006407,0.000000,-0.006407,1.618412,2.170864
2016-08-03,184.144974,172.665429,1.000000,0.002923,0.002923,0.000000,0.002923,1.623142,2.177209
2016-08-04,184.340912,172.734942,1.000000,0.001064,0.001064,0.000000,0.001064,1.624869,2.179526
2016-08-05,185.848618,172.813083,1.000000,0.008179,0.008179,0.000000,0.008179,1.638159,2.197352
2016-08-08,185.737839,172.895949,1.000000,-0.000596,-0.000596,0.000000,-0.000596,1.637182,2.196042
2016-08-09,185.848618,172.965081,1.000000,0.000596,0.000596,0.000000,0.000596,1.638159,2.197352
2016-08-10,185.388657,173.022484,1.000000,-0.002475,-0.002475,0.000000,-0.002475,1.634104,2.191913
2016-08-11,186.249008,173.086326,1.000000,0.004641,0.004641,0.000000,0.004641,1.641688,2.202086
2016-08-12,186.087143,173.151035,1.000000,-0.000869,-0.000869,0.000000,-0.000869,1.640261,2.200172
2016-08-15,186.623764,173.208580,1.000000,0.002884,0.002884,0.000000,0.002884,1.644991,2.206516
2016-08-16,185.661194,173.261815,1.000000,-0.005158,-0.005158,0.000000,-0.005158,1.636507,2.195136
2016-08-17,186.010391,173.320567,1.000000,0.001881,0.001881,0.000000,0.001881,1.639585,2.199264
2016-08-18,186.427872,173.371098,1.000000,0.002244,0.002244,0.000000,0.002244,1.643265,2.204200
2016-08-19,186.155243,173.417710,1.000000,-0.001462,-0.001462,0.000000,-0.001462,1.640862,2.200977
2016-08-22,186.146759,173.466961,1.000000,-0.000046,-0.000046,0.000000,-0.000046,1.640787,2.200877
2016-08-23,186.521545,173.518966,1.000000,0.002013,0.002013,0.000000,0.002013,1.644090,2.205308
2016-08-24,185.567566,173.566662,1.000000,-0.005115,-0.005115,0.000000,-0.005115,1.635681,2.194029
2016-08-25,185.439728,173.621932,1.000000,-0.000689,-0.000689,0.000000,-0.000689,1.634555,2.192517
2016-08-26,185.090500,173.673445,1.000000,-0.001883,-0.001883,0.000000,-0.001883,1.631476,2.188388
2016-08-29,186.001968,173.732951,1.000000,0.004924,0.004924,0.000000,0.004924,1.639510,2.199165
2016-08-30,185.695251,173.803075,1.000000,-0.001649,-0.001649,0.000000,-0.001649,1.636807,2.195538
2016-08-31,185.167206,173.880198,1.000000,-0.002844,-0.002844,0.000000,-0.002844,1.632152,2.189295
2016-09-01,185.175674,173.944456,1.000000,0.000046,0.000046,0.000000,0.000046,1.632227,2.189395
2016-09-02,186.010391,174.013516,1.000000,0.004508,0.004508,0.000000,0.004508,1.639585,2.199264
2016-09-06,186.572678,174.071727,1.000000,0.003023,0.003023,0.000000,0.003023,1.644541,2.205912
2016-09-07,186.555588,174.130607,1.000000,-0.000092,-0.000092,0.000000,-0.000092,1.644390,2.205710
2016-09-08,186.129730,174.184174,1.000000,-0.002283,-0.002283,0.000000,-0.002283,1.640637,2.200675
2016-09-09,181.674744,174.216470,1.000000,-0.023935,-0.023935,0.000000,-0.023935,1.601368,2.148002
2016-09-12,184.281250,174.260626,1.000000,0.014347,0.014347,0.000000,0.014347,1.624343,2.178820
2016-09-13,181.632141,174.291663,1.000000,-0.014375,-0.014375,0.000000,-0.014375,1.600993,2.147499
2016-09-14,181.564026,174.321353,1.000000,-0.000375,-0.000375,0.000000,-0.000375,1.600392,2.146693
2016-09-15,183.378387,174.363760,1.000000,0.009993,0.009993,0.000000,0.009993,1.616385,2.168145
2016-09-16,182.669479,174.394284,1.000000,-0.003866,-0.003866,0.000000,-0.003866,1.610136,2.159764
2016-09-19,182.703751,174.433989,1.000000,0.000188,0.000188,0.000000,0.000188,1.610438,2.160169
2016-09-20,182.712280,174.485972,1.000000,0.000047,0.000047,0.000000,0.000047,1.610514,2.160270
2016-09-21,184.766983,174.531425,1.000000,0.011246,0.011246,0.000000,0.011246,1.628625,2.184563
2016-09-22,185.931259,174.588021,1.000000,0.006301,0.006301,0.000000,0.006301,1.638887,2.198329
2016-09-23,184.912491,174.645390,1.000000,-0.005479,-0.005479,0.000000,-0.005479,1.629907,2.186283
2016-09-26,183.414322,174.702015,1.000000,-0.008102,-0.008102,0.000000,-0.008102,1.616702,2.168570
2016-09-27,184.552933,174.762112,1.000000,0.006208,0.006208,0.000000,0.006208,1.626738,2.182032
2016-09-28,185.468964,174.843509,1.000000,0.004964,0.004964,0.000000,0.004964,1.634812,2.192863
2016-09-29,183.790955,174.912241,1.000000,-0.009047,-0.009047,0.000000,-0.009047,1.620022,2.173023
2016-09-30,185.177887,174.978983,1.000000,0.007546,0.007546,0.000000,0.007546,1.632247,2.189421
2016-10-03,184.732712,175.030927,1.000000,-0.002404,-0.002404,0.000000,-0.002404,1.628323,2.184158
2016-10-04,183.790955,175.091447,1.000000,-0.005098,-0.005098,0.000000,-0.005098,1.620022,2.173023
2016-10-05,184.604309,175.171326,1.000000,0.004425,0.004425,0.000000,0.004425,1.627191,2.182640
2016-10-06,184.732712,175.244891,1.000000,0.000696,0.000696,0.000000,0.000696,1.628323,2.184158
2016-10-07,184.099228,175.307576,1.000000,-0.003429,-0.003429,0.000000,-0.003429,1.622739,2.176668
2016-10-10,185.058044,175.364432,1.000000,0.005208,0.005208,0.000000,0.005208,1.631190,2.188004
2016-10-11,182.720810,175.411035,1.000000,-0.012630,-0.012630,0.000000,-0.012630,1.610589,2.160370
2016-10-12,182.960587,175.460818,1.000000,0.001312,0.001312,0.000000,0.001312,1.612702,2.163205
2016-10-13,182.361267,175.498373,1.000000,-0.003276,-0.003276,0.000000,-0.003276,1.607420,2.156119
2016-10-14,182.455414,175.542595,1.000000,0.000516,0.000516,0.000000,0.000516,1.608249,2.157233
2016-10-17,181.821930,175.592333,1.000000,-0.003472,-0.003472,0.000000,-0.003472,1.602666,2.149743
2016-10-18,182.960587,175.659779,1.000000,0.006262,0.006262,0.000000,0.006262,1.612702,2.163205
2016-10-19,183.448502,175.728230,1.000000,0.002667,0.002667,0.000000,0.002667,1.617003,2.168974
2016-10-20,183.106094,175.805677,1.000000,-0.001867,-0.001867,0.000000,-0.001867,1.613985,2.164926
2016-10-21,183.191696,175.903658,1.000000,0.000467,0.000467,0.000000,0.000467,1.614739,2.165938
2016-10-24,183.970734,176.014513,1.000000,0.004253,0.004253,0.000000,0.004253,1.621606,2.175149
2016-10-25,183.354355,176.121485,1.000000,-0.003350,-0.003350,0.000000,-0.003350,1.616173,2.167861
2016-10-26,182.986237,176.220083,1.000000,-0.002008,-0.002008,0.000000,-0.002008,1.612928,2.163509
2016-10-27,182.498260,176.336601,1.000000,-0.002667,-0.002667,0.000000,-0.002667,1.608627,2.157739
2016-10-28,181.958908,176.437355,1.000000,-0.002955,-0.002955,0.000000,-0.002955,1.603873,2.151362
2016-10-31,181.967468,176.555518,1.000000,0.000047,0.000047,0.000000,0.000047,1.603948,2.151463
2016-11-01,180.649017,176.666036,1.000000,-0.007246,-0.007246,0.000000,-0.007246,1.592327,2.135875
2016-11-02,179.561737,176.781276,1.000000,-0.006019,-0.006019,0.000000,-0.006019,1.582743,2.123020
2016-11-03,178.739944,176.888023,1.000000,-0.004577,-0.004577,0.000000,-0.004577,1.575500,2.113303
2016-11-04,178.543045,176.977641,1.000000,-0.001102,-0.001102,0.000000,-0.001102,1.573764,2.110975
2016-11-07,182.481171,177.099089,1.000000,0.022057,0.022057,0.000000,0.022057,1.608476,2.157537
2016-11-08,183.302994,177.213856,1.000000,0.004504,0.004504,0.000000,0.004504,1.615720,2.167254
2016-11-09,185.246399,177.347066,1.000000,0.010602,0.010602,0.000000,0.010602,1.632851,2.190231
2016-11-10,185.708710,177.478456,1.000000,0.002496,0.002496,0.000000,0.002496,1.636926,2.195697
2016-11-11,185.280655,177.588273,1.000000,-0.002305,-0.002305,0.000000,-0.002305,1.633152,2.190636
2016-11-14,185.426163,177.699112,1.000000,0.000785,0.000785,0.000000,0.000785,1.634435,2.192357
2016-11-15,186.873001,177.831898,1.000000,0.007803,0.007803,0.000000,0.007803,1.647188,2.209463
2016-11-16,186.522034,177.958123,1.000000,-0.001878,-0.001878,0.000000,-0.001878,1.644095,2.205314
2016-11-17,187.480820,178.087877,1.000000,0.005140,0.005140,0.000000,0.005140,1.652546,2.216650
2016-11-18,187.061325,178.230920,1.000000,-0.002238,-0.002238,0.000000,-0.002238,1.648848,2.211690
2016-11-21,188.473969,178.391690,1.000000,0.007552,0.007552,0.000000,0.007552,1.661300,2.228392
2016-11-22,188.842056,178.554259,1.000000,0.001953,0.001953,0.000000,0.001953,1.664544,2.232744
2016-11-23,188.944809,178.718016,1.000000,0.000544,0.000544,0.000000,0.000544,1.665450,2.233959
2016-11-25,189.646820,178.895442,1.000000,0.003715,0.003715,0.000000,0.003715,1.671638,2.242259
2016-11-28,188.756454,179.052525,1.000000,-0.004695,-0.004695,0.000000,-0.004695,1.663790,2.231732
2016-11-29,189.124603,179.198170,1.000000,0.001950,0.001950,0.000000,0.001950,1.667035,2.236085
2016-11-30,188.670868,179.328479,1.000000,-0.002399,-0.002399,0.000000,-0.002399,1.663035,2.230720
2016-12-01,187.977448,179.458651,1.000000,-0.003675,-0.003675,0.000000,-0.003675,1.656923,2.222522
2016-12-02,188.071579,179.589673,1.000000,0.000501,0.000501,0.000000,0.000501,1.657753,2.223634
2016-12-05,189.201614,179.714627,1.000000,0.006009,0.006009,0.000000,0.006009,1.667714,2.236995
2016-12-06,189.800919,179.852947,1.000000,0.003168,0.003168,0.000000,0.003168,1.672996,2.244081
2016-12-07,192.283661,179.999971,1.000000,0.013081,0.013081,0.000000,0.013081,1.694880,2.273435
2016-12-08,192.754532,180.139485,1.000000,0.002449,0.002449,0.000000,0.002449,1.699031,2.279003
2016-12-09,193.918839,180.286718,1.000000,0.006040,0.006040,0.000000,0.006040,1.709294,2.292769
2016-12-12,193.696259,180.439288,1.000000,-0.001148,-0.001148,0.000000,-0.001148,1.707332,2.290137
2016-12-13,194.988953,180.579141,1.000000,0.006674,0.006674,0.000000,0.006674,1.718726,2.305421
2016-12-14,193.379501,180.707196,1.000000,-0.008254,-0.008254,0.000000,-0.008254,1.704540,2.286392
2016-12-15,194.175674,180.835944,1.000000,0.004117,0.004117,0.000000,0.004117,1.711557,2.295805
2016-12-16,193.795883,180.960052,1.000000,-0.001956,-0.001956,0.000000,-0.001956,1.708210,2.291315
2016-12-19,194.217880,181.085596,1.000000,0.002178,0.002178,0.000000,0.002178,1.711929,2.296304
2016-12-20,194.967102,181.224118,1.000000,0.003858,0.003858,0.000000,0.003858,1.718533,2.305163
2016-12-21,194.424591,181.355796,1.000000,-0.002783,-0.002783,0.000000,-0.002783,1.713752,2.298748
2016-12-22,194.088699,181.485121,1.000000,-0.001728,-0.001728,0.000000,-0.001728,1.710791,2.294777
2016-12-23,194.372894,181.602293,1.000000,0.001464,0.001464,0.000000,0.001464,1.713296,2.298137
2016-12-27,194.855148,181.722972,1.000000,0.002481,0.002481,0.000000,0.002481,1.717547,2.303839
2016-12-28,193.244751,181.836991,1.000000,-0.008265,-0.008265,0.000000,-0.008265,1.703352,2.284799
2016-12-29,193.201721,181.945862,1.000000,-0.000223,-0.000223,0.000000,-0.000223,1.702973,2.284290
2016-12-30,192.495575,182.045765,1.000000,-0.003655,-0.003655,0.000000,-0.003655,1.696748,2.275941
2017-01-03,193.968185,182.149641,1.000000,0.007650,0.007650,0.000000,0.007650,1.709729,2.293352
2017-01-04,195.122055,182.258058,1.000000,0.005949,0.005949,0.000000,0.005949,1.719899,2.306995
2017-01-05,194.967102,182.366166,1.000000,-0.000794,-0.000794,0.000000,-0.000794,1.718533,2.305163
2017-01-06,195.664673,182.483483,1.000000,0.003578,0.003578,0.000000,0.003578,1.724682,2.313410
2017-01-09,195.018799,182.597951,1.000000,-0.003301,-0.003301,0.000000,-0.003301,1.718989,2.305774
2017-01-10,195.018799,182.711910,1.000000,0.000000,0.000000,0.000000,0.000000,1.718989,2.305774
2017-01-11,195.569901,182.820660,1.000000,0.002826,0.002826,0.000000,0.002826,1.723847,2.312290
2017-01-12,195.079086,182.923142,1.000000,-0.002510,-0.002510,0.000000,-0.002510,1.719521,2.306487
2017-01-13,195.526840,183.029982,1.000000,0.002295,0.002295,0.000000,0.002295,1.723467,2.311781
2017-01-17,194.837875,183.127444,1.000000,-0.003524,-0.003524,0.000000,-0.003524,1.717394,2.303635
2017-01-18,195.268448,183.229899,1.000000,0.002210,0.002210,0.000000,0.002210,1.721190,2.308725
2017-01-19,194.545135,183.337465,1.000000,-0.003704,-0.003704,0.000000,-0.003704,1.714814,2.300174
2017-01-20,195.259888,183.439156,1.000000,0.003674,0.003674,0.000000,0.003674,1.721114,2.308624
2017-01-23,194.751816,183.548773,1.000000,-0.002602,-0.002602,0.000000,-0.002602,1.716636,2.302617
2017-01-24,196.000504,183.662302,1.000000,0.006412,0.006412,0.000000,0.006412,1.727642,2.317381
2017-01-25,197.696976,183.786348,1.000000,0.008655,0.008655,0.000000,0.008655,1.742596,2.337439
2017-01-26,197.490295,183.901310,1.000000,-0.001045,-0.001045,0.000000,-0.001045,1.740774,2.334995
2017-01-27,197.180283,184.005908,1.000000,-0.001570,-0.001570,0.000000,-0.001570,1.738042,2.331330
2017-01-30,195.957458,184.104351,1.000000,-0.006202,-0.006202,0.000000,-0.006202,1.727263,2.316872
2017-01-31,195.940262,184.203682,1.000000,-0.000088,-0.000088,0.000000,-0.000088,1.727111,2.316669
2017-02-01,196.017685,184.297213,1.000000,0.000395,0.000395,0.000000,0.000395,1.727794,2.317584
2017-02-02,196.146927,184.388595,1.000000,0.000659,0.000659,0.000000,0.000659,1.728933,2.319112
2017-02-03,197.498917,184.485889,1.000000,0.006893,0.006893,0.000000,0.006893,1.740850,2.335097
2017-02-06,197.145859,184.586206,1.000000,-0.001788,-0.001788,0.000000,-0.001788,1.737738,2.330923
2017-02-07,197.154465,184.686566,1.000000,0.000044,0.000044,0.000000,0.000044,1.737814,2.331025
2017-02-08,197.412781,184.789742,1.000000,0.001310,0.001310,0.000000,0.001310,1.740091,2.334079
2017-02-09,198.583984,184.897462,1.000000,0.005933,0.005933,0.000000,0.005933,1.750414,2.347926
2017-02-10,199.367615,185.007277,1.000000,0.003946,0.003946,0.000000,0.003946,1.757322,2.357191
2017-02-13,200.452682,185.130568,1.000000,0.005443,0.005443,0.000000,0.005443,1.766886,2.370020
2017-02-14,201.253571,185.262609,1.000000,0.003995,0.003995,0.000000,0.003995,1.773945,2.379490
2017-02-15,202.304230,185.392955,1.000000,0.005221,0.005221,0.000000,0.005221,1.783206,2.391912
2017-02-16,202.132004,185.530108,1.000000,-0.000851,-0.000851,0.000000,-0.000851,1.781688,2.389876
2017-02-17,202.450577,185.673727,1.000000,0.001576,0.001576,0.000000,0.001576,1.784496,2.393642
2017-02-21,203.656235,185.823544,1.000000,0.005955,0.005955,0.000000,0.005955,1.795124,2.407897
2017-02-22,203.475418,185.969278,1.000000,-0.000888,-0.000888,0.000000,-0.000888,1.793530,2.405759
2017-02-23,203.613174,186.114982,1.000000,0.000677,0.000677,0.000000,0.000677,1.794744,2.407388
2017-02-24,203.871506,186.251130,1.000000,0.001269,0.001269,0.000000,0.001269,1.797021,2.410442
2017-02-27,204.190140,186.397134,1.000000,0.001563,0.001563,0.000000,0.001563,1.799830,2.414210
2017-02-28,203.639008,186.540128,1.000000,-0.002699,-0.002699,0.000000,-0.002699,1.794972,2.407693
2017-03-01,206.489426,186.705000,1.000000,0.013997,0.013997,0.000000,0.013997,1.820097,2.441395
2017-03-02,205.189102,186.854812,1.000000,-0.006297,-0.006297,0.000000,-0.006297,1.808635,2.426021
2017-03-03,205.318253,187.013448,1.000000,0.000629,0.000629,0.000000,0.000629,1.809773,2.427548
2017-03-06,204.706833,187.168772,1.000000,-0.002978,-0.002978,0.000000,-0.002978,1.804384,2.420319
2017-03-07,204.095413,187.324047,1.000000,-0.002987,-0.002987,0.000000,-0.002987,1.798995,2.413090
2017-03-08,203.716522,187.471962,1.000000,-0.001856,-0.001856,0.000000,-0.001856,1.795655,2.408610
2017-03-09,203.974854,187.622355,1.000000,0.001268,0.001268,0.000000,0.001268,1.797932,2.411664
2017-03-10,204.689606,187.765051,1.000000,0.003504,0.003504,0.000000,0.003504,1.804232,2.420115
2017-03-13,204.792923,187.902289,1.000000,0.000505,0.000505,0.000000,0.000505,1.805143,2.421337
2017-03-14,204.009308,188.035356,1.000000,-0.003826,-0.003826,0.000000,-0.003826,1.798236,2.412072
2017-03-15,205.774719,188.173436,1.000000,0.008654,0.008654,0.000000,0.008654,1.813797,2.432945
2017-03-16,205.369934,188.311187,1.000000,-0.001967,-0.001967,0.000000,-0.001967,1.810229,2.428159
2017-03-17,205.009216,188.445312,1.000000,-0.001756,-0.001756,0.000000,-0.001756,1.807049,2.423894
2017-03-20,204.784348,188.575601,1.000000,-0.001097,-0.001097,0.000000,-0.001097,1.805067,2.421235
2017-03-21,202.155014,188.695413,1.000000,-0.012840,-0.012840,0.000000,-0.012840,1.781891,2.390148
2017-03-22,202.630798,188.813071,1.000000,0.002354,0.002354,0.000000,0.002354,1.786085,2.395773
2017-03-23,202.414536,188.928248,1.000000,-0.001067,-0.001067,0.000000,-0.001067,1.784179,2.393216
2017-03-24,202.267548,189.039768,1.000000,-0.000726,-0.000726,0.000000,-0.000726,1.782883,2.391478
2017-03-27,202.059937,189.151478,1.000000,-0.001026,-0.001026,0.000000,-0.001026,1.781053,2.389024
2017-03-28,203.530273,189.279056,1.000000,0.007277,0.007277,0.000000,0.007277,1.794013,2.406408
2017-03-29,203.720535,189.414450,1.000000,0.000935,0.000935,0.000000,0.000935,1.795690,2.408657
2017-03-30,204.369186,189.554823,1.000000,0.003184,0.003184,0.000000,0.003184,1.801408,2.416327
2017-03-31,203.893539,189.694048,1.000000,-0.002327,-0.002327,0.000000,-0.002327,1.797215,2.410703
2017-04-03,203.538879,189.828872,1.000000,-0.001739,-0.001739,0.000000,-0.001739,1.794089,2.406510
2017-04-04,203.668640,189.967633,1.000000,0.000638,0.000638,0.000000,0.000638,1.795233,2.408044
2017-04-05,203.063217,190.097702,1.000000,-0.002973,-0.002973,0.000000,-0.002973,1.789897,2.400886
2017-04-06,203.634094,190.228112,1.000000,0.002811,0.002811,0.000000,0.002811,1.794928,2.407635
2017-04-07,203.426453,190.358933,1.000000,-0.001020,-0.001020,0.000000,-0.001020,1.793098,2.405180
2017-04-10,203.547531,190.478817,1.000000,0.000595,0.000595,0.000000,0.000595,1.794165,2.406612
2017-04-11,203.305450,190.629731,1.000000,-0.001189,-0.001189,0.000000,-0.001189,1.792032,2.403750
2017-04-12,202.414536,190.791695,1.000000,-0.004382,-0.004382,0.000000,-0.004382,1.784179,2.393216
2017-04-13,201.099884,190.931752,1.000000,-0.006495,-0.006495,0.000000,-0.006495,1.772591,2.377673
2017-04-17,202.881577,191.065981,1.000000,0.008860,0.008860,0.000000,0.008860,1.788295,2.398738
2017-04-18,202.276108,191.185173,1.000000,-0.002984,-0.002984,0.000000,-0.002984,1.782959,2.391579
2017-04-19,201.904266,191.300631,1.000000,-0.001838,-0.001838,0.000000,-0.001838,1.779681,2.387183
2017-04-20,203.547531,191.430737,1.000000,0.008139,0.008139,0.000000,0.008139,1.794165,2.406612
2017-04-21,202.898849,191.552275,1.000000,-0.003187,-0.003187,0.000000,-0.003187,1.788448,2.398942
2017-04-24,205.130356,191.685525,1.000000,0.010998,0.010998,0.000000,0.010998,1.808117,2.425326
2017-04-25,206.323883,191.811454,1.000000,0.005818,0.005818,0.000000,0.005818,1.818638,2.439438
2017-04-26,206.194183,191.933540,1.000000,-0.000629,-0.000629,0.000000,-0.000629,1.817494,2.437904
2017-04-27,206.367126,192.049889,1.000000,0.000839,0.000839,0.000000,0.000839,1.819019,2.439949
2017-04-28,205.917419,192.164118,1.000000,-0.002179,-0.002179,0.000000,-0.002179,1.815055,2.434632
2017-05-01,206.436340,192.275830,1.000000,0.002520,0.002520,0.000000,0.002520,1.819629,2.440767
2017-05-02,206.514236,192.389167,1.000000,0.000377,0.000377,0.000000,0.000377,1.820315,2.441688
2017-05-03,206.263367,192.498780,1.000000,-0.001215,-0.001215,0.000000,-0.001215,1.818104,2.438722
2017-05-04,206.505554,192.610540,1.000000,0.001174,0.001174,0.000000,0.001174,1.820239,2.441586
2017-05-05,207.318542,192.722532,1.000000,0.003937,0.003937,0.000000,0.003937,1.827405,2.451198
2017-05-08,207.283951,192.837843,1.000000,-0.000167,-0.000167,0.000000,-0.000167,1.827100,2.450789
2017-05-09,207.093658,192.948072,1.000000,-0.000918,-0.000918,0.000000,-0.000918,1.825423,2.448539
2017-05-10,207.465576,193.062673,1.000000,0.001796,0.001796,0.000000,0.001796,1.828701,2.452936
2017-05-11,207.041824,193.174729,1.000000,-0.002043,-0.002043,0.000000,-0.002043,1.824966,2.447926
2017-05-12,206.695801,193.286035,1.000000,-0.001671,-0.001671,0.000000,-0.001671,1.821916,2.443835
2017-05-15,207.837509,193.401985,1.000000,0.005524,0.005524,0.000000,0.005524,1.831979,2.457334
2017-05-16,207.647186,193.515492,1.000000,-0.000916,-0.000916,0.000000,-0.000916,1.830302,2.455084
2017-05-17,203.962723,193.611344,1.000000,-0.017744,-0.017744,0.000000,-0.017744,1.797825,2.411521
2017-05-18,204.784348,193.717224,1.000000,0.004028,0.004028,0.000000,0.004028,1.805067,2.421235
2017-05-19,206.116364,193.827081,1.000000,0.006504,0.006504,0.000000,0.006504,1.816808,2.436984
2017-05-22,207.162888,193.941191,1.000000,0.005077,0.005077,0.000000,0.005077,1.826033,2.449358
2017-05-23,207.621323,194.050055,1.000000,0.002213,0.002213,0.000000,0.002213,1.830074,2.454778
2017-05-24,208.105621,194.161894,1.000000,0.002333,0.002333,0.000000,0.002333,1.834343,2.460504
2017-05-25,209.100266,194.278152,1.000000,0.004780,0.004780,0.000000,0.004780,1.843110,2.472264
2017-05-26,209.057022,194.396494,1.000000,-0.000207,-0.000207,0.000000,-0.000207,1.842729,2.471753
2017-05-30,208.875427,194.509626,1.000000,-0.000869,-0.000869,0.000000,-0.000869,1.841128,2.469605
2017-05-31,208.823486,194.623307,1.000000,-0.000249,-0.000249,0.000000,-0.000249,1.840670,2.468991
2017-06-01,210.484131,194.742609,1.000000,0.007952,0.007952,0.000000,0.007952,1.855308,2.488626
2017-06-02,211.184738,194.870227,1.000000,0.003329,0.003329,0.000000,0.003329,1.861483,2.496909
2017-06-05,211.029007,194.995320,1.000000,-0.000737,-0.000737,0.000000,-0.000737,1.860111,2.495068
2017-06-06,210.354385,195.114953,1.000000,-0.003197,-0.003197,0.000000,-0.003197,1.854164,2.487092
2017-06-07,210.743591,195.237894,1.000000,0.001850,0.001850,0.000000,0.001850,1.857595,2.491693
2017-06-08,210.847397,195.361398,1.000000,0.000493,0.000493,0.000000,0.000493,1.858510,2.492921
2017-06-09,210.527405,195.481427,1.000000,-0.001518,-0.001518,0.000000,-0.001518,1.855689,2.489137
2017-06-12,210.484131,195.606010,1.000000,-0.000206,-0.000206,0.000000,-0.000206,1.855308,2.488626
2017-06-13,211.513412,195.736378,1.000000,0.004890,0.004890,0.000000,0.004890,1.864381,2.500795
2017-06-14,211.245255,195.867152,1.000000,-0.001268,-0.001268,0.000000,-0.001268,1.862017,2.497625
2017-06-15,210.838745,195.991336,1.000000,-0.001924,-0.001924,0.000000,-0.001924,1.858434,2.492818
2017-06-16,210.884827,196.117284,1.000000,0.000219,0.000219,0.000000,0.000219,1.858840,2.493363
2017-06-19,212.640457,196.254650,1.000000,0.008325,0.008325,0.000000,0.008325,1.874315,2.514121
2017-06-20,211.206406,196.384804,1.000000,-0.006744,-0.006744,0.000000,-0.006744,1.861674,2.497165
2017-06-21,211.154221,196.510523,1.000000,-0.000247,-0.000247,0.000000,-0.000247,1.861214,2.496548
2017-06-22,211.058655,196.632953,1.000000,-0.000453,-0.000453,0.000000,-0.000453,1.860372,2.495418
2017-06-23,211.310669,196.756728,1.000000,0.001194,0.001194,0.000000,0.001194,1.862594,2.498398
2017-06-26,211.449768,196.883328,1.000000,0.000658,0.000658,0.000000,0.000658,1.863820,2.500043
2017-06-27,209.746292,197.023686,1.000000,-0.008056,-0.008056,0.000000,-0.008056,1.848804,2.479902
2017-06-28,211.623550,197.160397,1.000000,0.008950,0.008950,0.000000,0.008950,1.865351,2.502097
2017-06-29,209.763657,197.301055,1.000000,-0.008789,-0.008789,0.000000,-0.008789,1.848957,2.480107
2017-06-30,210.154724,197.444009,1.000000,0.001864,0.001864,0.000000,0.001864,1.852404,2.484731
2017-07-03,210.511078,197.579672,1.000000,0.001696,0.001696,0.000000,0.001696,1.855546,2.488944
2017-07-05,210.997803,197.721314,1.000000,0.002312,0.002312,0.000000,0.002312,1.859836,2.494699
2017-07-06,209.068375,197.853137,1.000000,-0.009144,-0.009144,0.000000,-0.009144,1.842829,2.471887
2017-07-07,210.424179,197.991696,1.000000,0.006485,0.006485,0.000000,0.006485,1.854780,2.487917
2017-07-10,210.650131,198.121112,1.000000,0.001074,0.001074,0.000000,0.001074,1.856771,2.490588
2017-07-11,210.493713,198.243924,1.000000,-0.000743,-0.000743,0.000000,-0.000743,1.855392,2.488739
2017-07-12,212.075531,198.379739,1.000000,0.007515,0.007515,0.000000,0.007515,1.869335,2.507441
2017-07-13,212.431885,198.524827,1.000000,0.001680,0.001680,0.000000,0.001680,1.872476,2.511655
2017-07-14,213.422684,198.669176,1.000000,0.004664,0.004664,0.000000,0.004664,1.881210,2.523369
2017-07-17,213.396576,198.808814,1.000000,-0.000122,-0.000122,0.000000,-0.000122,1.880980,2.523061
2017-07-18,213.509552,198.957407,1.000000,0.000529,0.000529,0.000000,0.000529,1.881976,2.524396
