date,us_2y_pct,ca_2y_pct,rate_diff_pp,d_diff_pp,usdcad_close,usdcad_return,position,gross_return,cost,net_return,cum_gross,cum_net
2017-01-26,1.240000,0.815000,0.425000,0.045000,1.306950,-0.006394,1.000000,-0.006394,0.000383,-0.006776,7.308440,4.570156
2017-01-27,1.228000,0.805000,0.423000,-0.002000,1.309000,0.001569,1.000000,0.001569,0.000000,0.001569,7.319904,4.577325
2017-01-30,1.220200,0.795000,0.425200,0.002200,1.313150,0.003170,-1.000000,-0.003170,0.000381,-0.003551,7.296697,4.561070
2017-01-31,1.216000,0.770000,0.446000,0.020800,1.310230,-0.002224,1.000000,-0.002224,0.000382,-0.002605,7.280472,4.549187
2017-02-01,1.212000,0.773000,0.439000,-0.007000,1.303600,-0.005060,1.000000,-0.005060,0.000000,-0.005060,7.243631,4.526167
2017-02-02,1.220000,0.774000,0.446000,0.007000,1.304870,0.000974,-1.000000,-0.000974,0.000383,-0.001357,7.236574,4.520023
2017-02-03,1.209000,0.775000,0.434000,-0.012000,1.303030,-0.001410,1.000000,-0.001410,0.000384,-0.001794,7.226369,4.511915
2017-02-06,1.200900,0.737000,0.463900,0.029900,1.301820,-0.000929,-1.000000,0.000929,0.000384,0.000545,7.233080,4.514372
2017-02-07,1.157000,0.740000,0.417000,-0.046900,1.308500,0.005131,1.000000,0.005131,0.000382,0.004749,7.270195,4.535811
2017-02-08,1.169000,0.722000,0.447000,0.030000,1.319030,0.008047,-1.000000,-0.008047,0.000379,-0.008426,7.211689,4.497591
2017-02-09,1.145000,0.751000,0.394000,-0.053000,1.314580,-0.003374,1.000000,-0.003374,0.000380,-0.003754,7.187358,4.480706
2017-02-10,1.181000,0.770000,0.411000,0.017000,1.313300,-0.000974,-1.000000,0.000974,0.000381,0.000593,7.194356,4.483363
2017-02-13,1.205700,0.786000,0.419700,0.008700,1.311790,-0.001150,1.000000,-0.001150,0.000381,-0.001531,7.186084,4.476499
2017-02-14,1.206000,0.799000,0.407000,-0.012700,1.307150,-0.003537,1.000000,-0.003537,0.000000,-0.003537,7.160666,4.460665
2017-02-15,1.238000,0.815000,0.423000,0.016000,1.308120,0.000742,-1.000000,-0.000742,0.000382,-0.001124,7.155352,4.455650
2017-02-16,1.251000,0.796000,0.455000,0.032000,1.306770,-0.001032,1.000000,-0.001032,0.000383,-0.001415,7.147968,4.449347
2017-02-17,1.206000,0.778000,0.428000,-0.027000,1.307520,0.000574,1.000000,0.000574,0.000000,0.000574,7.152070,4.451901
2017-02-20,1.206000,0.778000,0.428000,0.000000,1.308820,0.000994,-1.000000,-0.000994,0.000382,-0.001376,7.144960,4.445774
2017-02-21,1.202500,0.789000,0.413500,-0.014500,1.310520,0.001299,0.000000,0.000000,0.000191,-0.000191,7.144960,4.444926
2017-02-22,1.211000,0.781000,0.430000,0.016500,1.314630,0.003136,-1.000000,-0.003136,0.000190,-0.003326,7.122552,4.430140
2017-02-23,1.220000,0.767000,0.453000,0.023000,1.316460,0.001392,1.000000,0.001392,0.000380,0.001012,7.132467,4.434625
2017-02-24,1.185000,0.746000,0.439000,-0.014000,1.310060,-0.004862,1.000000,-0.004862,0.000000,-0.004862,7.097792,4.413066
2017-02-27,1.152700,0.762000,0.390700,-0.048300,1.311930,0.001427,-1.000000,-0.001427,0.000381,-0.001808,7.087661,4.405085
2017-02-28,1.200000,0.758000,0.442000,0.051300,1.318690,0.005153,-1.000000,-0.005153,0.000000,-0.005153,7.051140,4.382387
2017-03-01,1.264000,0.761000,0.503000,0.061000,1.331130,0.009434,1.000000,0.009434,0.000376,0.009058,7.117659,4.422082
2017-03-02,1.288000,0.772000,0.516000,0.013000,1.335200,0.003057,1.000000,0.003057,0.000000,0.003057,7.139421,4.435603
2017-03-03,1.312000,0.765000,0.547000,0.031000,1.339270,0.003048,1.000000,0.003048,0.000000,0.003048,7.161184,4.449124
2017-03-06,1.301000,0.768000,0.533000,-0.014000,1.338200,-0.000799,1.000000,-0.000799,0.000000,-0.000799,7.155462,4.445569
2017-03-07,1.305000,0.800000,0.505000,-0.028000,1.340140,0.001450,-1.000000,-0.001450,0.000373,-0.001823,7.145089,4.437466
2017-03-08,1.330000,0.819000,0.511000,0.006000,1.341050,0.000679,-1.000000,-0.000679,0.000000,-0.000679,7.140237,4.434452
2017-03-09,1.358000,0.831000,0.527000,0.016000,1.348600,0.005630,1.000000,0.005630,0.000371,0.005259,7.180436,4.457774
2017-03-10,1.379000,0.843000,0.536000,0.009000,1.350680,0.001542,1.000000,0.001542,0.000000,0.001542,7.191510,4.464649
2017-03-13,1.363500,0.875000,0.488500,-0.047500,1.345850,-0.003576,1.000000,-0.003576,0.000000,-0.003576,7.165793,4.448684
2017-03-14,1.376000,0.854000,0.522000,0.033500,1.345120,-0.000542,-1.000000,0.000542,0.000372,0.000171,7.169680,4.449443
2017-03-15,1.380000,0.804000,0.576000,0.054000,1.347250,0.001584,1.000000,0.001584,0.000371,0.001212,7.181034,4.454838
2017-03-16,1.303000,0.818000,0.485000,-0.091000,1.329680,-0.013041,1.000000,-0.013041,0.000000,-0.013041,7.087383,4.396740
2017-03-17,1.336000,0.805000,0.531000,0.046000,1.332260,0.001940,-1.000000,-0.001940,0.000375,-0.002316,7.073631,4.386559
2017-03-20,1.320800,0.792000,0.528800,-0.002200,1.333300,0.000781,1.000000,0.000781,0.000375,0.000406,7.079153,4.388338
2017-03-21,1.292000,0.790000,0.502000,-0.026800,1.333770,0.000353,-1.000000,-0.000353,0.000375,-0.000727,7.076657,4.385146
2017-03-22,1.264000,0.774000,0.490000,-0.012000,1.335700,0.001447,-1.000000,-0.001447,0.000000,-0.001447,7.066417,4.378801
2017-03-23,1.252000,0.773000,0.479000,-0.011000,1.333200,-0.001872,-1.000000,0.001872,0.000000,0.001872,7.079643,4.386997
2017-03-24,1.256000,0.751000,0.505000,0.026000,1.334850,0.001238,-1.000000,-0.001238,0.000000,-0.001238,7.070882,4.381567
2017-03-27,1.240100,0.730000,0.510100,0.005100,1.332450,-0.001798,1.000000,-0.001798,0.000375,-0.002173,7.058169,4.372045
2017-03-28,1.257000,0.741000,0.516000,0.005900,1.338850,0.004803,1.000000,0.004803,0.000000,0.004803,7.092071,4.393045
2017-03-29,1.306000,0.722000,0.584000,0.068000,1.337740,-0.000829,1.000000,-0.000829,0.000000,-0.000829,7.086190,4.389403
2017-03-30,1.274000,0.751000,0.523000,-0.061000,1.333100,-0.003469,1.000000,-0.003469,0.000000,-0.003469,7.061612,4.374178
2017-03-31,1.286000,0.748000,0.538000,0.015000,1.333250,0.000113,-1.000000,-0.000113,0.000375,-0.000488,7.060817,4.372045
2017-04-03,1.257900,0.726000,0.531900,-0.006100,1.332580,-0.000503,1.000000,-0.000503,0.000375,-0.000878,7.057268,4.368207
2017-04-04,1.226000,0.738000,0.488000,-0.043900,1.338460,0.004412,-1.000000,-0.004412,0.000374,-0.004786,7.026128,4.347301
2017-04-05,1.258000,0.719000,0.539000,0.051000,1.339790,0.000994,-1.000000,-0.000994,0.000000,-0.000994,7.019146,4.342981
2017-04-06,1.238000,0.725000,0.513000,-0.026000,1.343440,0.002724,1.000000,0.002724,0.000372,0.002352,7.038269,4.353196
2017-04-07,1.242000,0.762000,0.480000,-0.033000,1.341840,-0.001191,-1.000000,0.001191,0.000373,0.000818,7.046651,4.356759
2017-04-10,1.290200,0.762000,0.528200,0.048200,1.340700,-0.000850,-1.000000,0.000850,0.000000,0.000850,7.052638,4.360460
2017-04-11,1.278000,0.729000,0.549000,0.020800,1.332250,-0.006303,1.000000,-0.006303,0.000375,-0.006678,7.008187,4.331341
2017-04-12,1.238000,0.725000,0.513000,-0.036000,1.332560,0.000233,1.000000,0.000233,0.000000,0.000233,7.009818,4.332349
2017-04-13,1.202000,0.728000,0.474000,-0.039000,1.324250,-0.006236,-1.000000,0.006236,0.000378,0.005859,7.053531,4.357730
2017-04-14,1.205000,0.728000,0.477000,0.003000,1.333640,0.007091,-1.000000,-0.007091,0.000000,-0.007091,7.003516,4.326830
2017-04-17,1.176900,0.731000,0.445900,-0.031100,1.331300,-0.001755,1.000000,-0.001755,0.000376,-0.002130,6.991228,4.317613
2017-04-18,1.201000,0.698000,0.503000,0.057100,1.332550,0.000939,-1.000000,-0.000939,0.000375,-0.001314,6.984664,4.311939
2017-04-19,1.165000,0.725000,0.440000,-0.063000,1.338210,0.004247,1.000000,0.004247,0.000374,0.003874,7.014331,4.328643
2017-04-20,1.181000,0.734000,0.447000,0.007000,1.348300,0.007540,-1.000000,-0.007540,0.000371,-0.007911,6.961443,4.294400
2017-04-21,1.193000,0.717000,0.476000,0.029000,1.347590,-0.000527,1.000000,-0.000527,0.000371,-0.000898,6.957777,4.290545
2017-04-24,1.193000,0.739000,0.454000,-0.022000,1.348300,0.000527,1.000000,0.000527,0.000000,0.000527,6.961443,4.292806
2017-04-25,1.229000,0.759000,0.470000,0.016000,1.354900,0.004895,-1.000000,-0.004895,0.000369,-0.005264,6.927366,4.270208
2017-04-26,1.275000,0.734000,0.541000,0.071000,1.357390,0.001838,1.000000,0.001838,0.000368,0.001469,6.940098,4.276483
2017-04-27,1.274000,0.737000,0.537000,-0.004000,1.361960,0.003367,1.000000,0.003367,0.000000,0.003367,6.963463,4.290881
2017-04-28,1.262000,0.722000,0.540000,0.003000,1.362790,0.000609,-1.000000,-0.000609,0.000367,-0.000976,6.959220,4.286692
2017-05-01,1.265900,0.720000,0.545900,0.005900,1.364200,0.001035,1.000000,0.001035,0.000367,0.000668,6.966420,4.289556
2017-05-02,1.278000,0.679000,0.599000,0.053100,1.367200,0.002199,1.000000,0.002199,0.000000,0.002199,6.981740,4.298989
2017-05-03,1.262000,0.702000,0.560000,-0.039000,1.370670,0.002538,1.000000,0.002538,0.000000,0.002538,6.999460,4.309900
2017-05-04,1.298000,0.684000,0.614000,0.054000,1.372730,0.001503,-1.000000,-0.001503,0.000364,-0.001867,6.988940,4.301853
2017-05-05,1.310000,0.684000,0.626000,0.012000,1.375120,0.001741,1.000000,0.001741,0.000364,0.001377,7.001108,4.307778
2017-05-08,1.326200,0.709000,0.617200,-0.008800,1.367130,-0.005810,1.000000,-0.005810,0.000000,-0.005810,6.960429,4.282748
2017-05-09,1.334000,0.722000,0.612000,-0.005200,1.369370,0.001638,-1.000000,-0.001638,0.000365,-0.002004,6.949025,4.274168
2017-05-10,1.347000,0.722000,0.625000,0.013000,1.370700,0.000971,-1.000000,-0.000971,0.000000,-0.000971,6.942275,4.270016
2017-05-11,1.359000,0.706000,0.653000,0.028000,1.371070,0.000270,1.000000,0.000270,0.000365,-0.000095,6.944150,4.269612
2017-05-12,1.339000,0.680000,0.659000,0.006000,1.370390,-0.000496,1.000000,-0.000496,0.000000,-0.000496,6.940706,4.267494
2017-05-15,1.294500,0.696000,0.598500,-0.060500,1.371760,0.001000,1.000000,0.001000,0.000000,0.001000,6.947644,4.271760
2017-05-16,1.303000,0.701000,0.602000,0.003500,1.362830,-0.006510,-1.000000,0.006510,0.000367,0.006143,6.992872,4.298002
2017-05-17,1.303000,0.660000,0.643000,0.041000,1.361230,-0.001174,1.000000,-0.001174,0.000367,-0.001541,6.984662,4.291377
2017-05-18,1.246000,0.672000,0.574000,-0.069000,1.359890,-0.000984,1.000000,-0.000984,0.000000,-0.000984,6.977787,4.287152
2017-05-19,1.270000,0.675000,0.595000,0.021000,1.360350,0.000338,-1.000000,-0.000338,0.000368,-0.000706,6.975426,4.284126
2017-05-22,1.286700,0.675000,0.611700,0.016700,1.351620,-0.006418,1.000000,-0.006418,0.000370,-0.006787,6.930661,4.255048
2017-05-23,1.283000,0.703000,0.580000,-0.031700,1.349190,-0.001798,1.000000,-0.001798,0.000000,-0.001798,6.918201,4.247398
2017-05-24,1.307000,0.716000,0.591000,0.011000,1.352120,0.002172,-1.000000,-0.002172,0.000370,-0.002541,6.903177,4.236604
2017-05-25,1.282000,0.718000,0.564000,-0.027000,1.341290,-0.008010,1.000000,-0.008010,0.000373,-0.008382,6.847885,4.201091
2017-05-26,1.298000,0.713000,0.585000,0.021000,1.348340,0.005256,-1.000000,-0.005256,0.000371,-0.005627,6.811891,4.177451
2017-05-29,1.298000,0.708000,0.590000,0.005000,1.345340,-0.002225,1.000000,-0.002225,0.000372,-0.002597,6.796735,4.166604
2017-05-30,1.301600,0.700000,0.601600,0.011600,1.347340,0.001487,1.000000,0.001487,0.000000,0.001487,6.806839,4.172798
2017-05-31,1.286000,0.695000,0.591000,-0.010600,1.347020,-0.000237,1.000000,-0.000237,0.000000,-0.000237,6.805222,4.171807
2017-06-01,1.286000,0.697000,0.589000,-0.002000,1.349040,0.001500,-1.000000,-0.001500,0.000371,-0.001870,6.795017,4.164005
2017-06-02,1.298000,0.689000,0.609000,0.020000,1.351550,0.001861,-1.000000,-0.001861,0.000000,-0.001861,6.782375,4.156257
2017-06-05,1.293900,0.715000,0.578900,-0.030100,1.349840,-0.001265,1.000000,-0.001265,0.000370,-0.001636,6.773794,4.149459
2017-06-06,1.306000,0.713000,0.593000,0.014100,1.347770,-0.001534,-1.000000,0.001534,0.000371,0.001163,6.784182,4.154283
2017-06-07,1.298000,0.715000,0.583000,-0.010000,1.344960,-0.002085,1.000000,-0.002085,0.000372,-0.002457,6.770037,4.144078
2017-06-08,1.310000,0.715000,0.595000,0.012000,1.351050,0.004528,-1.000000,-0.004528,0.000370,-0.004898,6.739382,4.123779
2017-06-09,1.322000,0.739000,0.583000,-0.012000,1.352210,0.000859,1.000000,0.000859,0.000370,0.000489,6.745169,4.125795
2017-06-12,1.342800,0.844000,0.498800,-0.084200,1.345610,-0.004881,-1.000000,0.004881,0.000372,0.004509,6.778091,4.144400
2017-06-13,1.359000,0.909000,0.450000,-0.048800,1.331140,-0.010753,-1.000000,0.010753,0.000000,0.010753,6.850979,4.188967
2017-06-14,1.367000,0.877000,0.490000,0.040000,1.324040,-0.005334,-1.000000,0.005334,0.000000,0.005334,6.887521,4.211310
2017-06-15,1.335000,0.912000,0.423000,-0.067000,1.324230,0.000143,1.000000,0.000143,0.000378,-0.000234,6.888509,4.210324
2017-06-16,1.355000,0.896000,0.459000,0.036000,1.325600,0.001035,-1.000000,-0.001035,0.000377,-0.001412,6.881382,4.204379
2017-06-19,1.319200,0.943000,0.376200,-0.082800,1.321180,-0.003334,1.000000,-0.003334,0.000378,-0.003713,6.858437,4.188769
2017-06-20,1.364000,0.910000,0.454000,0.077800,1.322600,0.001075,-1.000000,-0.001075,0.000378,-0.001453,6.851065,4.182684
2017-06-21,1.348000,0.911000,0.437000,-0.017000,1.326990,0.003319,1.000000,0.003319,0.000377,0.002942,6.873805,4.194991
2017-06-22,1.352000,0.936000,0.416000,-0.021000,1.332500,0.004152,-1.000000,-0.004152,0.000375,-0.004527,6.845264,4.175998
2017-06-23,1.344000,0.898000,0.446000,0.030000,1.323100,-0.007054,-1.000000,0.007054,0.000000,0.007054,6.893553,4.205457
2017-06-26,1.348700,0.903000,0.445700,-0.000300,1.326170,0.002320,1.000000,0.002320,0.000377,0.001943,6.909548,4.213630
2017-06-27,1.336000,0.981000,0.355000,-0.090700,1.325740,-0.000324,-1.000000,0.000324,0.000377,-0.000053,6.911789,4.213407
2017-06-28,1.373000,1.045000,0.328000,-0.027000,1.318300,-0.005612,-1.000000,0.005612,0.000000,0.005612,6.950577,4.237052
2017-06-29,1.353000,1.080000,0.273000,-0.055000,1.303860,-0.010954,-1.000000,0.010954,0.000000,0.010954,7.026711,4.283463
2017-06-30,1.373000,1.100000,0.273000,0.000000,1.299260,-0.003528,-1.000000,0.003528,0.000000,0.003528,7.051500,4.298575
2017-07-03,1.393600,1.100000,0.293600,0.020600,1.297460,-0.001385,0.000000,-0.000000,0.000193,-0.000193,7.051500,4.297746
2017-07-04,1.414000,1.139000,0.275000,-0.018600,1.299030,0.001210,1.000000,0.001210,0.000192,0.001018,7.060033,4.302120
2017-07-05,1.410100,1.129000,0.281100,0.006100,1.293150,-0.004526,-1.000000,0.004526,0.000387,0.004140,7.091990,4.319930
2017-07-06,1.410000,1.142000,0.268000,-0.013100,1.295920,0.002142,1.000000,0.002142,0.000386,0.001756,7.107182,4.327517
2017-07-07,1.403000,1.165000,0.238000,-0.030000,1.297850,0.001489,-1.000000,-0.001489,0.000385,-0.001875,7.096597,4.319405
2017-07-10,1.403100,1.160000,0.243100,0.005100,1.288100,-0.007512,-1.000000,0.007512,0.000000,0.007512,7.149910,4.351854
2017-07-11,1.387000,1.121000,0.266000,0.022900,1.288100,0.000000,1.000000,0.000000,0.000388,-0.000388,7.149910,4.350165
2017-07-12,1.375000,1.192000,0.183000,-0.083000,1.291080,0.002313,1.000000,0.002313,0.000000,0.002313,7.166451,4.360229
2017-07-13,1.347000,1.211000,0.136000,-0.047000,1.274980,-0.012470,-1.000000,0.012470,0.000392,0.012078,7.255818,4.412892
2017-07-14,1.367000,1.189000,0.178000,0.042000,1.272680,-0.001804,-1.000000,0.001804,0.000000,0.001804,7.268907,4.420852
2017-07-17,1.359700,1.198000,0.161700,-0.016300,1.264180,-0.006679,1.000000,-0.006679,0.000396,-0.007074,7.220358,4.389577
2017-07-18,1.360000,1.193000,0.167000,0.005300,1.269690,0.004359,-1.000000,-0.004359,0.000394,-0.004752,7.188888,4.368716
2017-07-19,1.352000,1.228000,0.124000,-0.043000,1.263180,-0.005127,1.000000,-0.005127,0.000396,-0.005523,7.152028,4.344587
2017-07-20,1.360000,1.242000,0.118000,-0.006000,1.260000,-0.002517,-1.000000,0.002517,0.000397,0.002121,7.170033,4.353801
2017-07-21,1.352000,1.250000,0.102000,-0.016000,1.259620,-0.000302,-1.000000,0.000302,0.000000,0.000302,7.172196,4.355114
2017-07-24,1.352000,1.278000,0.074000,-0.028000,1.253450,-0.004898,-1.000000,0.004898,0.000000,0.004898,7.207327,4.376446
2017-07-25,1.365000,1.325000,0.040000,-0.034000,1.250540,-0.002322,-1.000000,0.002322,0.000000,0.002322,7.224060,4.386606
2017-07-26,1.390000,1.290000,0.100000,0.060000,1.250650,0.000088,-1.000000,-0.000088,0.000000,-0.000088,7.223424,4.386221
2017-07-27,1.363000,1.297000,0.066000,-0.034000,1.245200,-0.004358,1.000000,-0.004358,0.000402,-0.004759,7.191946,4.365345
2017-07-28,1.371000,1.327000,0.044000,-0.022000,1.253980,0.007051,-1.000000,-0.007051,0.000399,-0.007450,7.141235,4.332824
2017-07-31,1.347200,1.315000,0.032200,-0.011800,1.246140,-0.006252,-1.000000,0.006252,0.000000,0.006252,7.185883,4.359914
2017-08-01,1.355000,1.262000,0.093000,0.060800,1.250700,0.003659,-1.000000,-0.003659,0.000000,-0.003659,7.159588,4.343959
2017-08-02,1.347000,1.260000,0.087000,-0.006000,1.254650,0.003158,1.000000,0.003158,0.000399,0.002760,7.182200,4.355947
2017-08-03,1.363000,1.237000,0.126000,0.039000,1.257200,0.002032,-1.000000,-0.002032,0.000398,-0.002430,7.167602,4.345362
2017-08-04,1.343000,1.243000,0.100000,-0.026000,1.256830,-0.000294,1.000000,-0.000294,0.000398,-0.000692,7.165493,4.342354
2017-08-07,1.358900,1.243000,0.115900,0.015900,1.264100,0.005784,-1.000000,-0.005784,0.000396,-0.006180,7.124045,4.315519
2017-08-08,1.355000,1.256000,0.099000,-0.016900,1.267500,0.002690,1.000000,0.002690,0.000394,0.002295,7.143206,4.325424
2017-08-09,1.355000,1.239000,0.116000,0.017000,1.267080,-0.000331,-1.000000,0.000331,0.000395,-0.000063,7.145574,4.325151
2017-08-10,1.343000,1.220000,0.123000,0.007000,1.269520,0.001926,1.000000,0.001926,0.000394,0.001532,7.159335,4.331777
2017-08-11,1.331000,1.210000,0.121000,-0.002000,1.273940,0.003482,1.000000,0.003482,0.000000,0.003482,7.184260,4.346858
2017-08-14,1.302100,1.224000,0.078100,-0.042900,1.267360,-0.005165,-1.000000,0.005165,0.000395,0.004771,7.221368,4.367595
2017-08-15,1.326000,1.243000,0.083000,0.004900,1.272910,0.004379,-1.000000,-0.004379,0.000000,-0.004379,7.189744,4.348468
2017-08-16,1.351000,1.231000,0.120000,0.037000,1.275290,0.001870,1.000000,0.001870,0.000392,0.001478,7.203187,4.354894
2017-08-17,1.330000,1.230000,0.100000,-0.020000,1.262450,-0.010068,1.000000,-0.010068,0.000000,-0.010068,7.130663,4.311047
2017-08-18,1.302000,1.244000,0.058000,-0.042000,1.268400,0.004713,-1.000000,-0.004713,0.000394,-0.005107,7.097056,4.289030
2017-08-21,1.321700,1.250000,0.071700,0.013700,1.258570,-0.007750,-1.000000,0.007750,0.000000,0.007750,7.152057,4.322269
2017-08-22,1.305000,1.269000,0.036000,-0.035700,1.255840,-0.002169,1.000000,-0.002169,0.000398,-0.002567,7.136543,4.311173
2017-08-23,1.326000,1.259000,0.067000,0.031000,1.256530,0.000550,-1.000000,-0.000550,0.000398,-0.000947,7.132622,4.307088
2017-08-24,1.309000,1.266000,0.043000,-0.024000,1.254330,-0.001751,1.000000,-0.001751,0.000399,-0.002149,7.120134,4.297830
2017-08-25,1.334000,1.267000,0.067000,0.024000,1.251290,-0.002424,-1.000000,0.002424,0.000400,0.002024,7.137390,4.306530
2017-08-28,1.341800,1.265000,0.076800,0.009800,1.247180,-0.003285,1.000000,-0.003285,0.000401,-0.003685,7.113947,4.290658
2017-08-29,1.329000,1.242000,0.087000,0.010200,1.251420,0.003400,1.000000,0.003400,0.000000,0.003400,7.138132,4.305245
2017-08-30,1.321000,1.235000,0.086000,-0.001000,1.251450,0.000024,1.000000,0.000024,0.000000,0.000024,7.138303,4.305348
2017-08-31,1.329000,1.275000,0.054000,-0.032000,1.262740,0.009022,-1.000000,-0.009022,0.000396,-0.009418,7.073904,4.264802
2017-09-01,1.329000,1.340000,-0.011000,-0.065000,1.247200,-0.012307,-1.000000,0.012307,0.000000,0.012307,7.160960,4.317287
2017-09-04,1.346000,1.340000,0.006000,0.017000,1.237850,-0.007497,-1.000000,0.007497,0.000000,0.007497,7.214644,4.349653
2017-09-05,1.346000,1.349000,-0.003000,-0.009000,1.241290,0.002779,1.000000,0.002779,0.000403,0.002376,7.234694,4.359989
2017-09-06,1.294000,1.447000,-0.153000,-0.150000,1.236810,-0.003609,-1.000000,0.003609,0.000404,0.003205,7.260805,4.373962
2017-09-07,1.306000,1.475000,-0.169000,-0.016000,1.223320,-0.010907,-1.000000,0.010907,0.000000,0.010907,7.339999,4.421669
2017-09-08,1.266000,1.522000,-0.256000,-0.087000,1.210870,-0.010177,-1.000000,0.010177,0.000000,0.010177,7.414700,4.466669
2017-09-11,1.286200,1.548000,-0.261800,-0.005800,1.215140,0.003526,-1.000000,-0.003526,0.000000,-0.003526,7.388553,4.450918
2017-09-12,1.323000,1.546000,-0.223000,0.038800,1.210730,-0.003629,-1.000000,0.003629,0.000000,0.003629,7.415368,4.467072
2017-09-13,1.339000,1.564000,-0.225000,-0.002000,1.217400,0.005509,1.000000,0.005509,0.000411,0.005098,7.456219,4.489846
2017-09-14,1.351000,1.578000,-0.227000,-0.002000,1.216920,-0.000394,-1.000000,0.000394,0.000411,-0.000017,7.459159,4.489772
2017-09-15,1.368000,1.599000,-0.231000,-0.004000,1.216300,-0.000509,-1.000000,0.000509,0.000000,0.000509,7.462959,4.492059
2017-09-18,1.384300,1.567000,-0.182700,0.048300,1.219800,0.002878,-1.000000,-0.002878,0.000000,-0.002878,7.441484,4.479133
2017-09-19,1.397000,1.557000,-0.160000,0.022700,1.228010,0.006731,1.000000,0.006731,0.000407,0.006324,7.491570,4.507457
2017-09-20,1.405000,1.577000,-0.172000,-0.012000,1.228970,0.000782,1.000000,0.000782,0.000000,0.000782,7.497427,4.510981
2017-09-21,1.442000,1.592000,-0.150000,0.022000,1.234540,0.004532,-1.000000,-0.004532,0.000405,-0.004937,7.463447,4.488709
2017-09-22,1.443000,1.605000,-0.162000,-0.012000,1.232390,-0.001741,1.000000,-0.001741,0.000406,-0.002147,7.450449,4.479071
2017-09-25,1.447500,1.597000,-0.149500,0.012500,1.234600,0.001793,-1.000000,-0.001793,0.000405,-0.002198,7.437089,4.469225
2017-09-26,1.427000,1.607000,-0.180000,-0.030500,1.237020,0.001960,1.000000,0.001960,0.000404,0.001556,7.451668,4.476179
2017-09-27,1.440000,1.583000,-0.143000,0.037000,1.236370,-0.000525,-1.000000,0.000525,0.000404,0.000121,7.455583,4.476721
2017-09-28,1.479000,1.542000,-0.063000,0.080000,1.248160,0.009536,1.000000,0.009536,0.000401,0.009135,7.526680,4.517618
2017-09-29,1.455000,1.518000,-0.063000,0.000000,1.243630,-0.003629,1.000000,-0.003629,0.000000,-0.003629,7.499363,4.501222
2017-10-02,1.490700,1.533000,-0.042300,0.020700,1.247320,0.002967,0.000000,0.000000,0.000200,-0.000200,7.499363,4.500320
2017-10-03,1.487000,1.523000,-0.036000,0.006300,1.251700,0.003512,1.000000,0.003512,0.000200,0.003312,7.525697,4.515224
2017-10-04,1.475000,1.530000,-0.055000,-0.019000,1.249020,-0.002141,1.000000,-0.002141,0.000000,-0.002141,7.509584,4.505556
2017-10-05,1.475000,1.523000,-0.048000,0.007000,1.247900,-0.000897,-1.000000,0.000897,0.000401,0.000496,7.516318,4.507791
2017-10-06,1.491000,1.550000,-0.059000,-0.011000,1.256880,0.007196,1.000000,0.007196,0.000398,0.006798,7.570406,4.538436
2017-10-09,1.491000,1.550000,-0.059000,0.000000,1.253630,-0.002586,-1.000000,0.002586,0.000399,0.002187,7.589981,4.548362
2017-10-10,1.512100,1.548000,-0.035900,0.023100,1.255280,0.001316,0.000000,0.000000,0.000199,-0.000199,7.589981,4.547456
2017-10-11,1.512000,1.552000,-0.040000,-0.004100,1.250800,-0.003569,1.000000,-0.003569,0.000200,-0.003769,7.562893,4.530317
2017-10-12,1.525000,1.568000,-0.043000,-0.003000,1.244840,-0.004765,-1.000000,0.004765,0.000402,0.004363,7.598930,4.550084
2017-10-13,1.517000,1.541000,-0.024000,0.019000,1.247500,0.002137,-1.000000,-0.002137,0.000000,-0.002137,7.582693,4.540362
2017-10-16,1.509100,1.526000,-0.016900,0.007100,1.247700,0.000160,1.000000,0.000160,0.000401,-0.000240,7.583909,4.539270
2017-10-17,1.542000,1.512000,0.030000,0.046900,1.252300,0.003687,1.000000,0.003687,0.000000,0.003687,7.611869,4.556006
2017-10-18,1.550000,1.514000,0.036000,0.006000,1.249800,-0.001996,1.000000,-0.001996,0.000000,-0.001996,7.596673,4.546910
2017-10-19,1.567000,1.485000,0.082000,0.046000,1.246580,-0.002576,1.000000,-0.002576,0.000000,-0.002576,7.577101,4.535196
2017-10-20,1.539000,1.473000,0.066000,-0.016000,1.248070,0.001195,1.000000,0.001195,0.000000,0.001195,7.586158,4.540617
2017-10-23,1.584500,1.476000,0.108500,0.042500,1.263700,0.012523,-1.000000,-0.012523,0.000396,-0.012919,7.491154,4.481956
2017-10-24,1.568000,1.494000,0.074000,-0.034500,1.263900,0.000158,1.000000,0.000158,0.000396,-0.000237,7.492339,4.480893
2017-10-25,1.589000,1.469000,0.120000,0.046000,1.267100,0.002532,-1.000000,-0.002532,0.000395,-0.002926,7.473370,4.467780
2017-10-26,1.599000,1.457000,0.142000,0.022000,1.279300,0.009628,1.000000,0.009628,0.000391,0.009237,7.545326,4.509051
2017-10-27,1.619000,1.427000,0.192000,0.050000,1.284800,0.004299,1.000000,0.004299,0.000000,0.004299,7.577766,4.528437
2017-10-30,1.591500,1.405000,0.186500,-0.005500,1.283130,-0.001300,1.000000,-0.001300,0.000000,-0.001300,7.567916,4.522550
2017-10-31,1.576000,1.393000,0.183000,-0.003500,1.282430,-0.000546,-1.000000,0.000546,0.000390,0.000156,7.572045,4.523254
2017-11-01,1.600000,1.416000,0.184000,0.001000,1.289120,0.005217,-1.000000,-0.005217,0.000000,-0.005217,7.532544,4.499658
