date,eu_2y_pct,us_2y_pct,rate_diff_pp,d_diff_pp,eurusd_close,eurusd_return,position,gross_return,cost,net_return,cum_gross,cum_net
2016-04-06,-0.481099,0.730000,-1.211099,0.002426,1.138200,-0.000615,1.000000,-0.000615,0.000000,-0.000615,6.429003,4.591265
2016-04-07,-0.503008,0.700000,-1.203008,0.008091,1.140498,0.002019,1.000000,0.002019,0.000000,0.002019,6.441981,4.600533
2016-04-08,-0.506540,0.700000,-1.206540,-0.003532,1.137398,-0.002718,1.000000,-0.002718,0.000000,-0.002718,6.424470,4.588027
2016-04-11,-0.503070,0.700000,-1.203070,0.003470,1.140303,0.002554,-1.000000,-0.002554,0.000438,-0.002993,6.408060,4.574296
2016-04-12,-0.506718,0.740000,-1.246718,-0.043649,1.141292,0.000867,1.000000,0.000867,0.000438,0.000429,6.413617,4.576260
2016-04-13,-0.507961,0.750000,-1.257961,-0.011243,1.138498,-0.002448,-1.000000,0.002448,0.000439,0.002009,6.429316,4.585451
2016-04-14,-0.501369,0.770000,-1.271369,-0.013408,1.127904,-0.009305,-1.000000,0.009305,0.000000,0.009305,6.489142,4.628120
2016-04-15,-0.514879,0.740000,-1.254879,0.016490,1.127002,-0.000800,-1.000000,0.000800,0.000000,0.000800,6.494335,4.631823
2016-04-18,-0.505951,0.750000,-1.255951,-0.001072,1.129995,0.002656,1.000000,0.002656,0.000442,0.002213,6.511581,4.642074
2016-04-19,-0.509715,0.770000,-1.279715,-0.023764,1.130902,0.000803,-1.000000,-0.000803,0.000442,-0.001245,6.506353,4.636294
2016-04-20,-0.508390,0.800000,-1.308390,-0.028674,1.135963,0.004476,-1.000000,-0.004476,0.000000,-0.004476,6.477233,4.615544
2016-04-21,-0.494756,0.820000,-1.314756,-0.006366,1.130506,-0.004805,-1.000000,0.004805,0.000000,0.004805,6.508354,4.637720
2016-04-22,-0.495680,0.840000,-1.335680,-0.020925,1.129203,-0.001152,-1.000000,0.001152,0.000000,0.001152,6.515850,4.643062
2016-04-25,-0.496642,0.850000,-1.346642,-0.010962,1.123406,-0.005134,-1.000000,0.005134,0.000000,0.005134,6.549302,4.666899
2016-04-26,-0.490306,0.860000,-1.350306,-0.003663,1.126900,0.003110,-1.000000,-0.003110,0.000000,-0.003110,6.528932,4.652384
2016-04-27,-0.491676,0.830000,-1.321676,0.028630,1.129905,0.002667,-1.000000,-0.002667,0.000000,-0.002667,6.511522,4.639978
2016-04-28,-0.502461,0.780000,-1.282461,0.039215,1.132901,0.002651,1.000000,0.002651,0.000441,0.002210,6.528784,4.650231
2016-04-29,-0.502437,0.770000,-1.272437,0.010025,1.135589,0.002373,1.000000,0.002373,0.000000,0.002373,6.544279,4.661267
2016-05-02,-0.492023,0.800000,-1.292023,-0.019586,1.146303,0.009434,1.000000,0.009434,0.000000,0.009434,6.606018,4.705242
2016-05-03,-0.513714,0.750000,-1.263714,0.028309,1.152499,0.005405,-1.000000,-0.005405,0.000434,-0.005839,6.570311,4.677768
2016-05-04,-0.513108,0.750000,-1.263108,0.000606,1.150404,-0.001818,1.000000,-0.001818,0.000435,-0.002252,6.558369,4.667232
2016-05-05,-0.527248,0.720000,-1.247248,0.015860,1.149306,-0.000954,1.000000,-0.000954,0.000000,-0.000954,6.552113,4.662780
2016-05-06,-0.531399,0.740000,-1.271399,-0.024151,1.140602,-0.007574,1.000000,-0.007574,0.000000,-0.007574,6.502490,4.627466
2016-05-09,-0.530609,0.720000,-1.250609,0.020790,1.138797,-0.001583,-1.000000,0.001583,0.000439,0.001144,6.512782,4.632759
2016-05-10,-0.527835,0.720000,-1.247835,0.002774,1.138797,0.000000,1.000000,0.000000,0.000439,-0.000439,6.512782,4.630725
2016-05-11,-0.531032,0.740000,-1.271032,-0.023196,1.137436,-0.001194,1.000000,-0.001194,0.000000,-0.001194,6.505003,4.625194
2016-05-12,-0.535626,0.760000,-1.295626,-0.024595,1.142700,0.004628,-1.000000,-0.004628,0.000438,-0.005066,6.474898,4.601765
2016-05-13,-0.532839,0.760000,-1.292839,0.002787,1.137695,-0.004380,-1.000000,0.004380,0.000000,0.004380,6.503259,4.621921
2016-05-16,-0.530097,0.790000,-1.320097,-0.027257,1.131695,-0.005274,1.000000,-0.005274,0.000442,-0.005715,6.468964,4.595505
2016-05-17,-0.529240,0.820000,-1.349240,-0.029143,1.131606,-0.000079,-1.000000,0.000079,0.000442,-0.000363,6.469476,4.593838
2016-05-18,-0.525670,0.900000,-1.425670,-0.076430,1.131606,0.000000,-1.000000,-0.000000,0.000000,-0.000000,6.469476,4.593838
2016-05-19,-0.526392,0.890000,-1.416392,0.009278,1.122297,-0.008226,-1.000000,0.008226,0.000000,0.008226,6.522697,4.631629
2016-05-20,-0.523791,0.890000,-1.413791,0.002601,1.120599,-0.001513,1.000000,-0.001513,0.000446,-0.001959,6.512828,4.622555
2016-05-23,-0.524249,0.910000,-1.434249,-0.020457,1.122171,0.001403,1.000000,0.001403,0.000000,0.001403,6.521965,4.629040
2016-05-24,-0.526429,0.920000,-1.446429,-0.012180,1.121604,-0.000505,-1.000000,0.000505,0.000446,0.000059,6.525257,4.629313
2016-05-25,-0.536745,0.920000,-1.456745,-0.010316,1.113797,-0.006961,-1.000000,0.006961,0.000000,0.006961,6.570681,4.661539
2016-05-26,-0.540424,0.870000,-1.410424,0.046320,1.115897,0.001886,-1.000000,-0.001886,0.000000,-0.001886,6.558290,4.652748
2016-05-27,-0.541836,0.900000,-1.441836,-0.031411,1.119207,0.002966,1.000000,0.002966,0.000447,0.002519,6.577741,4.664469
2016-05-30,-0.530369,0.900000,-1.430369,0.011467,1.111000,-0.007333,-1.000000,0.007333,0.000450,0.006882,6.625972,4.696572
2016-05-31,-0.525443,0.870000,-1.395443,0.034925,1.114840,0.003456,1.000000,0.003456,0.000448,0.003008,6.648871,4.710697
2016-06-01,-0.540772,0.910000,-1.450772,-0.055329,1.113598,-0.001114,1.000000,-0.001114,0.000000,-0.001114,6.641467,4.705451
2016-06-02,-0.536377,0.890000,-1.426377,0.024395,1.118906,0.004767,-1.000000,-0.004767,0.000447,-0.005213,6.609810,4.680919
2016-06-03,-0.549559,0.780000,-1.329559,0.096819,1.115200,-0.003312,1.000000,-0.003312,0.000448,-0.003760,6.587917,4.663317
2016-06-06,-0.557753,0.800000,-1.357753,-0.028195,1.135100,0.017844,1.000000,0.017844,0.000000,0.017844,6.705470,4.746528
2016-06-07,-0.553817,0.780000,-1.333817,0.023936,1.136402,0.001148,-1.000000,-0.001148,0.000440,-0.001588,6.697774,4.738991
2016-06-08,-0.553626,0.780000,-1.333626,0.000192,1.135783,-0.000545,1.000000,-0.000545,0.000440,-0.000985,6.694123,4.734322
2016-06-09,-0.562777,0.770000,-1.332777,0.000849,1.140706,0.004335,1.000000,0.004335,0.000000,0.004335,6.723140,4.754844
2016-06-10,-0.563836,0.730000,-1.293836,0.038941,1.131503,-0.008068,1.000000,-0.008068,0.000000,-0.008068,6.668900,4.716483
2016-06-13,-0.557257,0.730000,-1.287257,0.006579,1.124000,-0.006632,1.000000,-0.006632,0.000000,-0.006632,6.624674,4.685205
2016-06-14,-0.583428,0.740000,-1.323428,-0.036171,1.129102,0.004539,1.000000,0.004539,0.000000,0.004539,6.654744,4.706472
2016-06-15,-0.592688,0.690000,-1.282688,0.040740,1.121302,-0.006907,-1.000000,0.006907,0.000446,0.006461,6.700710,4.736882
2016-06-16,-0.604292,0.700000,-1.304292,-0.021603,1.126266,0.004426,1.000000,0.004426,0.000444,0.003982,6.730369,4.755746
2016-06-17,-0.607144,0.700000,-1.307144,-0.002853,1.125201,-0.000945,-1.000000,0.000945,0.000444,0.000501,6.736731,4.758127
2016-06-20,-0.592062,0.740000,-1.332062,-0.024918,1.134906,0.008625,-1.000000,-0.008625,0.000000,-0.008625,6.678624,4.717087
2016-06-21,-0.594891,0.760000,-1.354891,-0.022829,1.132298,-0.002299,-1.000000,0.002299,0.000000,0.002299,6.693976,4.727930
2016-06-22,-0.588020,0.750000,-1.338020,0.016871,1.125062,-0.006390,-1.000000,0.006390,0.000000,0.006390,6.736752,4.758143
2016-06-23,-0.578702,0.780000,-1.358702,-0.020682,1.132824,0.006899,1.000000,0.006899,0.000441,0.006458,6.783229,4.788869
2016-06-24,-0.660915,0.640000,-1.300915,0.057787,1.132400,-0.000374,-1.000000,0.000374,0.000442,-0.000068,6.785764,4.788544
2016-06-27,-0.653896,0.610000,-1.263896,0.037019,1.103594,-0.025438,1.000000,-0.025438,0.000453,-0.025891,6.613148,4.664564
2016-06-28,-0.651064,0.610000,-1.261064,0.002832,1.101503,-0.001895,1.000000,-0.001895,0.000000,-0.001895,6.600618,4.655726
2016-06-29,-0.658655,0.620000,-1.278655,-0.017592,1.107395,0.005349,1.000000,0.005349,0.000000,0.005349,6.635924,4.680628
2016-06-30,-0.660945,0.580000,-1.240945,0.037710,1.112805,0.004885,-1.000000,-0.004885,0.000449,-0.005335,6.603506,4.655660
2016-07-01,-0.662412,0.590000,-1.252412,-0.011467,1.110605,-0.001977,1.000000,-0.001977,0.000450,-0.002427,6.590452,4.644360
2016-07-04,-0.670604,0.590000,-1.260604,-0.008191,1.113102,0.002249,-1.000000,-0.002249,0.000449,-0.002698,6.575633,4.631831
2016-07-05,-0.679434,0.560000,-1.239434,0.021170,1.114604,0.001349,-1.000000,-0.001349,0.000000,-0.001349,6.566765,4.625584
2016-07-06,-0.694376,0.580000,-1.274376,-0.034942,1.106501,-0.007270,1.000000,-0.007270,0.000452,-0.007722,6.519026,4.589868
2016-07-07,-0.692500,0.580000,-1.272500,0.001876,1.109903,0.003074,-1.000000,-0.003074,0.000450,-0.003525,6.498985,4.573689
2016-07-08,-0.698937,0.610000,-1.308937,-0.036438,1.106574,-0.002999,1.000000,-0.002999,0.000452,-0.003451,6.479496,4.557907
2016-07-11,-0.697420,0.660000,-1.357420,-0.048483,1.104399,-0.001966,-1.000000,0.001966,0.000453,0.001513,6.492234,4.564804
2016-07-12,-0.680315,0.690000,-1.370315,-0.012895,1.105803,0.001272,-1.000000,-0.001272,0.000000,-0.001272,6.483978,4.558999
2016-07-13,-0.688704,0.680000,-1.368704,0.001611,1.106293,0.000443,-1.000000,-0.000443,0.000000,-0.000443,6.481108,4.556981
2016-07-14,-0.673248,0.680000,-1.353248,0.015455,1.109496,0.002896,1.000000,0.002896,0.000451,0.002445,6.499876,4.568123
2016-07-15,-0.669834,0.710000,-1.379834,-0.026586,1.110605,0.001000,1.000000,0.001000,0.000000,0.001000,6.506373,4.572689
2016-07-18,-0.672788,0.680000,-1.352788,0.027046,1.105314,-0.004764,-1.000000,0.004764,0.000452,0.004311,6.537368,4.592405
2016-07-19,-0.662878,0.700000,-1.362878,-0.010090,1.107187,0.001694,1.000000,0.001694,0.000452,0.001242,6.548442,4.598110
2016-07-20,-0.650363,0.730000,-1.380363,-0.017485,1.101358,-0.005264,-1.000000,0.005264,0.000454,0.004810,6.582916,4.620229
2016-07-21,-0.642191,0.700000,-1.342191,0.038172,1.101953,0.000540,-1.000000,-0.000540,0.000000,-0.000540,6.579361,4.617734
2016-07-22,-0.642194,0.710000,-1.352194,-0.010004,1.103290,0.001214,1.000000,0.001214,0.000453,0.000760,6.587345,4.621245
2016-07-25,-0.638664,0.720000,-1.358664,-0.006469,1.097045,-0.005661,-1.000000,0.005661,0.000456,0.005205,6.624634,4.645298
2016-07-26,-0.637274,0.750000,-1.387274,-0.028611,1.099118,0.001890,-1.000000,-0.001890,0.000000,-0.001890,6.612111,4.636517
2016-07-27,-0.649852,0.730000,-1.379852,0.007422,1.098780,-0.000308,-1.000000,0.000308,0.000000,0.000308,6.614145,4.637943
2016-07-28,-0.646781,0.720000,-1.366781,0.013071,1.107346,0.007796,1.000000,0.007796,0.000452,0.007344,6.665706,4.672004
2016-07-29,-0.653282,0.670000,-1.323282,0.043499,1.108438,0.000987,1.000000,0.000987,0.000000,0.000987,6.672282,4.676613
2016-08-01,-0.650093,0.670000,-1.320093,0.003189,1.116807,0.007550,1.000000,0.007550,0.000000,0.007550,6.722656,4.711920
2016-08-02,-0.636587,0.670000,-1.306587,0.013506,1.116807,0.000000,1.000000,0.000000,0.000000,0.000000,6.722656,4.711920
2016-08-03,-0.634245,0.670000,-1.304245,0.002342,1.121906,0.004566,1.000000,0.004566,0.000000,0.004566,6.753352,4.733435
2016-08-04,-0.649664,0.640000,-1.289664,0.014581,1.115150,-0.006022,1.000000,-0.006022,0.000000,-0.006022,6.712685,4.704932
2016-08-05,-0.653627,0.720000,-1.373627,-0.083963,1.113474,-0.001503,1.000000,-0.001503,0.000000,-0.001503,6.702594,4.697859
2016-08-08,-0.652292,0.740000,-1.392292,-0.018665,1.108955,-0.004059,-1.000000,0.004059,0.000451,0.003608,6.729799,4.714809
2016-08-09,-0.655683,0.710000,-1.365683,0.026609,1.108365,-0.000532,-1.000000,0.000532,0.000000,0.000532,6.733379,4.717317
2016-08-10,-0.664439,0.690000,-1.354439,0.011245,1.111580,0.002901,1.000000,0.002901,0.000450,0.002451,6.752914,4.728881
2016-08-11,-0.664199,0.760000,-1.424199,-0.069760,1.118643,0.006354,1.000000,0.006354,0.000000,0.006354,6.795822,4.758928
2016-08-12,-0.661908,0.710000,-1.371908,0.052291,1.113908,-0.004233,-1.000000,0.004233,0.000449,0.003784,6.824588,4.776936
2016-08-15,-0.643950,0.720000,-1.363950,0.007958,1.116695,0.002501,1.000000,0.002501,0.000448,0.002054,6.841659,4.786746
2016-08-16,-0.641734,0.760000,-1.401734,-0.037783,1.118406,0.001532,1.000000,0.001532,0.000000,0.001532,6.852141,4.794080
2016-08-17,-0.646107,0.740000,-1.386107,0.015627,1.127599,0.008220,-1.000000,-0.008220,0.000443,-0.008664,6.795815,4.752546
2016-08-18,-0.650758,0.710000,-1.360758,0.025348,1.129892,0.002034,1.000000,0.002034,0.000443,0.001591,6.809637,4.760109
2016-08-19,-0.641564,0.760000,-1.401564,-0.040806,1.134945,0.004472,1.000000,0.004472,0.000000,0.004472,6.840087,4.781394
2016-08-22,-0.651695,0.760000,-1.411695,-0.010130,1.129816,-0.004519,-1.000000,0.004519,0.000443,0.004077,6.870999,4.800887
2016-08-23,-0.652214,0.740000,-1.392214,0.019481,1.131926,0.001868,-1.000000,-0.001868,0.000000,-0.001868,6.858166,4.791920
2016-08-24,-0.649624,0.760000,-1.409624,-0.017410,1.130084,-0.001627,1.000000,-0.001627,0.000442,-0.002070,6.847004,4.782001
2016-08-25,-0.642294,0.780000,-1.422294,-0.012670,1.126380,-0.003278,-1.000000,0.003278,0.000444,0.002834,6.869447,4.795552
2016-08-26,-0.640749,0.840000,-1.480749,-0.058455,1.129050,0.002371,-1.000000,-0.002371,0.000000,-0.002371,6.853159,4.784182
2016-08-29,-0.644183,0.810000,-1.454183,0.026566,1.119946,-0.008064,-1.000000,0.008064,0.000000,0.008064,6.908421,4.822760
2016-08-30,-0.648567,0.800000,-1.448567,0.005616,1.119282,-0.000593,1.000000,-0.000593,0.000447,-0.001040,6.904323,4.817745
2016-08-31,-0.652791,0.800000,-1.452791,-0.004224,1.115324,-0.003536,1.000000,-0.003536,0.000000,-0.003536,6.879911,4.800711
2016-09-01,-0.647106,0.780000,-1.427106,0.025686,1.116071,0.000670,-1.000000,-0.000670,0.000448,-0.001118,6.875304,4.795345
2016-09-02,-0.655753,0.800000,-1.455753,-0.028647,1.120072,0.003584,1.000000,0.003584,0.000446,0.003138,6.899948,4.810393
2016-09-05,-0.656540,0.800000,-1.456540,-0.000788,1.116196,-0.003460,-1.000000,0.003460,0.000448,0.003012,6.923824,4.824883
2016-09-06,-0.674032,0.740000,-1.414032,0.042509,1.115324,-0.000781,-1.000000,0.000781,0.000000,0.000781,6.929230,4.828651
2016-09-07,-0.687511,0.740000,-1.427511,-0.013479,1.125366,0.009003,1.000000,0.009003,0.000444,0.008559,6.991613,4.869978
2016-09-08,-0.664011,0.780000,-1.444011,-0.016500,1.124101,-0.001124,-1.000000,0.001124,0.000445,0.000679,6.999472,4.873285
2016-09-09,-0.650708,0.790000,-1.440708,0.003303,1.127142,0.002705,-1.000000,-0.002705,0.000000,-0.002705,6.980538,4.860103
2016-09-12,-0.643232,0.790000,-1.433232,0.007475,1.124113,-0.002687,1.000000,-0.002687,0.000445,-0.003131,6.961783,4.844883
2016-09-13,-0.642578,0.800000,-1.442578,-0.009345,1.124354,0.000214,1.000000,0.000214,0.000000,0.000214,6.963271,4.845919
2016-09-14,-0.659048,0.770000,-1.429048,0.013530,1.121869,-0.002210,-1.000000,0.002210,0.000446,0.001764,6.978661,4.854469
2016-09-15,-0.656438,0.740000,-1.396438,0.032610,1.124733,0.002553,1.000000,0.002553,0.000445,0.002109,6.996478,4.864705
2016-09-16,-0.664504,0.770000,-1.434504,-0.038066,1.124594,-0.000124,1.000000,-0.000124,0.000000,-0.000124,6.995612,4.864103
2016-09-19,-0.660966,0.790000,-1.450966,-0.016462,1.115847,-0.007777,-1.000000,0.007777,0.000448,0.007329,7.050020,4.899753
2016-09-20,-0.669412,0.790000,-1.459412,-0.008446,1.118068,0.001990,-1.000000,-0.001990,0.000000,-0.001990,7.035990,4.890002
2016-09-21,-0.668186,0.790000,-1.458186,0.001226,1.115399,-0.002387,-1.000000,0.002387,0.000000,0.002387,7.052784,4.901675
2016-09-22,-0.682298,0.790000,-1.472298,-0.014112,1.119319,0.003515,1.000000,0.003515,0.000447,0.003068,7.077572,4.916712
2016-09-23,-0.687223,0.770000,-1.457223,0.015075,1.121013,0.001513,-1.000000,-0.001513,0.000446,-0.001959,7.066861,4.907079
2016-09-26,-0.695710,0.760000,-1.455710,0.001513,1.123924,0.002596,1.000000,0.002596,0.000445,0.002151,7.085208,4.917636
2016-09-27,-0.720594,0.750000,-1.470594,-0.014885,1.124986,0.000945,1.000000,0.000945,0.000000,0.000945,7.091904,4.922283
2016-09-28,-0.725813,0.750000,-1.475813,-0.005219,1.121957,-0.002693,-1.000000,0.002693,0.000446,0.002247,7.111000,4.933343
2016-09-29,-0.720360,0.730000,-1.450360,0.025454,1.122498,0.000483,-1.000000,-0.000483,0.000000,-0.000483,7.107567,4.930962
2016-09-30,-0.719785,0.770000,-1.489785,-0.039425,1.121957,-0.000482,1.000000,-0.000482,0.000446,-0.000928,7.104138,4.926385
2016-10-03,-0.715654,0.800000,-1.515654,-0.025870,1.123469,0.001348,-1.000000,-0.001348,0.000445,-0.001793,7.094561,4.917552
2016-10-04,-0.717453,0.820000,-1.537453,-0.021798,1.121039,-0.002164,-1.000000,0.002164,0.000000,0.002164,7.109910,4.928191
2016-10-05,-0.709355,0.850000,-1.559355,-0.021902,1.121076,0.000034,-1.000000,-0.000034,0.000000,-0.000034,7.109671,4.928025
2016-10-06,-0.703151,0.860000,-1.563151,-0.003796,1.120825,-0.000224,-1.000000,0.000224,0.000000,0.000224,7.111265,4.929130
2016-10-07,-0.706597,0.830000,-1.536597,0.026554,1.114455,-0.005684,-1.000000,0.005684,0.000000,0.005684,7.151683,4.957146
2016-10-10,-0.695485,0.830000,-1.525485,0.011112,1.119695,0.004703,1.000000,0.004703,0.000447,0.004256,7.185315,4.978244
2016-10-11,-0.691528,0.870000,-1.561528,-0.036042,1.114082,-0.005013,1.000000,-0.005013,0.000000,-0.005013,7.149293,4.953286
2016-10-12,-0.691570,0.870000,-1.561570,-0.000042,1.106195,-0.007080,-1.000000,0.007080,0.000452,0.006628,7.199907,4.986114
2016-10-13,-0.698837,0.850000,-1.548837,0.012733,1.101188,-0.004526,-1.000000,0.004526,0.000000,0.004526,7.232493,5.008681
2016-10-14,-0.697345,0.840000,-1.537345,0.011492,1.104972,0.003436,1.000000,0.003436,0.000453,0.002984,7.257347,5.023627
2016-10-17,-0.694475,0.810000,-1.504475,0.032870,1.096780,-0.007414,1.000000,-0.007414,0.000000,-0.007414,7.203540,4.986381
2016-10-18,-0.707669,0.820000,-1.527669,-0.023194,1.101564,0.004362,1.000000,0.004362,0.000000,0.004362,7.234962,5.008132
2016-10-19,-0.704052,0.810000,-1.514052,0.013617,1.097695,-0.003513,-1.000000,0.003513,0.000455,0.003057,7.260376,5.023442
2016-10-20,-0.708155,0.840000,-1.548155,-0.034103,1.097514,-0.000165,1.000000,-0.000165,0.000456,-0.000620,7.259180,5.020326
2016-10-21,-0.699469,0.840000,-1.539469,0.008686,1.093040,-0.004077,-1.000000,0.004077,0.000457,0.003620,7.288776,5.038498
2016-10-24,-0.697212,0.840000,-1.537212,0.002257,1.088258,-0.004375,1.000000,-0.004375,0.000459,-0.004834,7.256889,5.014141
2016-10-25,-0.694769,0.860000,-1.554769,-0.017557,1.087548,-0.000653,1.000000,-0.000653,0.000000,-0.000653,7.252154,5.010869
2016-10-26,-0.679002,0.860000,-1.539002,0.015767,1.088732,0.001089,-1.000000,-0.001089,0.000459,-0.001548,7.244258,5.003112
2016-10-27,-0.668866,0.870000,-1.538866,0.000136,1.091203,0.002270,1.000000,0.002270,0.000458,0.001811,7.260700,5.012175
2016-10-28,-0.665367,0.860000,-1.525367,0.013500,1.090037,-0.001068,1.000000,-0.001068,0.000000,-0.001068,7.252944,5.006821
2016-10-31,-0.662980,0.860000,-1.522980,0.002386,1.098467,0.007733,1.000000,0.007733,0.000000,0.007733,7.309032,5.045539
2016-11-01,-0.647545,0.830000,-1.477545,0.045435,1.097333,-0.001032,1.000000,-0.001032,0.000000,-0.001032,7.301493,5.040335
2016-11-02,-0.663118,0.810000,-1.473118,0.004427,1.105705,0.007629,1.000000,0.007629,0.000000,0.007629,7.357199,5.078790
2016-11-03,-0.673600,0.810000,-1.483600,-0.010481,1.109755,0.003662,1.000000,0.003662,0.000000,0.003662,7.384143,5.097389
2016-11-04,-0.689167,0.800000,-1.489167,-0.005568,1.110248,0.000444,-1.000000,-0.000444,0.000450,-0.000894,7.380864,5.092830
2016-11-07,-0.680628,0.820000,-1.500628,-0.011461,1.110124,-0.000111,-1.000000,0.000111,0.000000,0.000111,7.381683,5.093395
2016-11-08,-0.679806,0.870000,-1.549806,-0.049177,1.105217,-0.004421,-1.000000,0.004421,0.000000,0.004421,7.414317,5.115913
2016-11-09,-0.697724,0.900000,-1.597724,-0.047919,1.101904,-0.002997,-1.000000,0.002997,0.000000,0.002997,7.436538,5.131246
2016-11-10,-0.668543,0.920000,-1.588543,0.009181,1.092061,-0.008933,-1.000000,0.008933,0.000000,0.008933,7.502970,5.177084
2016-11-11,-0.657032,0.920000,-1.577032,0.011510,1.088969,-0.002831,1.000000,-0.002831,0.000459,-0.003290,7.481727,5.160049
2016-11-14,-0.653807,1.000000,-1.653807,-0.076775,1.082485,-0.005954,1.000000,-0.005954,0.000000,-0.005954,7.437184,5.129328
2016-11-15,-0.669218,1.020000,-1.689218,-0.035411,1.075038,-0.006880,-1.000000,0.006880,0.000465,0.006415,7.488354,5.162234
2016-11-16,-0.667959,1.000000,-1.667959,0.021259,1.072731,-0.002145,-1.000000,0.002145,0.000000,0.002145,7.504420,5.173309
2016-11-17,-0.673715,1.040000,-1.713715,-0.045756,1.070664,-0.001927,1.000000,-0.001927,0.000467,-0.002394,7.489958,5.160923
2016-11-18,-0.698246,1.070000,-1.768246,-0.054532,1.062304,-0.007808,-1.000000,0.007808,0.000471,0.007337,7.548439,5.198790
2016-11-21,-0.706606,1.080000,-1.786606,-0.018360,1.058425,-0.003652,-1.000000,0.003652,0.000000,0.003652,7.576002,5.217774
2016-11-22,-0.748319,1.070000,-1.818319,-0.031712,1.063886,0.005160,-1.000000,-0.005160,0.000000,-0.005160,7.536911,5.190851
2016-11-23,-0.718640,1.120000,-1.838640,-0.020321,1.063377,-0.000479,-1.000000,0.000479,0.000000,0.000479,7.540518,5.193335
2016-11-24,-0.759277,1.120000,-1.879277,-0.040638,1.054519,-0.008331,-1.000000,0.008331,0.000000,0.008331,7.603336,5.236599
2016-11-25,-0.775099,1.120000,-1.895099,-0.015822,1.056189,0.001584,-1.000000,-0.001584,0.000000,-0.001584,7.591290,5.228303
2016-11-28,-0.785840,1.110000,-1.895840,-0.000741,1.061233,0.004776,-1.000000,-0.004776,0.000000,-0.004776,7.555037,5.203335
2016-11-29,-0.779917,1.090000,-1.869917,0.025923,1.062135,0.000850,-1.000000,-0.000850,0.000000,-0.000850,7.548618,5.198914
2016-11-30,-0.779140,1.110000,-1.889140,-0.019224,1.064849,0.002556,1.000000,0.002556,0.000470,0.002086,7.567909,5.209759
2016-12-01,-0.772416,1.140000,-1.912416,-0.023276,1.059210,-0.005296,-1.000000,0.005296,0.000472,0.004824,7.607989,5.234891
2016-12-02,-0.756187,1.110000,-1.866187,0.046229,1.066314,0.006707,-1.000000,-0.006707,0.000000,-0.006707,7.556961,5.199779
2016-12-05,-0.733263,1.130000,-1.863263,0.002924,1.058201,-0.007608,1.000000,-0.007608,0.000472,-0.008081,7.499464,5.157760
2016-12-06,-0.728002,1.120000,-1.848002,0.015261,1.075732,0.016566,1.000000,0.016566,0.000000,0.016566,7.623702,5.243205
2016-12-07,-0.714550,1.100000,-1.814550,0.033452,1.072041,-0.003431,1.000000,-0.003431,0.000000,-0.003431,7.597548,5.225218
2016-12-08,-0.720715,1.120000,-1.840715,-0.026165,1.076195,0.003874,1.000000,0.003874,0.000000,0.003874,7.626983,5.245462
2016-12-09,-0.779058,1.150000,-1.929058,-0.088343,1.062135,-0.013064,-1.000000,0.013064,0.000471,0.012593,7.726624,5.311520
2016-12-12,-0.766100,1.150000,-1.916100,0.012959,1.054741,-0.006961,-1.000000,0.006961,0.000000,0.006961,7.780410,5.348495
2016-12-13,-0.756701,1.170000,-1.926701,-0.010602,1.064169,0.008939,1.000000,0.008939,0.000470,0.008469,7.849959,5.393792
2016-12-14,-0.758973,1.270000,-2.028973,-0.102272,1.062925,-0.001169,-1.000000,0.001169,0.000470,0.000699,7.859138,5.397561
2016-12-15,-0.779873,1.290000,-2.069873,-0.040900,1.051414,-0.010830,-1.000000,0.010830,0.000000,0.010830,7.944249,5.456014
2016-12-16,-0.802362,1.280000,-2.082362,-0.012489,1.041884,-0.009064,-1.000000,0.009064,0.000000,0.009064,8.016258,5.505470
2016-12-19,-0.802096,1.240000,-2.042096,0.040266,1.044998,0.002989,-1.000000,-0.002989,0.000000,-0.002989,7.992300,5.489016
2016-12-20,-0.802117,1.250000,-2.052117,-0.010020,1.040583,-0.004225,1.000000,-0.004225,0.000481,-0.004705,7.958534,5.463188
2016-12-21,-0.798107,1.210000,-2.008107,0.044010,1.039047,-0.001475,-1.000000,0.001475,0.000481,0.000994,7.970276,5.468620
2016-12-22,-0.809162,1.220000,-2.029162,-0.021056,1.042862,0.003671,1.000000,0.003671,0.000479,0.003191,7.999534,5.486072
2016-12-23,-0.813228,1.220000,-2.033228,-0.004065,1.043765,0.000866,-1.000000,-0.000866,0.000479,-0.001345,7.992604,5.478691
2016-12-26,-0.813228,1.220000,-2.033228,0.000000,1.045478,0.001641,-1.000000,-0.001641,0.000000,-0.001641,7.979485,5.469699
2016-12-27,-0.821831,1.280000,-2.101831,-0.068603,1.045697,0.000209,0.000000,0.000000,0.000239,-0.000239,7.979485,5.468391
2016-12-28,-0.831543,1.260000,-2.091543,0.010288,1.046233,0.000513,-1.000000,-0.000513,0.000239,-0.000752,7.975394,5.464281
2016-12-29,-0.803855,1.220000,-2.023855,0.067688,1.041699,-0.004334,1.000000,-0.004334,0.000480,-0.004814,7.940832,5.437978
2016-12-30,-0.800098,1.200000,-2.000098,0.023757,1.057530,0.015197,1.000000,0.015197,0.000000,0.015197,8.061508,5.520618
2017-01-02,-0.818167,1.200000,-2.018167,-0.018069,1.052698,-0.004569,1.000000,-0.004569,0.000000,-0.004569,8.024676,5.495396
