date,gb_2y_pct,us_2y_pct,rate_diff_pp,d_diff_pp,gbpusd_close,gbpusd_return,position,gross_return,cost,net_return,cum_gross,cum_net
2018-06-29,0.721700,2.516000,-1.794300,0.010000,1.307514,-0.003452,1.000000,-0.003452,0.000382,-0.003834,3.122133,2.041785
2018-07-02,0.701800,2.532300,-1.830500,-0.036200,1.320777,0.010144,1.000000,0.010144,0.000000,0.010144,3.153803,2.062496
2018-07-03,0.693500,2.553000,-1.859500,-0.029000,1.314406,-0.004824,-1.000000,0.004824,0.000380,0.004443,3.169016,2.071660
2018-07-04,0.729500,2.532000,-1.802500,0.057000,1.319435,0.003826,-1.000000,-0.003826,0.000000,-0.003826,3.156890,2.063733
2018-07-05,0.726000,2.540500,-1.814500,-0.012000,1.322926,0.002646,1.000000,0.002646,0.000378,0.002268,3.165243,2.068414
2018-07-06,0.745100,2.557000,-1.811900,0.002600,1.322576,-0.000264,-1.000000,0.000264,0.000378,-0.000114,3.166080,2.068179
2018-07-09,0.731800,2.540600,-1.808800,0.003100,1.329787,0.005452,1.000000,0.005452,0.000376,0.005076,3.183342,2.078677
2018-07-10,0.754600,2.561000,-1.806400,0.002400,1.325557,-0.003181,1.000000,-0.003181,0.000000,-0.003181,3.173215,2.072064
2018-07-11,0.750300,2.586000,-1.835700,-0.029300,1.325732,0.000133,1.000000,0.000133,0.000000,0.000133,3.173635,2.072339
2018-07-12,0.738800,2.574000,-1.835200,0.000500,1.321004,-0.003567,-1.000000,0.003567,0.000379,0.003188,3.184955,2.078946
2018-07-13,0.743400,2.590000,-1.846600,-0.011400,1.318044,-0.002241,1.000000,-0.002241,0.000379,-0.002620,3.177818,2.073499
2018-07-16,0.755800,2.582000,-1.826200,0.020400,1.322769,0.003585,-1.000000,-0.003585,0.000378,-0.003963,3.166427,2.065282
2018-07-17,0.752100,2.599000,-1.846900,-0.020700,1.323644,0.000662,1.000000,0.000662,0.000378,0.000284,3.168522,2.065869
2018-07-18,0.738600,2.615000,-1.876400,-0.029500,1.310616,-0.009843,-1.000000,0.009843,0.000381,0.009461,3.199709,2.085415
2018-07-19,0.726700,2.615000,-1.888300,-0.011900,1.307822,-0.002132,-1.000000,0.002132,0.000000,0.002132,3.206530,2.089860
2018-07-20,0.736800,2.591000,-1.854200,0.034100,1.302304,-0.004219,-1.000000,0.004219,0.000000,0.004219,3.220060,2.098678
2018-07-23,0.760000,2.599400,-1.839400,0.014800,1.314717,0.009532,1.000000,0.009532,0.000380,0.009151,3.250753,2.117884
2018-07-24,0.760200,2.633000,-1.872800,-0.033400,1.310273,-0.003380,1.000000,-0.003380,0.000000,-0.003380,3.239764,2.110725
2018-07-25,0.760700,2.637000,-1.876300,-0.003500,1.315218,0.003775,-1.000000,-0.003775,0.000380,-0.004155,3.227535,2.101955
2018-07-26,0.762200,2.673000,-1.910800,-0.034500,1.319958,0.003604,-1.000000,-0.003604,0.000000,-0.003604,3.215904,2.094381
2018-07-27,0.765100,2.690000,-1.924900,-0.014100,1.310874,-0.006882,-1.000000,0.006882,0.000000,0.006882,3.238036,2.108794
2018-07-30,0.781000,2.677500,-1.896500,0.028400,1.311183,0.000236,-1.000000,-0.000236,0.000000,-0.000236,3.237272,2.108297
2018-07-31,0.771800,2.665000,-1.893200,0.003300,1.313543,0.001800,1.000000,0.001800,0.000381,0.001419,3.243098,2.111288
2018-08-01,0.800400,2.674000,-1.873600,0.019600,1.312164,-0.001050,1.000000,-0.001050,0.000000,-0.001050,3.239693,2.109072
2018-08-02,0.791000,2.682000,-1.891000,-0.017400,1.312612,0.000341,1.000000,0.000341,0.000000,0.000341,3.240799,2.109792
2018-08-03,0.748200,2.665000,-1.916800,-0.025800,1.301812,-0.008227,-1.000000,0.008227,0.000384,0.007843,3.267462,2.126339
2018-08-06,0.727200,2.653300,-1.926100,-0.009300,1.300356,-0.001118,-1.000000,0.001118,0.000000,0.001118,3.271117,2.128717
2018-08-07,0.734200,2.649000,-1.914800,0.011300,1.294498,-0.004505,-1.000000,0.004505,0.000000,0.004505,3.285852,2.138307
2018-08-08,0.737000,2.674000,-1.937000,-0.022200,1.294666,0.000129,1.000000,0.000129,0.000386,-0.000257,3.286277,2.137758
2018-08-09,0.737000,2.674000,-1.937000,0.000000,1.288162,-0.005024,-1.000000,0.005024,0.000388,0.004636,3.302787,2.147668
2018-08-10,0.706000,2.649000,-1.943000,-0.006000,1.282841,-0.004131,0.000000,-0.000000,0.000195,-0.000195,3.302787,2.147249
2018-08-13,0.713900,2.600100,-1.886200,0.056800,1.275885,-0.005423,-1.000000,0.005423,0.000196,0.005227,3.320697,2.158472
2018-08-14,0.712200,2.612000,-1.899800,-0.013600,1.276275,0.000306,1.000000,0.000306,0.000392,-0.000085,3.321714,2.158287
2018-08-15,0.689900,2.641000,-1.951100,-0.051300,1.271779,-0.003523,-1.000000,0.003523,0.000393,0.003130,3.333415,2.165042
2018-08-16,0.694200,2.612000,-1.917800,0.033300,1.269390,-0.001879,-1.000000,0.001879,0.000000,0.001879,3.339678,2.169109
2018-08-17,0.703300,2.620000,-1.916700,0.001100,1.271456,0.001627,1.000000,0.001627,0.000393,0.001234,3.345113,2.171786
2018-08-20,0.703900,2.616300,-1.912400,0.004300,1.274714,0.002562,1.000000,0.002562,0.000000,0.002562,3.353683,2.177351
2018-08-21,0.721500,2.587000,-1.865500,0.046900,1.280426,0.004481,1.000000,0.004481,0.000000,0.004481,3.368713,2.187109
2018-08-22,0.719100,2.608000,-1.888900,-0.023400,1.290556,0.007911,1.000000,0.007911,0.000000,0.007911,3.395363,2.204411
2018-08-23,0.727000,2.595000,-1.868000,0.020900,1.290473,-0.000064,-1.000000,0.000064,0.000387,-0.000323,3.395582,2.203699
2018-08-24,0.724700,2.620000,-1.895300,-0.027300,1.281066,-0.007289,1.000000,-0.007289,0.000390,-0.007680,3.370831,2.186775
2018-08-27,0.724700,2.624400,-1.899700,-0.004400,1.286091,0.003923,-1.000000,-0.003923,0.000389,-0.004311,3.357608,2.177347
2018-08-28,0.739200,2.645000,-1.905800,-0.006100,1.289674,0.002786,-1.000000,-0.002786,0.000000,-0.002786,3.348255,2.171282
2018-08-29,0.769800,2.669000,-1.899200,0.006600,1.286769,-0.002252,-1.000000,0.002252,0.000000,0.002252,3.355795,2.176172
2018-08-30,0.748300,2.682000,-1.933700,-0.034500,1.303594,0.013075,1.000000,0.013075,0.000384,0.012692,3.399672,2.203790
2018-08-31,0.735600,2.653000,-1.917400,0.016300,1.301101,-0.001913,-1.000000,0.001913,0.000384,0.001528,3.406174,2.207159
2018-09-03,0.729700,2.653000,-1.923300,-0.005900,1.292307,-0.006759,1.000000,-0.006759,0.000387,-0.007146,3.383153,2.191387
2018-09-04,0.742600,2.633000,-1.890400,0.032900,1.286902,-0.004182,-1.000000,0.004182,0.000389,0.003794,3.397302,2.199701
2018-09-05,0.744900,2.653000,-1.908100,-0.017700,1.285843,-0.000823,1.000000,-0.000823,0.000389,-0.001212,3.394507,2.197035
2018-09-06,0.737300,2.653000,-1.915700,-0.007600,1.291489,0.004391,-1.000000,-0.004391,0.000387,-0.004778,3.379601,2.186537
2018-09-07,0.758700,2.641000,-1.882300,0.033400,1.292541,0.000814,-1.000000,-0.000814,0.000000,-0.000814,3.376849,2.184757
2018-09-10,0.767200,2.702500,-1.935300,-0.053000,1.293025,0.000375,1.000000,0.000375,0.000387,-0.000012,3.378116,2.184732
2018-09-11,0.791400,2.715000,-1.923600,0.011700,1.302643,0.007438,-1.000000,-0.007438,0.000384,-0.007822,3.352989,2.167643
2018-09-12,0.787100,2.748000,-1.960900,-0.037300,1.301558,-0.000833,1.000000,-0.000833,0.000384,-0.001217,3.350196,2.165004
2018-09-13,0.802300,2.752000,-1.949700,0.011200,1.304546,0.002296,-1.000000,-0.002296,0.000383,-0.002679,3.342504,2.159204
2018-09-14,0.815300,2.761000,-1.945700,0.004000,1.311131,0.005048,1.000000,0.005048,0.000381,0.004666,3.359376,2.169280
2018-09-17,0.815300,2.786000,-1.970700,-0.025000,1.307326,-0.002902,1.000000,-0.002902,0.000000,-0.002902,3.349627,2.162984
2018-09-18,0.819800,2.782000,-1.962200,0.008500,1.314631,0.005587,-1.000000,-0.005587,0.000380,-0.005967,3.330912,2.150076
2018-09-19,0.844800,2.807000,-1.962200,0.000000,1.316846,0.001686,1.000000,0.001686,0.000380,0.001306,3.336526,2.152884
2018-09-20,0.832700,2.795000,-1.962300,-0.000100,1.314112,-0.002076,1.000000,-0.002076,0.000000,-0.002076,3.329599,2.148414
2018-09-21,0.808200,2.808000,-1.999800,-0.037500,1.327087,0.009873,-1.000000,-0.009873,0.000377,-0.010250,3.296724,2.126392
2018-09-24,0.826100,2.804100,-1.978000,0.021800,1.308044,-0.014349,-1.000000,0.014349,0.000000,0.014349,3.344030,2.156905
2018-09-25,0.834200,2.821000,-1.986800,-0.008800,1.311733,0.002820,1.000000,0.002820,0.000381,0.002439,3.353461,2.162165
2018-09-26,0.817000,2.843000,-2.026000,-0.039200,1.317992,0.004771,-1.000000,-0.004771,0.000379,-0.005151,3.337461,2.151029
2018-09-27,0.826900,2.819000,-1.992100,0.033900,1.317280,-0.000540,-1.000000,0.000540,0.000000,0.000540,3.339263,2.152191
2018-09-28,0.821300,2.831000,-2.009700,-0.017600,1.307873,-0.007141,1.000000,-0.007141,0.000382,-0.007523,3.315418,2.135999
2018-10-01,0.823300,2.831000,-2.007700,0.002000,1.303900,-0.003038,-1.000000,0.003038,0.000383,0.002655,3.325491,2.141670
2018-10-02,0.801000,2.823000,-2.022000,-0.014300,1.304359,0.000352,1.000000,0.000352,0.000383,-0.000031,3.326662,2.141603
2018-10-03,0.818400,2.815000,-1.996600,0.025400,1.298196,-0.004725,-1.000000,0.004725,0.000385,0.004340,3.342381,2.150898
2018-10-04,0.880600,2.876000,-1.995400,0.001200,1.294063,-0.003183,1.000000,-0.003183,0.000386,-0.003570,3.331741,2.143220
2018-10-05,0.906100,2.872000,-1.965900,0.029500,1.302423,0.006460,1.000000,0.006460,0.000000,0.006460,3.353264,2.157065
2018-10-08,0.888600,2.872000,-1.983400,-0.017500,1.312715,0.007903,1.000000,0.007903,0.000000,0.007903,3.379763,2.174111
2018-10-09,0.896600,2.872700,-1.976100,0.007300,1.309312,-0.002592,-1.000000,0.002592,0.000382,0.002211,3.388525,2.178917
2018-10-10,0.904500,2.889000,-1.984500,-0.008400,1.315703,0.004881,1.000000,0.004881,0.000380,0.004501,3.405065,2.188725
2018-10-11,0.874500,2.852000,-1.977500,0.007000,1.320673,0.003777,-1.000000,-0.003777,0.000379,-0.004156,3.392204,2.179629
2018-10-12,0.833100,2.848000,-2.014900,-0.037400,1.323416,0.002078,1.000000,0.002078,0.000378,0.001700,3.399252,2.183334
2018-10-15,0.813300,2.861100,-2.047800,-0.032900,1.310393,-0.009841,-1.000000,0.009841,0.000382,0.009459,3.432704,2.203987
2018-10-16,0.815100,2.857000,-2.041900,0.005900,1.315478,0.003881,-1.000000,-0.003881,0.000000,-0.003881,3.419383,2.195434
2018-10-17,0.802500,2.870000,-2.067500,-0.025600,1.318722,0.002466,1.000000,0.002466,0.000379,0.002087,3.427815,2.200016
2018-10-18,0.775200,2.895000,-2.119800,-0.052300,1.310444,-0.006277,-1.000000,0.006277,0.000382,0.005895,3.449331,2.212986
2018-10-19,0.793500,2.874000,-2.080500,0.039300,1.302423,-0.006121,-1.000000,0.006121,0.000000,0.006121,3.470446,2.226532
2018-10-22,0.763900,2.908000,-2.144100,-0.063600,1.306540,0.003162,1.000000,0.003162,0.000383,0.002779,3.481419,2.232720
2018-10-23,0.745300,2.912000,-2.166700,-0.022600,1.296596,-0.007611,-1.000000,0.007611,0.000386,0.007225,3.507916,2.248852
2018-10-24,0.743500,2.883000,-2.139500,0.027200,1.298128,0.001181,-1.000000,-0.001181,0.000000,-0.001181,3.503772,2.246196
2018-10-25,0.747300,2.843000,-2.095700,0.043800,1.288826,-0.007166,1.000000,-0.007166,0.000388,-0.007554,3.478665,2.229229
2018-10-26,0.712800,2.855000,-2.142200,-0.046500,1.282462,-0.004937,1.000000,-0.004937,0.000000,-0.004937,3.461489,2.218222
2018-10-29,0.716000,2.814300,-2.098300,0.043900,1.283104,0.000500,-1.000000,-0.000500,0.000390,-0.000890,3.459757,2.216248
2018-10-30,0.725700,2.822000,-2.096300,0.002000,1.280246,-0.002228,1.000000,-0.002228,0.000391,-0.002618,3.452050,2.210445
2018-10-31,0.746200,2.851000,-2.104800,-0.008500,1.270890,-0.007308,1.000000,-0.007308,0.000000,-0.007308,3.426824,2.194292
2018-11-01,0.761900,2.871000,-2.109100,-0.004300,1.276944,0.004763,-1.000000,-0.004763,0.000392,-0.005155,3.410502,2.182982
2018-11-02,0.802600,2.846000,-2.043400,0.065700,1.300373,0.018348,-1.000000,-0.018348,0.000000,-0.018348,3.347925,2.142928
2018-11-05,0.801500,2.903400,-2.101900,-0.058500,1.300559,0.000143,1.000000,0.000143,0.000384,-0.000241,3.348404,2.142411
2018-11-06,0.814300,2.912000,-2.097700,0.004200,1.305807,0.004035,-1.000000,-0.004035,0.000383,-0.004418,3.334894,2.132946
2018-11-07,0.811400,2.936000,-2.124600,-0.026900,1.311252,0.004170,1.000000,0.004170,0.000381,0.003789,3.348800,2.141027
2018-11-08,0.840500,2.965000,-2.124500,0.000100,1.312853,0.001221,-1.000000,-0.001221,0.000381,-0.001602,3.344711,2.137597
2018-11-09,0.791100,2.973000,-2.181900,-0.057400,1.306677,-0.004704,1.000000,-0.004704,0.000383,-0.005087,3.328978,2.126724
2018-11-12,0.742400,2.973000,-2.230600,-0.048700,1.293845,-0.009820,-1.000000,0.009820,0.000386,0.009434,3.361669,2.146787
2018-11-13,0.786900,2.895300,-2.108400,0.122200,1.285793,-0.006223,-1.000000,0.006223,0.000000,0.006223,3.382589,2.160147
2018-11-14,0.784500,2.895000,-2.110500,-0.002100,1.301406,0.012142,1.000000,0.012142,0.000384,0.011758,3.423661,2.185546
2018-11-15,0.705700,2.866000,-2.160300,-0.049800,1.298617,-0.002143,-1.000000,0.002143,0.000385,0.001758,3.430997,2.189387
2018-11-16,0.725100,2.858000,-2.132900,0.027400,1.276650,-0.016916,-1.000000,0.016916,0.000000,0.016916,3.489035,2.226422
2018-11-19,0.692500,2.795700,-2.103200,0.029700,1.283318,0.005223,1.000000,0.005223,0.000390,0.004834,3.507258,2.237183
2018-11-20,0.708000,2.791000,-2.083000,0.020200,1.285975,0.002070,1.000000,0.002070,0.000000,0.002070,3.514520,2.241815
2018-11-21,0.734800,2.808000,-2.073200,0.009800,1.278920,-0.005487,1.000000,-0.005487,0.000000,-0.005487,3.495237,2.229516
2018-11-22,0.760200,2.816000,-2.055800,0.017400,1.277727,-0.000933,1.000000,-0.000933,0.000000,-0.000933,3.491977,2.227436
2018-11-23,0.739600,2.816000,-2.076400,-0.020600,1.287598,0.007726,1.000000,0.007726,0.000000,0.007726,3.518955,2.244644
2018-11-26,0.771200,2.811500,-2.040300,0.036100,1.281230,-0.004946,-1.000000,0.004946,0.000390,0.004555,3.536358,2.254869
2018-11-27,0.771100,2.837000,-2.065900,-0.025600,1.281230,0.000000,1.000000,0.000000,0.000390,-0.000390,3.536358,2.253989
2018-11-28,0.745600,2.835000,-2.089400,-0.023500,1.274372,-0.005352,-1.000000,0.005352,0.000392,0.004960,3.555285,2.265169
2018-11-29,0.743900,2.813000,-2.069100,0.020300,1.282413,0.006309,-1.000000,-0.006309,0.000000,-0.006309,3.532854,2.250877
2018-11-30,0.761100,2.809000,-2.047900,0.021200,1.278445,-0.003094,1.000000,-0.003094,0.000391,-0.003485,3.521924,2.243033
2018-12-03,0.723300,2.833200,-2.109900,-0.062000,1.275348,-0.002423,1.000000,-0.002423,0.000000,-0.002423,3.513390,2.237598
2018-12-04,0.726500,2.821000,-2.094500,0.015400,1.272588,-0.002163,-1.000000,0.002163,0.000393,0.001771,3.520990,2.241560
2018-12-05,0.751900,2.799000,-2.047100,0.047400,1.272054,-0.000420,1.000000,-0.000420,0.000393,-0.000813,3.519512,2.239737
2018-12-06,0.718200,2.806900,-2.088700,-0.041600,1.272767,0.000560,1.000000,0.000560,0.000000,0.000560,3.521483,2.240992
2018-12-07,0.735100,2.762000,-2.026900,0.061800,1.277857,0.004000,-1.000000,-0.004000,0.000391,-0.004391,3.507398,2.231151
2018-12-10,0.669000,2.696500,-2.027500,-0.000600,1.272103,-0.004503,1.000000,-0.004503,0.000393,-0.004896,3.491604,2.220227
2018-12-11,0.689600,2.733000,-2.043400,-0.015900,1.256124,-0.012561,-1.000000,0.012561,0.000398,0.012163,3.535463,2.247232
2018-12-12,0.735900,2.766000,-2.030100,0.013300,1.249297,-0.005434,-1.000000,0.005434,0.000000,0.005434,3.554676,2.259445
2018-12-13,0.774200,2.774000,-1.999800,0.030300,1.262866,0.010861,1.000000,0.010861,0.000396,0.010465,3.593282,2.283089
2018-12-14,0.724800,2.762000,-2.037200,-0.037400,1.265502,0.002088,1.000000,0.002088,0.000000,0.002088,3.600785,2.287857
2018-12-17,0.737700,2.739300,-2.001600,0.035600,1.258558,-0.005487,-1.000000,0.005487,0.000397,0.005090,3.620544,2.299502
2018-12-18,0.750000,2.696000,-1.946000,0.055600,1.261575,0.002397,1.000000,0.002397,0.000396,0.002001,3.629223,2.304103
2018-12-19,0.729900,2.650000,-1.920100,0.025900,1.265502,0.003113,1.000000,0.003113,0.000000,0.003113,3.640521,2.311276
2018-12-20,0.729900,2.646000,-1.916100,0.004000,1.262786,-0.002147,1.000000,-0.002147,0.000000,-0.002147,3.632706,2.306314
2018-12-21,0.771400,2.671000,-1.899600,0.016500,1.266978,0.003319,1.000000,0.003319,0.000000,0.003319,3.644765,2.313970
2018-12-24,0.733700,2.634800,-1.901100,-0.001500,1.264894,-0.001644,1.000000,-0.001644,0.000000,-0.001644,3.638771,2.310165
2018-12-25,0.733700,2.561000,-1.827300,0.073800,1.271084,0.004894,-1.000000,-0.004894,0.000393,-0.005287,3.620964,2.297951
2018-12-26,0.733700,2.578600,-1.844900,-0.017600,1.268875,-0.001738,1.000000,-0.001738,0.000394,-0.002132,3.614670,2.293051
2018-12-27,0.765900,2.621000,-1.855100,-0.010200,1.264878,-0.003150,-1.000000,0.003150,0.000395,0.002754,3.626054,2.299366
2018-12-28,0.745500,2.567000,-1.821500,0.033600,1.264622,-0.000202,-1.000000,0.000202,0.000000,0.000202,3.626788,2.299832
2018-12-31,0.750600,2.567000,-1.816400,0.005100,1.269358,0.003745,1.000000,0.003745,0.000394,0.003351,3.640370,2.307538
2019-01-01,0.750600,2.567000,-1.816400,0.000000,1.273804,0.003503,1.000000,0.003503,0.000000,0.003503,3.653122,2.315621
2019-01-02,0.721000,2.471600,-1.750600,0.065800,1.275429,0.001275,0.000000,0.000000,0.000196,-0.000196,3.653122,2.315168
2019-01-03,0.700000,2.380600,-1.680600,0.070000,1.252191,-0.018219,1.000000,-0.018219,0.000200,-0.018419,3.586564,2.272524
2019-01-04,0.731000,2.495800,-1.764800,-0.084200,1.262881,0.008537,1.000000,0.008537,0.000000,0.008537,3.617183,2.291925
2019-01-07,0.752000,2.544600,-1.792600,-0.027800,1.273496,0.008405,-1.000000,-0.008405,0.000393,-0.008798,3.586780,2.271761
2019-01-08,0.754000,2.589600,-1.835600,-0.043000,1.278609,0.004015,-1.000000,-0.004015,0.000000,-0.004015,3.572380,2.262641
2019-01-09,0.733000,2.555000,-1.822000,0.013600,1.273788,-0.003770,-1.000000,0.003770,0.000000,0.003770,3.585849,2.271172
2019-01-10,0.769000,2.577500,-1.808500,0.013500,1.279967,0.004851,1.000000,0.004851,0.000391,0.004460,3.603245,2.281302
2019-01-11,0.800000,2.546900,-1.746900,0.061600,1.275396,-0.003571,1.000000,-0.003571,0.000000,-0.003571,3.590377,2.273156
2019-01-14,0.816000,2.538800,-1.722800,0.024100,1.284984,0.007517,1.000000,0.007517,0.000000,0.007517,3.617366,2.290243
2019-01-15,0.798000,2.538800,-1.740800,-0.018000,1.287498,0.001957,1.000000,0.001957,0.000000,0.001957,3.624446,2.294725
2019-01-16,0.821000,2.542900,-1.721900,0.018900,1.287217,-0.000219,-1.000000,0.000219,0.000388,-0.000170,3.625239,2.294336
2019-01-17,0.820000,2.565700,-1.745700,-0.023800,1.288577,0.001057,1.000000,0.001057,0.000388,0.000669,3.629069,2.295870
2019-01-18,0.817000,2.618100,-1.801100,-0.055400,1.298398,0.007622,-1.000000,-0.007622,0.000385,-0.008007,3.601410,2.277488
2019-01-21,0.787000,2.618100,-1.831100,-0.030000,1.285347,-0.010051,-1.000000,0.010051,0.000000,0.010051,3.637609,2.300380
2019-01-22,0.797000,2.589000,-1.792000,0.039100,1.289175,0.002978,-1.000000,-0.002978,0.000000,-0.002978,3.626777,2.293529
2019-01-23,0.807000,2.587100,-1.780100,0.011900,1.295773,0.005118,1.000000,0.005118,0.000386,0.004732,3.645340,2.304383
2019-01-24,0.761000,2.566300,-1.805300,-0.025200,1.308216,0.009602,1.000000,0.009602,0.000000,0.009602,3.680343,2.326511
2019-01-25,0.818000,2.608400,-1.790400,0.014900,1.312164,0.003018,-1.000000,-0.003018,0.000381,-0.003399,3.669236,2.318603
2019-01-28,0.782000,2.591800,-1.809800,-0.019400,1.320847,0.006617,1.000000,0.006617,0.000379,0.006239,3.693517,2.333068
2019-01-29,0.778000,2.574600,-1.796600,0.013200,1.316015,-0.003659,-1.000000,0.003659,0.000380,0.003279,3.707030,2.340717
2019-01-30,0.772000,2.510100,-1.738100,0.058500,1.308044,-0.006056,1.000000,-0.006056,0.000382,-0.006439,3.684579,2.325647
2019-01-31,0.757000,2.459700,-1.702700,0.035400,1.311716,0.002807,1.000000,0.002807,0.000000,0.002807,3.694922,2.332175
2019-02-01,0.763000,2.508000,-1.745000,-0.042300,1.310942,-0.000590,1.000000,-0.000590,0.000000,-0.000590,3.692742,2.330799
2019-02-04,0.779000,2.538400,-1.759400,-0.014400,1.307737,-0.002445,-1.000000,0.002445,0.000382,0.002063,3.701773,2.335608
2019-02-05,0.760000,2.526300,-1.766300,-0.006900,1.303101,-0.003544,-1.000000,0.003544,0.000000,0.003544,3.714894,2.343886
2019-02-06,0.731000,2.528300,-1.797300,-0.031000,1.295723,-0.005662,-1.000000,0.005662,0.000000,0.005662,3.735928,2.357158
2019-02-07,0.712000,2.481500,-1.769500,0.027800,1.293444,-0.001759,-1.000000,0.001759,0.000000,0.001759,3.742500,2.361304
2019-02-08,0.697000,2.469100,-1.772100,-0.002600,1.294917,0.001140,1.000000,0.001140,0.000386,0.000753,3.746765,2.363083
2019-02-11,0.720000,2.487500,-1.767500,0.004600,1.293678,-0.000957,-1.000000,0.000957,0.000386,0.000571,3.750352,2.364432
2019-02-12,0.720000,2.507900,-1.787900,-0.020400,1.286405,-0.005622,1.000000,-0.005622,0.000389,-0.006010,3.729268,2.350221
2019-02-13,0.727000,2.534600,-1.807600,-0.019700,1.289208,0.002179,-1.000000,-0.002179,0.000388,-0.002567,3.721143,2.344189
2019-02-14,0.706000,2.499700,-1.793700,0.013900,1.285678,-0.002739,-1.000000,0.002739,0.000000,0.002739,3.731333,2.350609
2019-02-15,0.720000,2.518200,-1.798200,-0.004500,1.279836,-0.004543,1.000000,-0.004543,0.000391,-0.004934,3.714380,2.339010
2019-02-18,0.726000,2.518200,-1.792200,0.006000,1.290556,0.008376,-1.000000,-0.008376,0.000387,-0.008763,3.683270,2.318513
2019-02-19,0.732000,2.491300,-1.759300,0.032900,1.292407,0.001435,1.000000,0.001435,0.000387,0.001048,3.688554,2.320943
2019-02-20,0.736000,2.503700,-1.767700,-0.008400,1.306131,0.010619,1.000000,0.010619,0.000000,0.010619,3.727722,2.345588
2019-02-21,0.754000,2.530700,-1.776700,-0.009000,1.304512,-0.001239,-1.000000,0.001239,0.000383,0.000856,3.732342,2.347596
2019-02-22,0.738000,2.497400,-1.759400,0.017300,1.304138,-0.000287,-1.000000,0.000287,0.000000,0.000287,3.733412,2.348270
2019-02-25,0.770000,2.507800,-1.737800,0.021600,1.306558,0.001855,1.000000,0.001855,0.000383,0.001473,3.740339,2.351728
2019-02-26,0.788000,2.483900,-1.695900,0.041900,1.312715,0.004713,1.000000,0.004713,0.000000,0.004713,3.757966,2.362811
2019-02-27,0.840000,2.500000,-1.660000,0.035900,1.325803,0.009970,1.000000,0.009970,0.000000,0.009970,3.795433,2.386368
2019-02-28,0.816000,2.516100,-1.700100,-0.040100,1.331824,0.004542,1.000000,0.004542,0.000000,0.004542,3.812670,2.397206
2019-03-01,0.808000,2.556700,-1.748700,-0.048600,1.326489,-0.004006,-1.000000,0.004006,0.000377,0.003629,3.827944,2.405905
2019-03-04,0.772000,2.542500,-1.770500,-0.021800,1.323977,-0.001893,-1.000000,0.001893,0.000000,0.001893,3.835191,2.410460
2019-03-05,0.801000,2.548600,-1.747600,0.022900,1.317853,-0.004626,-1.000000,0.004626,0.000000,0.004626,3.852931,2.421610
2019-03-06,0.750000,2.518200,-1.768200,-0.020600,1.315668,-0.001658,1.000000,-0.001658,0.000380,-0.002038,3.846544,2.416675
2019-03-07,0.737000,2.475400,-1.738400,0.029800,1.318218,0.001938,-1.000000,-0.001938,0.000379,-0.002317,3.839090,2.411076
2019-03-08,0.733000,2.465000,-1.732000,0.006400,1.309243,-0.006808,1.000000,-0.006808,0.000382,-0.007190,3.812953,2.393740
2019-03-11,0.735000,2.477200,-1.742200,-0.010200,1.298836,-0.007949,1.000000,-0.007949,0.000000,-0.007949,3.782644,2.374713
2019-03-12,0.707000,2.454700,-1.747700,-0.005500,1.324854,0.020032,-1.000000,-0.020032,0.000377,-0.020409,3.706871,2.326247
2019-03-13,0.748000,2.468900,-1.720900,0.026800,1.306677,-0.013720,-1.000000,0.013720,0.000000,0.013720,3.757730,2.358163
2019-03-14,0.767000,2.464800,-1.697800,0.023100,1.328568,0.016753,1.000000,0.016753,0.000376,0.016377,3.820684,2.396782
2019-03-15,0.761000,2.439800,-1.678800,0.019000,1.325855,-0.002042,1.000000,-0.002042,0.000000,-0.002042,3.812883,2.391889
2019-03-18,0.754000,2.454200,-1.700200,-0.021400,1.329716,0.002912,1.000000,0.002912,0.000000,0.002912,3.823986,2.398854
2019-03-19,0.757000,2.472700,-1.715700,-0.015500,1.326436,-0.002467,-1.000000,0.002467,0.000377,0.002090,3.833420,2.403868
2019-03-20,0.730000,2.400300,-1.670300,0.045400,1.327140,0.000531,-1.000000,-0.000531,0.000000,-0.000531,3.831385,2.402592
2019-03-21,0.697000,2.410400,-1.713400,-0.043100,1.320533,-0.004978,1.000000,-0.004978,0.000379,-0.005357,3.812311,2.389721
2019-03-22,0.653000,2.318700,-1.665700,0.047700,1.313232,-0.005529,-1.000000,0.005529,0.000381,0.005148,3.833388,2.402023
2019-03-25,0.637000,2.245700,-1.608700,0.057000,1.320655,0.005652,1.000000,0.005652,0.000379,0.005274,3.855056,2.414691
2019-03-26,0.662000,2.268200,-1.606200,0.002500,1.321528,0.000661,1.000000,0.000661,0.000000,0.000661,3.857603,2.416286
2019-03-27,0.687000,2.204000,-1.517000,0.089200,1.321144,-0.000291,1.000000,-0.000291,0.000000,-0.000291,3.856482,2.415584
2019-03-28,0.641000,2.240000,-1.599000,-0.082000,1.315270,-0.004446,1.000000,-0.004446,0.000000,-0.004446,3.839338,2.404845
2019-03-29,0.629000,2.264000,-1.635000,-0.036000,1.305653,-0.007312,-1.000000,0.007312,0.000383,0.006929,3.867410,2.421508
2019-04-01,0.670000,2.334600,-1.664600,-0.029600,1.302287,-0.002579,-1.000000,0.002579,0.000000,0.002579,3.877382,2.427752
2019-04-02,0.648000,2.304400,-1.656400,0.008200,1.306899,0.003542,-1.000000,-0.003542,0.000000,-0.003542,3.863649,2.419153
