date,gross_return,cost,net_return,gross_exposure,weight_SPY,weight_EFA,weight_AGG,weight_VNQ,weight_GLD,bench_SPY,bench_6040,bench_EW5,cum_strategy,cum_SPY,cum_6040,cum_EW5
2016-11-16,-0.002481,0.000100,-0.002581,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,-0.001879,-0.000246,-0.003215,1.170530,2.205312,1.814179,1.610015
2016-11-17,0.001028,0.000100,0.000928,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.005141,0.001582,-0.001263,1.171617,2.216649,1.817049,1.607981
2016-11-18,-0.000447,0.000000,-0.000447,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,-0.002237,-0.002630,-0.004445,1.171093,2.211690,1.812270,1.600834
2016-11-21,0.001510,0.000000,0.001510,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.007551,0.004863,0.003523,1.172861,2.228391,1.821083,1.606474
2016-11-22,0.000391,0.000000,0.000391,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.001953,0.001541,0.004508,1.173320,2.232744,1.823889,1.613715
2016-11-23,0.000109,0.000000,0.000109,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000544,-0.001074,-0.006109,1.173447,2.233958,1.821931,1.603857
2016-11-24,0.000000,0.000000,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.173447,2.233958,1.821931,1.603857
2016-11-25,0.000743,0.000000,0.000743,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.003715,0.002192,0.001349,1.174319,2.242258,1.825925,1.606021
2016-11-28,-0.000939,0.000000,-0.000939,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,-0.004695,-0.001412,0.001743,1.173216,2.231731,1.823347,1.608821
2016-11-29,0.000390,0.000000,0.000390,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.001950,0.001612,0.002866,1.173674,2.236084,1.826287,1.613432
2016-11-30,-0.000480,0.000000,-0.000480,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,-0.002399,-0.003022,-0.006453,1.173111,2.230719,1.820768,1.603020
2016-12-01,-0.000735,0.000000,-0.000735,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,-0.003676,-0.003524,-0.005480,1.172249,2.222520,1.814352,1.594235
2016-12-02,0.000100,0.000000,0.000100,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000501,0.001564,0.004297,1.172366,2.223633,1.817189,1.601085
2016-12-05,0.001202,0.000000,0.001202,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.006009,0.003939,0.003748,1.173775,2.236995,1.824346,1.607087
2016-12-06,0.001995,0.000100,0.001895,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.003167,0.001826,0.003052,1.176000,2.244080,1.827679,1.611991
2016-12-07,0.005599,0.000000,0.005599,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.013081,0.008884,0.010830,1.182584,2.273434,1.843916,1.629448
2016-12-08,0.000319,0.000000,0.000319,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.002449,0.000731,0.000863,1.182961,2.279002,1.845265,1.630854
2016-12-09,0.002063,0.000000,0.002063,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.006040,0.002404,-0.000860,1.185402,2.292768,1.849701,1.629451
2016-12-12,-0.001115,0.000000,-0.001115,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,-0.001148,-0.001060,0.000782,1.184080,2.290136,1.847740,1.630726
2016-12-13,0.003490,0.000000,0.003490,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.006674,0.004524,0.002987,1.188213,2.305421,1.856100,1.635596
2016-12-14,-0.004596,0.000000,-0.004596,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,-0.008254,-0.007140,-0.012994,1.182753,2.286392,1.842847,1.614343
2016-12-15,0.000377,0.000000,0.000377,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.004117,0.001985,-0.003776,1.183198,2.295804,1.846506,1.608247
2016-12-16,-0.000253,0.000000,-0.000253,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,-0.001955,-0.000912,0.004197,1.182898,2.291315,1.844822,1.614997
2016-12-19,0.000126,0.000000,0.000126,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.002177,0.002351,0.003802,1.183047,2.296303,1.849159,1.621137
2016-12-20,0.001461,0.000000,0.001461,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.003857,0.001943,0.000256,1.184775,2.305161,1.852751,1.621552
2016-12-21,-0.000501,0.000000,-0.000501,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,-0.002782,-0.000813,-0.002996,1.184182,2.298747,1.851245,1.616695
2016-12-22,-0.000796,0.000000,-0.000796,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,-0.001727,-0.001040,-0.001615,1.183239,2.294777,1.849319,1.614084
2016-12-23,0.000814,0.000000,0.000814,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.001464,0.000990,0.002023,1.184202,2.298136,1.851150,1.617350
2016-12-26,0.000000,0.000000,0.000000,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.184202,2.298136,1.851150,1.617350
2016-12-27,0.000254,0.000000,0.000254,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.002481,0.001191,0.001693,1.184502,2.303838,1.853355,1.620087
2016-12-28,-0.002417,0.000000,-0.002417,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,-0.008265,-0.004326,-0.002757,1.181640,2.284798,1.845338,1.615620
2016-12-29,0.000443,0.000000,0.000443,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,-0.000223,0.001094,0.006169,1.182164,2.284288,1.847357,1.625587
2016-12-30,-0.000036,0.000000,-0.000036,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,-0.003655,-0.001377,0.001667,1.182121,2.275940,1.844814,1.628296
2017-01-02,0.000000,0.000000,0.000000,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.182121,2.275940,1.844814,1.628296
2017-01-03,0.002777,0.000000,0.002777,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.007650,0.004997,0.005204,1.185404,2.293351,1.854032,1.636771
2017-01-04,0.006385,0.000100,0.006285,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,0.005949,0.003681,0.007147,1.192855,2.306995,1.860856,1.648468
2017-01-05,0.002186,0.000000,0.002186,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,-0.000795,0.001187,0.006121,1.195462,2.305161,1.863065,1.658558
2017-01-06,0.000064,0.000000,0.000064,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,0.003578,0.000821,-0.002073,1.195539,2.313409,1.864595,1.655120
2017-01-09,-0.002768,0.000000,-0.002768,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,-0.003301,-0.001316,-0.000789,1.192229,2.305772,1.862142,1.653813
2017-01-10,-0.001666,0.000000,-0.001666,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,0.000000,-0.000111,-0.000869,1.190243,2.305772,1.861935,1.652375
2017-01-11,0.000385,0.000000,0.000385,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,0.002826,0.002175,0.001243,1.190701,2.312289,1.865986,1.654430
2017-01-12,-0.000198,0.000100,-0.000298,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,-0.002510,-0.001358,0.001618,1.190346,2.306485,1.863451,1.657107
2017-01-13,0.001200,0.000000,0.001200,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.002295,0.000677,0.001087,1.191775,2.311780,1.864713,1.658908
2017-01-16,0.000000,0.000000,0.000000,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.191775,2.311780,1.864713,1.658908
2017-01-17,-0.001443,0.000000,-0.001443,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,-0.003523,-0.000749,0.003661,1.190055,2.303634,1.863316,1.664981
2017-01-18,0.000206,0.000100,0.000106,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,0.002210,-0.000402,-0.002350,1.190181,2.308725,1.862568,1.661069
2017-01-19,-0.003286,0.000000,-0.003286,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,-0.003704,-0.003257,-0.003977,1.186269,2.300173,1.856501,1.654462
2017-01-20,0.001886,0.000100,0.001786,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.003674,0.002353,0.003902,1.188388,2.308623,1.860869,1.660918
2017-01-23,0.001669,0.000100,0.001569,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,-0.002602,-0.000451,0.003510,1.190252,2.302616,1.860030,1.666748
2017-01-24,0.001834,0.000000,0.001834,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,0.006411,0.003219,0.000622,1.192435,2.317379,1.866018,1.667784
2017-01-25,0.002497,0.000000,0.002497,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,0.008656,0.004122,0.000313,1.195413,2.337438,1.873709,1.668306
2017-01-26,-0.001389,0.000000,-0.001389,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,-0.001046,-0.000368,-0.003114,1.193752,2.334994,1.873019,1.663111
2017-01-27,-0.002595,0.000000,-0.002595,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,-0.001570,-0.000608,-0.002022,1.190654,2.331329,1.871880,1.659748
2017-01-30,-0.002674,0.000100,-0.002774,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,-0.006202,-0.003906,-0.003281,1.187351,2.316871,1.864568,1.654302
2017-01-31,0.000285,0.000000,0.000285,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,-0.000088,0.000910,0.004982,1.187689,2.316668,1.866265,1.662543
2017-02-01,0.000884,0.000000,0.000884,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000395,-0.000326,-0.002407,1.188739,2.317583,1.865658,1.658541
2017-02-02,0.000232,0.000000,0.000232,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000659,0.000618,0.003838,1.189015,2.319111,1.866811,1.664907
2017-02-03,0.002180,0.000000,0.002180,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.006893,0.004247,0.003829,1.191607,2.335096,1.874739,1.671282
2017-02-06,-0.001788,0.000000,-0.001788,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,-0.001788,0.000075,0.001152,1.189476,2.330922,1.874880,1.673208
2017-02-07,-0.000192,0.000000,-0.000192,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000044,0.000432,-0.001099,1.189248,2.331023,1.875690,1.671370
2017-02-08,0.000597,0.000000,0.000597,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.001311,0.001930,0.003990,1.189958,2.334078,1.879310,1.678039
2017-02-09,0.002505,0.000100,0.002405,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,0.005932,0.002603,0.000504,1.192820,2.347925,1.884203,1.678885
2017-02-10,0.002674,0.000000,0.002674,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,0.003946,0.002294,0.003165,1.196010,2.357191,1.888525,1.684199
2017-02-13,0.001958,0.000000,0.001958,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,0.005442,0.002675,0.000303,1.198352,2.370019,1.893577,1.684709
2017-02-14,-0.000549,0.000000,-0.000549,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,0.003995,0.001511,-0.000769,1.197694,2.379489,1.896438,1.683413
2017-02-15,0.001136,0.000000,0.001136,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,0.005220,0.002503,0.001710,1.199054,2.391911,1.901185,1.686292
2017-02-16,0.001471,0.000000,0.001471,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,-0.000851,0.000342,0.002971,1.200819,2.389874,1.901835,1.691301
2017-02-17,0.000170,0.000000,0.000170,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,0.001576,0.001834,-0.000063,1.201023,2.393641,1.905322,1.691195
2017-02-20,0.000000,0.000000,0.000000,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,1.201023,2.393641,1.905322,1.691195
2017-02-21,0.004407,0.000000,0.004407,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,0.005955,0.003536,0.004507,1.206316,2.407896,1.912060,1.698817
2017-02-22,-0.000838,0.000000,-0.000838,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,-0.000888,-0.000274,-0.000437,1.205306,2.405758,1.911535,1.698076
2017-02-23,0.001604,0.000000,0.001604,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,0.000677,0.001070,0.003684,1.207239,2.407387,1.913581,1.704331
2017-02-24,-0.000252,0.000000,-0.000252,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,0.001269,0.002235,0.001763,1.206936,2.410441,1.917857,1.707335
2017-02-27,0.001499,0.000000,0.001499,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,0.001563,0.000204,0.000163,1.208745,2.414209,1.918248,1.707613
2017-02-28,-0.002212,0.000000,-0.002212,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,-0.002699,-0.001730,-0.002083,1.206071,2.407692,1.914930,1.704057
2017-03-01,0.004278,0.000000,0.004278,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,0.013998,0.006519,0.003053,1.211230,2.441394,1.927414,1.709259
2017-03-02,-0.003654,0.000000,-0.003654,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,-0.006298,-0.004519,-0.006510,1.206804,2.426020,1.918704,1.698131
2017-03-03,0.000534,0.000000,0.000534,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,0.000630,0.000674,0.000563,1.207449,2.427547,1.919998,1.699088
2017-03-06,-0.002122,0.000000,-0.002122,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,-0.002978,-0.001972,-0.003559,1.204887,2.420317,1.916212,1.693041
2017-03-07,-0.002243,0.000000,-0.002243,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,-0.002986,-0.002311,-0.004113,1.202184,2.413089,1.911783,1.686077
2017-03-08,-0.004790,0.000000,-0.004790,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,-0.001857,-0.002079,-0.006516,1.196426,2.408609,1.907808,1.675090
2017-03-09,0.001016,0.000100,0.000916,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.001268,-0.000467,-0.003627,1.197522,2.411663,1.906916,1.669013
2017-03-10,0.002386,0.000000,0.002386,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.003504,0.002700,0.002501,1.200379,2.420115,1.912065,1.673188
2017-03-13,0.001149,0.000000,0.001149,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000504,-0.000368,0.001346,1.201758,2.421335,1.911361,1.675440
2017-03-14,-0.002297,0.000000,-0.002297,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,-0.003826,-0.002146,-0.003353,1.198998,2.412071,1.907258,1.669823
2017-03-15,0.004588,0.000000,0.004588,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.008653,0.007506,0.013523,1.204499,2.432943,1.921574,1.692404
2017-03-16,0.000578,0.000000,0.000578,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,-0.001967,-0.001625,0.000792,1.205195,2.428159,1.918451,1.693745
2017-03-17,0.000164,0.000000,0.000164,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,-0.001756,-0.000200,0.001963,1.205393,2.423894,1.918069,1.697069
2017-03-20,-0.000637,0.000000,-0.000637,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,-0.001097,-0.000064,0.000379,1.204625,2.421236,1.917945,1.697712
2017-03-21,-0.003470,0.000000,-0.003470,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,-0.012840,-0.006889,-0.002184,1.200445,2.390148,1.904731,1.694005
2017-03-22,0.000503,0.000000,0.000503,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.002353,0.001966,0.001159,1.201049,2.395772,1.908476,1.695968
2017-03-23,0.000239,0.000000,0.000239,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,-0.001067,-0.000530,0.001500,1.201337,2.393215,1.907465,1.698512
2017-03-24,0.000403,0.000000,0.000403,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,-0.000726,-0.000768,0.000338,1.201821,2.391477,1.906000,1.699087
2017-03-27,0.000310,0.000000,0.000310,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,-0.001026,0.000344,0.000110,1.202193,2.389022,1.906656,1.699273
2017-03-28,0.002418,0.000000,0.002418,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.007277,0.003445,0.002001,1.205101,2.406407,1.913226,1.702673
2017-03-29,0.000187,0.000000,0.000187,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000935,0.001447,0.002246,1.205326,2.408657,1.915993,1.706497
2017-03-30,-0.000066,0.000000,-0.000066,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.003184,0.001174,-0.001510,1.205247,2.416326,1.918243,1.703921
2017-03-31,-0.000754,0.000000,-0.000754,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,-0.002328,-0.001101,0.001009,1.204338,2.410702,1.916130,1.705641
2017-04-03,-0.000637,0.000000,-0.000637,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,-0.001739,0.000442,0.001748,1.203571,2.406509,1.916976,1.708623
2017-04-04,0.000063,0.000100,-0.000037,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,0.000637,0.000014,0.000332,1.203526,2.408043,1.917004,1.709189
2017-04-05,-0.001366,0.000000,-0.001366,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,-0.002973,-0.001341,-0.001145,1.201882,2.400885,1.914432,1.707232
2017-04-06,0.001655,0.000000,0.001655,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,0.002811,0.001650,0.000901,1.203872,2.407634,1.917591,1.708771
2017-04-07,-0.000045,0.000000,-0.000045,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,-0.001020,-0.001495,-0.000017,1.203817,2.405180,1.914724,1.708741
2017-04-10,0.001138,0.000000,0.001138,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,0.000595,0.000874,0.001396,1.205187,2.406611,1.916397,1.711127
2017-04-11,0.002082,0.000000,0.002082,0.600000,0.200000,0.200000,0.000000,0.200000,0.000000,-0.001190,0.000428,0.005549,1.207696,2.403748,1.917217,1.720622
2017-04-12,-0.000022,0.000100,-0.000122,0.800000,0.200000,0.200000,0.000000,0.200000,0.200000,-0.004382,-0.001747,0.000418,1.207548,2.393215,1.913867,1.721342
2017-04-13,-0.001832,0.000100,-0.001932,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.006495,-0.003384,-0.001832,1.205215,2.377672,1.907391,1.718188
2017-04-14,0.000000,0.000000,0.000000,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.000000,0.000000,0.000000,1.205215,2.377672,1.907391,1.718188
2017-04-17,0.004730,0.000000,0.004730,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.008860,0.005096,0.004730,1.210915,2.398738,1.917112,1.726315
2017-04-18,0.000794,0.000000,0.000794,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.002984,-0.000179,0.000794,1.211876,2.391579,1.916769,1.727685
2017-04-19,-0.003544,0.000000,-0.003544,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.001839,-0.001723,-0.003544,1.207581,2.387182,1.913465,1.721562
2017-04-20,0.003314,0.000000,0.003314,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.008139,0.004262,0.003314,1.211583,2.406611,1.921621,1.727267
2017-04-21,-0.000605,0.000000,-0.000605,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.003187,-0.001802,-0.000605,1.210850,2.398942,1.918158,1.726221
2017-04-24,0.003408,0.000000,0.003408,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.010998,0.006013,0.003408,1.214976,2.425326,1.929693,1.732104
2017-04-25,0.000727,0.000000,0.000727,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.005818,0.002172,0.000727,1.215859,2.439437,1.933884,1.733363
2017-04-26,-0.001198,0.000100,-0.001298,0.800000,0.200000,0.200000,0.000000,0.200000,0.200000,-0.000629,0.000138,-0.000941,1.214281,2.437903,1.934150,1.731733
2017-04-27,-0.000730,0.000100,-0.000830,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.000839,0.000871,-0.000730,1.213273,2.439949,1.935834,1.730469
2017-04-28,-0.001755,0.000000,-0.001755,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.002180,-0.000611,-0.001755,1.211144,2.434631,1.934652,1.727432
2017-05-01,0.000165,0.000000,0.000165,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.002520,0.000481,0.000165,1.211344,2.440767,1.935582,1.727717
2017-05-02,0.001012,0.000000,0.001012,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.000377,0.000778,0.001012,1.212570,2.441687,1.937088,1.729466
2017-05-03,-0.006310,0.000000,-0.006310,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.001214,-0.001133,-0.006310,1.204918,2.438722,1.934893,1.718552
2017-05-04,0.001968,0.000200,0.001768,0.600000,0.200000,0.200000,0.200000,0.000000,0.000000,0.001174,0.000373,-0.001025,1.207048,2.441585,1.935616,1.716791
2017-05-05,0.003044,0.000000,0.003044,0.600000,0.200000,0.200000,0.200000,0.000000,0.000000,0.003937,0.002436,0.005307,1.210723,2.451197,1.940331,1.725903
2017-05-08,-0.003322,0.000100,-0.003422,0.800000,0.200000,0.200000,0.200000,0.200000,0.000000,-0.000167,-0.000873,-0.003766,1.206580,2.450789,1.938637,1.719403
2017-05-09,-0.000675,0.000200,-0.000875,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,-0.000918,-0.000514,-0.002931,1.205524,2.448539,1.937641,1.714363
2017-05-10,0.000667,0.000000,0.000667,0.400000,0.200000,0.200000,0.000000,0.000000,0.000000,0.001796,0.001188,0.002278,1.206328,2.452935,1.939942,1.718268
2017-05-11,-0.000919,0.000100,-0.001019,0.600000,0.200000,0.200000,0.200000,0.000000,0.000000,-0.002043,-0.001262,-0.001126,1.205099,2.447925,1.937494,1.716333
2017-05-12,0.001513,0.000000,0.001513,0.600000,0.200000,0.200000,0.200000,0.000000,0.000000,-0.001671,0.000472,0.001271,1.206922,2.443834,1.938408,1.718514
2017-05-15,0.002043,0.000000,0.002043,0.600000,0.200000,0.200000,0.200000,0.000000,0.000000,0.005524,0.003167,0.003164,1.209388,2.457333,1.944547,1.723952
2017-05-16,0.001355,0.000000,0.001355,0.600000,0.200000,0.200000,0.200000,0.000000,0.000000,-0.000916,-0.000035,0.000876,1.211027,2.455083,1.944479,1.725463
2017-05-17,-0.004795,0.000000,-0.004795,0.600000,0.200000,0.200000,0.200000,0.000000,0.000000,-0.017744,-0.008592,-0.000342,1.205220,2.411520,1.927772,1.724873
2017-05-18,-0.000603,0.000100,-0.000703,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.004029,0.002198,0.000504,1.204373,2.421236,1.932010,1.725743
2017-05-19,0.004620,0.000000,0.004620,0.800000,0.200000,0.200000,0.200000,0.000000,0.200000,0.006504,0.003902,0.005696,1.209937,2.436983,1.939549,1.735574
2017-05-22,0.002746,0.000100,0.002646,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.005078,0.002791,0.002746,1.213139,2.449357,1.944963,1.740340
2017-05-23,-0.001009,0.000000,-0.001009,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.002212,0.000560,-0.001009,1.211915,2.454776,1.946052,1.738583
2017-05-24,0.003347,0.000000,0.003347,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.002333,0.002095,0.003347,1.215971,2.460503,1.950129,1.744402
2017-05-25,0.000854,0.000000,0.000854,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.004780,0.003051,0.000854,1.217009,2.472263,1.956079,1.745892
2017-05-26,-0.000355,0.000000,-0.000355,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.000207,-0.000270,-0.000355,1.216577,2.471751,1.955550,1.745272
2017-05-29,0.000000,0.000000,0.000000,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.000000,0.000000,0.000000,1.216577,2.471751,1.955550,1.745272
2017-05-30,-0.001924,0.000000,-0.001924,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.000869,0.000246,-0.001924,1.214237,2.469604,1.956031,1.741915
2017-05-31,0.001314,0.000000,0.001314,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.000248,0.000252,0.001314,1.215833,2.468991,1.956525,1.744204
2017-06-01,0.004013,0.000000,0.004013,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.007952,0.004589,0.004013,1.220712,2.488624,1.965503,1.751204
2017-06-02,0.007051,0.000000,0.007051,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.003329,0.003313,0.007051,1.229319,2.496908,1.972013,1.763552
2017-06-05,-0.002223,0.000000,-0.002223,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.000737,-0.001062,-0.002223,1.226586,2.495067,1.969920,1.759631
2017-06-06,0.000482,0.000000,0.000482,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.003197,-0.001116,0.000482,1.227177,2.487091,1.967723,1.760479
2017-06-07,0.000540,0.000000,0.000540,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.001850,0.000637,0.000540,1.227840,2.491692,1.968976,1.761429
2017-06-08,-0.002249,0.000000,-0.002249,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.000493,-0.000105,-0.002249,1.225079,2.492920,1.968768,1.757468
2017-06-09,-0.001648,0.000000,-0.001648,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.001518,-0.001239,-0.001648,1.223060,2.489136,1.966329,1.754573
2017-06-12,0.000699,0.000000,0.000699,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.000206,-0.000123,0.000699,1.223915,2.488624,1.966087,1.755799
2017-06-13,0.003226,0.000000,0.003226,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.004890,0.003043,0.003226,1.227864,2.500794,1.972070,1.761464
2017-06-14,-0.000577,0.000000,-0.000577,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.001268,0.000517,-0.000577,1.227155,2.497624,1.973090,1.760447
2017-06-15,-0.002406,0.000000,-0.002406,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.001925,-0.001409,-0.002406,1.224202,2.492817,1.970309,1.756211
2017-06-16,0.001389,0.000000,0.001389,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.000219,0.000386,0.001389,1.225903,2.493362,1.971069,1.758651
2017-06-19,0.000704,0.000000,0.000704,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.008325,0.004450,0.000704,1.226766,2.514120,1.979840,1.759889
2017-06-20,-0.003542,0.000000,-0.003542,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.006744,-0.003427,-0.003542,1.222421,2.497164,1.973054,1.753656
2017-06-21,-0.000085,0.000000,-0.000085,1.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.000247,-0.000075,-0.000085,1.222318,2.496548,1.972906,1.753507
