date,gross_return,cost,net_return,btc_bh_return,eth_bh_return,ew_passive_return,weight_BTC,weight_ETH,weight_SOL,weight_BNB,weight_ADA,weight_DOGE,weight_AVAX,weight_LINK,weight_DOT,weight_XRP,cum_net,cum_ew
2015-11-26,0.074581,0.000000,0.074581,0.074581,0.000000,0.074581,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.491227,1.441961
2015-11-27,0.015192,0.000000,0.015192,0.015192,0.000000,0.015192,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.513881,1.463867
2015-11-28,-0.001846,0.000000,-0.001846,-0.001846,0.000000,-0.001846,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.511087,1.461165
2015-11-29,0.038930,0.000000,0.038930,0.038930,0.000000,0.038930,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.569914,1.518049
2015-11-30,0.016232,0.000000,0.016232,0.016232,0.000000,0.016232,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.595397,1.542690
2015-12-01,-0.039311,0.000000,-0.039311,-0.039311,0.000000,-0.039311,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.532680,1.482045
2015-12-02,-0.009106,0.000000,-0.009106,-0.009106,0.000000,-0.009106,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.518723,1.468549
2015-12-03,0.005176,0.000000,0.005176,0.005176,0.000000,0.005176,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.526583,1.476149
2015-12-04,0.005919,0.000000,0.005919,0.005919,0.000000,0.005919,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.535619,1.484887
2015-12-05,0.070945,0.000000,0.070945,0.070945,0.000000,0.070945,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.644563,1.590232
2015-12-06,-0.000427,0.000000,-0.000427,-0.000427,0.000000,-0.000427,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.643861,1.589553
2015-12-07,0.017370,0.000000,0.017370,0.017370,0.000000,0.017370,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.672414,1.617163
2015-12-08,0.050633,0.000000,0.050633,0.050633,0.000000,0.050633,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.757093,1.699044
2015-12-09,0.004813,0.000000,0.004813,0.004813,0.000000,0.004813,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.765549,1.707221
2015-12-10,-0.004991,0.000000,-0.004991,-0.004991,0.000000,-0.004991,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.756738,1.698701
2015-12-11,0.087752,0.000000,0.087752,0.087752,0.000000,0.087752,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.910895,1.847765
2015-12-12,-0.037485,0.000000,-0.037485,-0.037485,0.000000,-0.037485,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.839264,1.778501
2015-12-13,-0.002855,0.000000,-0.002855,-0.002855,0.000000,-0.002855,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.834013,1.773423
2015-12-14,0.024039,0.000000,0.024039,0.024039,0.000000,0.024039,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.878101,1.816054
2015-12-15,0.047591,0.000000,0.047591,0.047591,0.000000,0.047591,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.967481,1.902481
2015-12-16,-0.022322,0.000000,-0.022322,-0.022322,0.000000,-0.022322,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.923562,1.860014
2015-12-17,0.002515,0.000000,0.002515,0.002515,0.000000,0.002515,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.928399,1.864691
2015-12-18,0.016528,0.000000,0.016528,0.016528,0.000000,0.016528,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.960272,1.895510
2015-12-19,-0.002791,0.000000,-0.002791,-0.002791,0.000000,-0.002791,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.954800,1.890220
2015-12-20,-0.042475,0.000000,-0.042475,-0.042475,0.000000,-0.042475,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.871771,1.809933
2015-12-21,-0.009140,0.000000,-0.009140,-0.009140,0.000000,-0.009140,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.854664,1.793391
2015-12-22,-0.004712,0.000000,-0.004712,-0.004712,0.000000,-0.004712,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.845924,1.784940
2015-12-23,0.013352,0.000000,0.013352,0.013352,0.000000,0.013352,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.870570,1.808772
2015-12-24,0.028445,0.000000,0.028445,0.028445,0.000000,0.028445,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.923778,1.860222
2015-12-25,0.001468,0.000000,0.001468,0.001468,0.000000,0.001468,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.926603,1.862954
2015-12-26,-0.084229,0.000000,-0.084229,-0.084229,0.000000,-0.084229,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.764327,1.706040
2015-12-27,0.013298,0.000000,0.013298,0.013298,0.000000,0.013298,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.787790,1.728727
2015-12-28,-0.001287,0.000000,-0.001287,-0.001287,0.000000,-0.001287,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.785490,1.726503
2015-12-29,0.025348,0.000000,0.025348,0.025348,0.000000,0.025348,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.830749,1.770266
2015-12-30,-0.014696,0.000000,-0.014696,-0.014696,0.000000,-0.014696,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.803844,1.744251
2015-12-31,0.009252,0.000000,0.009252,0.009252,0.000000,0.009252,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.820533,1.760388
2016-01-01,0.008749,0.000000,0.008749,0.008749,0.000000,0.008749,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.836461,1.775790
2016-01-02,-0.002063,0.000000,-0.002063,-0.002063,0.000000,-0.002063,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.832672,1.772127
2016-01-03,-0.007907,0.000000,-0.007907,-0.007907,0.000000,-0.007907,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.818182,1.758115
2016-01-04,0.007163,0.000000,0.007163,0.007163,0.000000,0.007163,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.831205,1.770708
2016-01-05,-0.002611,0.000000,-0.002611,-0.002611,0.000000,-0.002611,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.826423,1.766084
2016-01-06,-0.006609,0.000000,-0.006609,-0.006609,0.000000,-0.006609,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.814352,1.754411
2016-01-07,0.067450,0.000000,0.067450,0.067450,0.000000,0.067450,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.936729,1.872746
2016-01-08,-0.010519,0.000000,-0.010519,-0.010519,0.000000,-0.010519,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.916358,1.853047
2016-01-09,-0.012398,0.000000,-0.012398,-0.012398,0.000000,-0.012398,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.892599,1.830073
2016-01-10,0.000849,0.000000,0.000849,0.000849,0.000000,0.000849,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.894206,1.831627
2016-01-11,0.000975,0.000000,0.000975,0.000975,0.000000,0.000975,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.896054,1.833414
2016-01-12,-0.028406,0.000000,-0.028406,-0.028406,0.000000,-0.028406,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.842194,1.781334
2016-01-13,-0.007618,0.000000,-0.007618,-0.007618,0.000000,-0.007618,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.828161,1.767764
2016-01-14,-0.004776,0.000000,-0.004776,-0.004776,0.000000,-0.004776,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.819430,1.759321
2016-01-15,-0.153321,0.000000,-0.153321,-0.153321,0.000000,-0.153321,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.540473,1.489580
2016-01-16,0.063692,0.000000,0.063692,0.063692,0.000000,0.063692,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.638589,1.584455
2016-01-17,-0.013514,0.000000,-0.013514,-0.013514,0.000000,-0.013514,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.616445,1.563043
2016-01-18,0.012736,0.000000,0.012736,0.012736,0.000000,0.012736,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.637033,1.582950
2016-01-19,-0.018129,0.000000,-0.018129,-0.018129,0.000000,-0.018129,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.607355,1.554253
2016-01-20,0.105435,0.000000,0.105435,0.105435,0.000000,0.105435,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.776826,1.718125
2016-01-21,-0.023720,0.000000,-0.023720,-0.023720,0.000000,-0.023720,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.734679,1.677371
2016-01-22,-0.067688,0.000000,-0.067688,-0.067688,0.000000,-0.067688,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.617261,1.563832
2016-01-23,0.013070,0.000000,0.013070,0.013070,0.000000,0.013070,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.638398,1.584271
2016-01-24,0.039949,0.000000,0.039949,0.039949,0.000000,0.039949,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.703851,1.647561
2016-01-25,-0.027905,0.000000,-0.027905,-0.027905,0.000000,-0.027905,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.656305,1.601586
2016-01-26,0.001090,0.000000,0.001090,0.001090,0.000000,0.001090,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.658110,1.603332
2016-01-27,0.007188,0.000000,0.007188,0.007188,0.000000,0.007188,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.670030,1.614857
2016-01-28,-0.037175,0.000000,-0.037175,-0.037175,0.000000,-0.037175,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.607947,1.554825
2016-01-29,-0.002143,0.000000,-0.002143,-0.002143,0.000000,-0.002143,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.604501,1.551493
2016-01-30,-0.003212,0.000000,-0.003212,-0.003212,0.000000,-0.003212,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.599346,1.546509
2016-01-31,-0.025084,0.000000,-0.025084,-0.025084,0.000000,-0.025084,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.559229,1.507717
2016-02-01,0.011631,0.000000,0.011631,0.011631,0.000000,0.011631,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.577364,1.525253
2016-02-02,0.003731,0.000000,0.003731,0.003731,0.000000,0.003731,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.583250,1.530944
2016-02-03,-0.012015,0.000000,-0.012015,-0.012015,0.000000,-0.012015,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.564227,1.512550
2016-02-04,0.053102,0.000000,0.053102,0.053102,0.000000,0.053102,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.647290,1.592869
2016-02-05,-0.007816,0.000000,-0.007816,-0.007816,0.000000,-0.007816,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.634415,1.580419
2016-02-06,-0.025940,0.000000,-0.025940,-0.025940,0.000000,-0.025940,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.592019,1.539424
2016-02-07,0.000260,0.000000,0.000260,0.000260,0.000000,0.000260,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.592433,1.539824
2016-02-08,-0.008425,0.000000,-0.008425,-0.008425,0.000000,-0.008425,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.579017,1.526851
2016-02-09,0.006914,0.000000,0.006914,0.006914,0.000000,0.006914,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.589934,1.537408
2016-02-10,0.014946,0.000000,0.014946,0.014946,0.000000,0.014946,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.613697,1.560385
2016-02-11,-0.005227,0.000000,-0.005227,-0.005227,0.000000,-0.005227,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.605262,1.552229
2016-02-12,0.012140,0.000000,0.012140,0.012140,0.000000,0.012140,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.624750,1.571073
2016-02-13,0.019770,0.000000,0.019770,0.019770,0.000000,0.019770,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.656871,1.602133
2016-02-14,0.039223,0.000000,0.039223,0.039223,0.000000,0.039223,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.721859,1.664974
2016-02-15,-0.017300,0.000000,-0.017300,-0.017300,0.000000,-0.017300,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.692071,1.636171
2016-02-16,0.018249,0.000000,0.018249,0.018249,0.000000,0.018249,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.722950,1.666029
2016-02-17,0.021679,0.000000,0.021679,0.021679,0.000000,0.021679,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.760302,1.702147
2016-02-18,0.014534,0.000000,0.014534,0.014534,0.000000,0.014534,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.785887,1.726887
2016-02-19,-0.003760,0.000000,-0.003760,-0.003760,0.000000,-0.003760,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.779173,1.720394
2016-02-20,0.038925,0.000000,0.038925,0.038925,0.000000,0.038925,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.848427,1.787361
2016-02-21,0.003738,0.000000,0.003738,0.003738,0.000000,0.003738,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.855336,1.794041
2016-02-22,-0.002393,0.000000,-0.002393,-0.002393,0.000000,-0.002393,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.850896,1.789748
2016-02-23,-0.038863,0.000000,-0.038863,-0.038863,0.000000,-0.038863,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.778966,1.720194
2016-02-24,0.010028,0.000000,0.010028,0.010028,0.000000,0.010028,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.796804,1.737444
2016-02-25,-0.000967,0.000000,-0.000967,-0.000967,0.000000,-0.000967,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.795067,1.735763
2016-02-26,0.017920,0.000000,0.017920,0.017920,0.000000,0.017920,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.827235,1.766869
2016-02-27,0.000849,0.000000,0.000849,0.000849,0.000000,0.000849,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.828787,1.768369
2016-02-28,0.002277,0.000000,0.002277,0.002277,0.000000,0.002277,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.832952,1.772396
2016-02-29,0.009672,0.000000,0.009672,0.009672,0.000000,0.009672,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.850680,1.789540
2016-03-01,-0.005881,0.000000,-0.005881,-0.005881,0.000000,-0.005881,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.839797,1.779016
2016-03-02,-0.025588,0.000000,-0.025588,-0.025588,0.000000,-0.025588,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.792720,1.733494
2016-03-03,-0.005514,0.000000,-0.005514,-0.005514,0.000000,-0.005514,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.782834,1.723935
2016-03-04,-0.025405,0.000000,-0.025405,-0.025405,0.000000,-0.025405,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.737542,1.680139
2016-03-05,-0.025232,0.000000,-0.025232,-0.025232,0.000000,-0.025232,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.693699,1.637745
2016-03-06,0.017817,0.000000,0.017817,0.017817,0.000000,0.017817,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.723876,1.666925
2016-03-07,0.016222,0.000000,0.016222,0.016222,0.000000,0.016222,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.751842,1.693966
2016-03-08,-0.000842,0.000000,-0.000842,-0.000842,0.000000,-0.000842,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.750366,1.692539
2016-03-09,0.002145,0.000000,0.002145,0.002145,0.000000,0.002145,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.754120,1.696170
2016-03-10,0.005474,0.000000,0.005474,0.005474,0.000000,0.005474,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.763723,1.705455
2016-03-11,0.010929,0.000000,0.010929,0.010929,0.000000,0.010929,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.782999,1.724095
2016-03-12,-0.023871,0.000000,-0.023871,-0.023871,0.000000,-0.023871,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.740438,1.682939
2016-03-13,0.005930,0.000000,0.005930,0.005930,0.000000,0.005930,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.750759,1.692919
2016-03-14,0.005731,0.000000,0.005731,0.005731,0.000000,0.005731,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.760793,1.702621
2016-03-15,0.000941,0.000000,0.000941,0.000941,0.000000,0.000941,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.762450,1.704224
2016-03-16,0.000434,0.000000,0.000434,0.000434,0.000000,0.000434,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.763215,1.704964
2016-03-17,0.008657,0.000000,0.008657,0.008657,0.000000,0.008657,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.778479,1.719724
2016-03-18,-0.026325,0.000000,-0.026325,-0.026325,0.000000,-0.026325,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.731660,1.674452
2016-03-19,0.002188,0.000000,0.002188,0.002188,0.000000,0.002188,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.735449,1.678115
2016-03-20,0.008067,0.000000,0.008067,0.008067,0.000000,0.008067,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.749448,1.691652
2016-03-21,-0.001083,0.000000,-0.001083,-0.001083,0.000000,-0.001083,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.747554,1.689820
2016-03-22,0.011570,0.000000,0.011570,0.011570,0.000000,0.011570,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.767773,1.709372
2016-03-23,-0.000115,0.000000,-0.000115,-0.000115,0.000000,-0.000115,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.767570,1.709175
2016-03-24,-0.003940,0.000000,-0.003940,-0.003940,0.000000,-0.003940,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.760607,1.702442
2016-03-25,0.001880,0.000000,0.001880,0.001880,0.000000,0.001880,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.763917,1.705643
2016-03-26,0.001841,0.000000,0.001841,0.001841,0.000000,0.001841,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.767165,1.708783
2016-03-27,0.021103,0.000000,0.021103,0.021103,0.000000,0.021103,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.804458,1.744844
2016-03-28,-0.005938,0.000000,-0.005938,-0.005938,0.000000,-0.005938,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.793743,1.734483
2016-03-29,-0.018186,0.000000,-0.018186,-0.018186,0.000000,-0.018186,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.761122,1.702940
2016-03-30,-0.004081,0.000000,-0.004081,-0.004081,0.000000,-0.004081,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.753935,1.695990
2016-03-31,0.004612,0.000000,0.004612,0.004612,0.000000,0.004612,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.762023,1.703811
2016-04-01,0.002954,0.000000,0.002954,0.002954,0.000000,0.002954,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.767228,1.708844
2016-04-02,0.006970,0.000000,0.006970,0.006970,0.000000,0.006970,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.779545,1.720754
2016-04-03,0.000074,0.000000,0.000074,0.000074,0.000000,0.000074,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.779676,1.720881
2016-04-04,0.001283,0.000000,0.001283,0.001283,0.000000,0.001283,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.781959,1.723089
2016-04-05,0.006136,0.000000,0.006136,0.006136,0.000000,0.006136,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.792893,1.733662
2016-04-06,-0.001455,0.000000,-0.001455,-0.001455,0.000000,-0.001455,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.790285,1.731139
2016-04-07,-0.001578,0.000000,-0.001578,-0.001578,0.000000,-0.001578,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.787460,1.728408
2016-04-08,-0.005668,0.000000,-0.005668,-0.005668,0.000000,-0.005668,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.777329,1.718612
2016-04-09,-0.002231,0.000000,-0.002231,-0.002231,0.000000,-0.002231,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.773363,1.714777
2016-04-10,0.005133,0.000000,0.005133,0.005133,0.000000,0.005133,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.782467,1.723579
2016-04-11,0.002180,0.000000,0.002180,0.002180,0.000000,0.002180,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.786352,1.727337
2016-04-12,0.006407,0.000000,0.006407,0.006407,0.000000,0.006407,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.797798,1.738404
2016-04-13,-0.003424,0.000000,-0.003424,-0.003424,0.000000,-0.003424,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.791642,1.732452
