date,gross_return,cost,net_return,gross_exposure,weight_EURUSD,weight_GBPUSD,weight_AUDUSD,weight_NZDUSD,weight_USDJPY,weight_USDCAD,weight_USDCHF,cum_gross,cum_net
2012-03-15,-0.010745,0.000000,-0.010745,1.000000,0.000000,0.000000,0.250000,0.250000,-0.250000,-0.250000,0.000000,0.986551,0.949081
2012-03-16,0.006856,0.000000,0.006856,1.000000,0.000000,0.000000,0.250000,0.250000,-0.250000,-0.250000,0.000000,0.993314,0.955588
2012-03-19,0.006016,0.000254,0.005762,1.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,0.000000,-0.250000,0.999290,0.961094
2012-03-20,0.002216,0.000000,0.002216,1.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,0.000000,-0.250000,1.001505,0.963223
2012-03-21,-0.003167,0.000000,-0.003167,1.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,0.000000,-0.250000,0.998333,0.960173
2012-03-22,-0.000000,0.000000,-0.000000,1.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,0.000000,-0.250000,0.998333,0.960173
2012-03-23,0.000278,0.000000,0.000278,1.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,0.000000,-0.250000,0.998611,0.960440
2012-03-26,0.000059,0.000354,-0.000294,1.000000,-0.250000,-0.250000,0.250000,0.000000,0.250000,0.000000,0.000000,0.998670,0.960158
2012-03-27,-0.000648,0.000000,-0.000648,1.000000,-0.250000,-0.250000,0.250000,0.000000,0.250000,0.000000,0.000000,0.998023,0.959535
2012-03-28,-0.001100,0.000000,-0.001100,1.000000,-0.250000,-0.250000,0.250000,0.000000,0.250000,0.000000,0.000000,0.996925,0.958480
2012-03-29,-0.000876,0.000000,-0.000876,1.000000,-0.250000,-0.250000,0.250000,0.000000,0.250000,0.000000,0.000000,0.996052,0.957640
2012-03-30,-0.002901,0.000000,-0.002901,1.000000,-0.250000,-0.250000,0.250000,0.000000,0.250000,0.000000,0.000000,0.993162,0.954862
2012-04-02,-0.001041,0.000129,-0.001171,1.000000,-0.250000,-0.250000,0.000000,0.000000,0.250000,0.000000,0.250000,0.992128,0.953744
2012-04-03,-0.003483,0.000000,-0.003483,1.000000,-0.250000,-0.250000,0.000000,0.000000,0.250000,0.000000,0.250000,0.988672,0.950422
2012-04-04,0.010270,0.000000,0.010270,1.000000,-0.250000,-0.250000,0.000000,0.000000,0.250000,0.000000,0.250000,0.998826,0.960183
2012-04-05,0.001683,0.000000,0.001683,1.000000,-0.250000,-0.250000,0.000000,0.000000,0.250000,0.000000,0.250000,1.000507,0.961799
2012-04-06,0.003336,0.000000,0.003336,1.000000,-0.250000,-0.250000,0.000000,0.000000,0.250000,0.000000,0.250000,1.003844,0.965007
2012-04-09,0.004299,0.000464,0.003835,1.000000,0.250000,0.250000,0.000000,0.000000,-0.250000,0.000000,-0.250000,1.008160,0.968708
2012-04-10,0.000496,0.000000,0.000496,1.000000,0.250000,0.250000,0.000000,0.000000,-0.250000,0.000000,-0.250000,1.008660,0.969188
2012-04-11,0.000868,0.000000,0.000868,1.000000,0.250000,0.250000,0.000000,0.000000,-0.250000,0.000000,-0.250000,1.009535,0.970029
2012-04-12,0.001450,0.000000,0.001450,1.000000,0.250000,0.250000,0.000000,0.000000,-0.250000,0.000000,-0.250000,1.010999,0.971436
2012-04-13,0.003754,0.000000,0.003754,1.000000,0.250000,0.250000,0.000000,0.000000,-0.250000,0.000000,-0.250000,1.014794,0.975083
2012-04-16,0.007647,0.000514,0.007133,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.250000,0.000000,0.250000,1.022554,0.982038
2012-04-17,-0.002523,0.000000,-0.002523,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.250000,0.000000,0.250000,1.019974,0.979560
2012-04-18,-0.000149,0.000000,-0.000149,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.250000,0.000000,0.250000,1.019823,0.979415
2012-04-19,0.003444,0.000000,0.003444,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.250000,0.000000,0.250000,1.023335,0.982787
2012-04-20,0.001830,0.000000,0.001830,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.250000,0.000000,0.250000,1.025207,0.984586
2012-04-23,0.001034,0.000534,0.000501,1.000000,0.000000,-0.250000,0.250000,0.250000,-0.250000,0.000000,0.000000,1.026267,0.985079
2012-04-24,-0.001812,0.000000,-0.001812,1.000000,0.000000,-0.250000,0.250000,0.250000,-0.250000,0.000000,0.000000,1.024408,0.983293
2012-04-25,-0.000395,0.000000,-0.000395,1.000000,0.000000,-0.250000,0.250000,0.250000,-0.250000,0.000000,0.000000,1.024003,0.982905
2012-04-26,0.000906,0.000000,0.000906,1.000000,0.000000,-0.250000,0.250000,0.250000,-0.250000,0.000000,0.000000,1.024931,0.983796
2012-04-27,0.000205,0.000000,0.000205,1.000000,0.000000,-0.250000,0.250000,0.250000,-0.250000,0.000000,0.000000,1.025141,0.983997
2012-04-30,-0.005974,0.000402,-0.006376,1.000000,-0.250000,-0.250000,0.000000,0.000000,0.250000,0.250000,0.000000,1.019017,0.977724
2012-05-01,0.001185,0.000000,0.001185,1.000000,-0.250000,-0.250000,0.000000,0.000000,0.250000,0.250000,0.000000,1.020225,0.978882
2012-05-02,0.000487,0.000000,0.000487,1.000000,-0.250000,-0.250000,0.000000,0.000000,0.250000,0.250000,0.000000,1.020721,0.979359
2012-05-03,0.002209,0.000000,0.002209,1.000000,-0.250000,-0.250000,0.000000,0.000000,0.250000,0.250000,0.000000,1.022976,0.981522
2012-05-04,0.000434,0.000000,0.000434,1.000000,-0.250000,-0.250000,0.000000,0.000000,0.250000,0.250000,0.000000,1.023420,0.981948
2012-05-07,-0.009959,0.000359,-0.010317,1.000000,0.000000,0.000000,0.000000,0.250000,0.250000,-0.250000,-0.250000,1.013228,0.971817
2012-05-08,0.004978,0.000000,0.004978,1.000000,0.000000,0.000000,0.000000,0.250000,0.250000,-0.250000,-0.250000,1.018272,0.976655
2012-05-09,-0.006840,0.000000,-0.006840,1.000000,0.000000,0.000000,0.000000,0.250000,0.250000,-0.250000,-0.250000,1.011307,0.969974
2012-05-10,-0.002708,0.000000,-0.002708,1.000000,0.000000,0.000000,0.000000,0.250000,0.250000,-0.250000,-0.250000,1.008568,0.967347
2012-05-11,0.000195,0.000000,0.000195,1.000000,0.000000,0.000000,0.000000,0.250000,0.250000,-0.250000,-0.250000,1.008765,0.967536
2012-05-14,-0.001783,0.000140,-0.001924,1.000000,0.000000,0.000000,0.250000,0.250000,0.000000,-0.250000,-0.250000,1.006966,0.965675
2012-05-15,-0.004348,0.000000,-0.004348,1.000000,0.000000,0.000000,0.250000,0.250000,0.000000,-0.250000,-0.250000,1.002587,0.961476
2012-05-16,-0.006213,0.000000,-0.006213,1.000000,0.000000,0.000000,0.250000,0.250000,0.000000,-0.250000,-0.250000,0.996358,0.955502
2012-05-17,-0.002755,0.000000,-0.002755,1.000000,0.000000,0.000000,0.250000,0.250000,0.000000,-0.250000,-0.250000,0.993614,0.952870
2012-05-18,-0.003950,0.000000,-0.003950,1.000000,0.000000,0.000000,0.250000,0.250000,0.000000,-0.250000,-0.250000,0.989689,0.949107
2012-05-21,-0.000824,0.000103,-0.000927,1.000000,0.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,-0.250000,0.988873,0.948227
2012-05-22,0.004920,0.000000,0.004920,1.000000,0.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,-0.250000,0.993739,0.952892
2012-05-23,-0.009828,0.000000,-0.009828,1.000000,0.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,-0.250000,0.983973,0.943527
2012-05-24,-0.005351,0.000000,-0.005351,1.000000,0.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,-0.250000,0.978708,0.938479
2012-05-25,0.000550,0.000000,0.000550,1.000000,0.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,-0.250000,0.979247,0.938995
2012-05-28,0.003871,0.000104,0.003768,1.000000,0.000000,0.000000,0.250000,0.250000,0.000000,-0.250000,-0.250000,0.983038,0.942533
2012-05-29,-0.000817,0.000000,-0.000817,1.000000,0.000000,0.000000,0.250000,0.250000,0.000000,-0.250000,-0.250000,0.982234,0.941763
2012-05-30,0.000582,0.000000,0.000582,1.000000,0.000000,0.000000,0.250000,0.250000,0.000000,-0.250000,-0.250000,0.982806,0.942311
2012-05-31,-0.009935,0.000000,-0.009935,1.000000,0.000000,0.000000,0.250000,0.250000,0.000000,-0.250000,-0.250000,0.973041,0.932949
2012-06-01,0.000035,0.000000,0.000035,1.000000,0.000000,0.000000,0.250000,0.250000,0.000000,-0.250000,-0.250000,0.973075,0.932981
2012-06-04,-0.003897,0.000269,-0.004165,1.000000,0.000000,0.250000,0.000000,0.000000,0.250000,-0.250000,-0.250000,0.969283,0.929095
2012-06-05,0.005128,0.000000,0.005128,1.000000,0.000000,0.250000,0.000000,0.000000,0.250000,-0.250000,-0.250000,0.974254,0.933859
2012-06-06,0.000321,0.000000,0.000321,1.000000,0.000000,0.250000,0.000000,0.000000,0.250000,-0.250000,-0.250000,0.974567,0.934160
2012-06-07,0.007532,0.000000,0.007532,1.000000,0.000000,0.250000,0.000000,0.000000,0.250000,-0.250000,-0.250000,0.981907,0.941195
2012-06-08,0.002169,0.000000,0.002169,1.000000,0.000000,0.250000,0.000000,0.000000,0.250000,-0.250000,-0.250000,0.984037,0.943237
2012-06-11,-0.007513,0.000516,-0.008029,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,0.976644,0.935664
2012-06-12,0.010817,0.000000,0.010817,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,0.987208,0.945785
2012-06-13,-0.006256,0.000000,-0.006256,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,0.981032,0.939868
2012-06-14,-0.000650,0.000000,-0.000650,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,0.980394,0.939257
2012-06-15,-0.006145,0.000000,-0.006145,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,0.974370,0.933485
2012-06-18,-0.007299,0.000000,-0.007299,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,0.967258,0.926672
2012-06-19,0.002430,0.000000,0.002430,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,0.969608,0.928923
2012-06-20,-0.005557,0.000000,-0.005557,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,0.964220,0.923761
2012-06-21,-0.001374,0.000000,-0.001374,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,0.962895,0.922492
2012-06-22,0.012597,0.000000,0.012597,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,0.975025,0.934113
2012-06-25,-0.002385,0.000523,-0.002908,1.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,0.000000,-0.250000,0.972699,0.931396
2012-06-26,0.000960,0.000000,0.000960,1.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,0.000000,-0.250000,0.973633,0.932291
2012-06-27,0.000819,0.000000,0.000819,1.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,0.000000,-0.250000,0.974431,0.933054
2012-06-28,-0.000651,0.000000,-0.000651,1.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,0.000000,-0.250000,0.973796,0.932447
2012-06-29,-0.001128,0.000000,-0.001128,1.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,0.000000,-0.250000,0.972697,0.931395
2012-07-02,0.013747,0.000279,0.013468,1.000000,0.250000,0.000000,0.000000,0.000000,0.250000,-0.250000,-0.250000,0.986069,0.943938
2012-07-03,-0.003807,0.000000,-0.003807,1.000000,0.250000,0.000000,0.000000,0.000000,0.250000,-0.250000,-0.250000,0.982315,0.940345
2012-07-04,0.003418,0.000000,0.003418,1.000000,0.250000,0.000000,0.000000,0.000000,0.250000,-0.250000,-0.250000,0.985672,0.943559
2012-07-05,-0.003511,0.000000,-0.003511,1.000000,0.250000,0.000000,0.000000,0.000000,0.250000,-0.250000,-0.250000,0.982212,0.940246
2012-07-06,-0.005542,0.000000,-0.005542,1.000000,0.250000,0.000000,0.000000,0.000000,0.250000,-0.250000,-0.250000,0.976768,0.935035
2012-07-09,0.003182,0.000405,0.002777,1.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.000000,0.979876,0.937632
2012-07-10,0.000698,0.000000,0.000698,1.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.000000,0.980560,0.938287
2012-07-11,0.000665,0.000000,0.000665,1.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.000000,0.981213,0.938911
2012-07-12,-0.002655,0.000000,-0.002655,1.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.000000,0.978607,0.936418
2012-07-13,0.003369,0.000000,0.003369,1.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.000000,0.981905,0.939573
2012-07-16,0.005806,0.000405,0.005401,1.000000,0.250000,0.000000,0.000000,0.250000,0.000000,-0.250000,-0.250000,0.987606,0.944648
2012-07-17,0.000415,0.000000,0.000415,1.000000,0.250000,0.000000,0.000000,0.250000,0.000000,-0.250000,-0.250000,0.988016,0.945040
2012-07-18,0.002426,0.000000,0.002426,1.000000,0.250000,0.000000,0.000000,0.250000,0.000000,-0.250000,-0.250000,0.990414,0.947333
2012-07-19,0.000288,0.000000,0.000288,1.000000,0.250000,0.000000,0.000000,0.250000,0.000000,-0.250000,-0.250000,0.990699,0.947607
2012-07-20,0.001688,0.000000,0.001688,1.000000,0.250000,0.000000,0.000000,0.250000,0.000000,-0.250000,-0.250000,0.992371,0.949206
2012-07-23,0.004499,0.000497,0.004003,1.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,0.000000,0.996836,0.953005
2012-07-24,0.003547,0.000000,0.003547,1.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,0.000000,1.000372,0.956386
2012-07-25,0.002095,0.000000,0.002095,1.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,0.000000,1.002468,0.958389
2012-07-26,-0.003595,0.000000,-0.003595,1.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,0.000000,0.998863,0.954944
2012-07-27,-0.006178,0.000000,-0.006178,1.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,0.000000,0.992692,0.949044
2012-07-30,0.004019,0.000352,0.003667,1.000000,-0.250000,0.000000,0.000000,0.250000,0.250000,-0.250000,0.000000,0.996682,0.952524
2012-07-31,0.000540,0.000000,0.000540,1.000000,-0.250000,0.000000,0.000000,0.250000,0.250000,-0.250000,0.000000,0.997220,0.953038
2012-08-01,-0.001088,0.000000,-0.001088,1.000000,-0.250000,0.000000,0.000000,0.250000,0.250000,-0.250000,0.000000,0.996135,0.952002
2012-08-02,0.001727,0.000000,0.001727,1.000000,-0.250000,0.000000,0.000000,0.250000,0.250000,-0.250000,0.000000,0.997856,0.953646
2012-08-03,0.000037,0.000000,0.000037,1.000000,-0.250000,0.000000,0.000000,0.250000,0.250000,-0.250000,0.000000,0.997893,0.953681
2012-08-06,0.009561,0.000500,0.009061,1.000000,0.250000,0.250000,0.000000,-0.250000,0.000000,0.000000,-0.250000,1.007433,0.962322
2012-08-07,-0.002995,0.000000,-0.002995,1.000000,0.250000,0.250000,0.000000,-0.250000,0.000000,0.000000,-0.250000,1.004416,0.959440
2012-08-08,0.001694,0.000000,0.001694,1.000000,0.250000,0.250000,0.000000,-0.250000,0.000000,0.000000,-0.250000,1.006118,0.961065
2012-08-09,0.001287,0.000000,0.001287,1.000000,0.250000,0.250000,0.000000,-0.250000,0.000000,0.000000,-0.250000,1.007412,0.962302
2012-08-10,-0.003714,0.000000,-0.003714,1.000000,0.250000,0.250000,0.000000,-0.250000,0.000000,0.000000,-0.250000,1.003671,0.958729
2012-08-13,0.001218,0.000469,0.000749,1.000000,-0.250000,0.000000,-0.250000,0.000000,0.000000,0.250000,0.250000,1.004894,0.959447
2012-08-14,-0.000833,0.000000,-0.000833,1.000000,-0.250000,0.000000,-0.250000,0.000000,0.000000,0.250000,0.250000,1.004057,0.958648
2012-08-15,0.000597,0.000000,0.000597,1.000000,-0.250000,0.000000,-0.250000,0.000000,0.000000,0.250000,0.250000,1.004656,0.959220
2012-08-16,0.000537,0.000000,0.000537,1.000000,-0.250000,0.000000,-0.250000,0.000000,0.000000,0.250000,0.250000,1.005195,0.959734
2012-08-17,-0.004119,0.000000,-0.004119,1.000000,-0.250000,0.000000,-0.250000,0.000000,0.000000,0.250000,0.250000,1.001054,0.955781
2012-08-20,0.000921,0.000229,0.000692,1.000000,0.000000,-0.250000,0.000000,0.000000,-0.250000,0.250000,0.250000,1.001976,0.956442
2012-08-21,-0.000199,0.000000,-0.000199,1.000000,0.000000,-0.250000,0.000000,0.000000,-0.250000,0.250000,0.250000,1.001777,0.956252
2012-08-22,-0.003013,0.000000,-0.003013,1.000000,0.000000,-0.250000,0.000000,0.000000,-0.250000,0.250000,0.250000,0.998758,0.953371
2012-08-23,-0.000364,0.000000,-0.000364,1.000000,0.000000,-0.250000,0.000000,0.000000,-0.250000,0.250000,0.250000,0.998395,0.953024
2012-08-24,0.000554,0.000000,0.000554,1.000000,0.000000,-0.250000,0.000000,0.000000,-0.250000,0.250000,0.250000,0.998948,0.953552
2012-08-27,0.002461,0.000252,0.002208,1.000000,-0.250000,-0.250000,0.250000,0.000000,0.000000,0.000000,0.250000,1.001406,0.955657
2012-08-28,-0.000655,0.000000,-0.000655,1.000000,-0.250000,-0.250000,0.250000,0.000000,0.000000,0.000000,0.250000,1.000750,0.955031
2012-08-29,-0.003105,0.000000,-0.003105,1.000000,-0.250000,-0.250000,0.250000,0.000000,0.000000,0.000000,0.250000,0.997643,0.952066
2012-08-30,0.000755,0.000000,0.000755,1.000000,-0.250000,-0.250000,0.250000,0.000000,0.000000,0.000000,0.250000,0.998396,0.952785
2012-08-31,-0.000062,0.000000,-0.000062,1.000000,-0.250000,-0.250000,0.250000,0.000000,0.000000,0.000000,0.250000,0.998334,0.952726
2012-09-03,0.002637,0.000378,0.002259,1.000000,0.000000,0.000000,0.250000,0.250000,-0.250000,0.000000,-0.250000,1.000967,0.954878
2012-09-04,-0.001662,0.000000,-0.001662,1.000000,0.000000,0.000000,0.250000,0.250000,-0.250000,0.000000,-0.250000,0.999303,0.953291
2012-09-05,-0.003258,0.000000,-0.003258,1.000000,0.000000,0.000000,0.250000,0.250000,-0.250000,0.000000,-0.250000,0.996047,0.950185
2012-09-06,0.000815,0.000000,0.000815,1.000000,0.000000,0.000000,0.250000,0.250000,-0.250000,0.000000,-0.250000,0.996859,0.950960
2012-09-07,0.002929,0.000000,0.002929,1.000000,0.000000,0.000000,0.250000,0.250000,-0.250000,0.000000,-0.250000,0.999779,0.953745
2012-09-10,-0.007720,0.000501,-0.008221,1.000000,-0.250000,-0.250000,0.000000,0.000000,0.000000,0.250000,0.250000,0.992061,0.945904
2012-09-11,0.000800,0.000000,0.000800,1.000000,-0.250000,-0.250000,0.000000,0.000000,0.000000,0.250000,0.250000,0.992854,0.946661
2012-09-12,-0.005838,0.000000,-0.005838,1.000000,-0.250000,-0.250000,0.000000,0.000000,0.000000,0.250000,0.250000,0.987057,0.941134
2012-09-13,-0.001376,0.000000,-0.001376,1.000000,-0.250000,-0.250000,0.000000,0.000000,0.000000,0.250000,0.250000,0.985699,0.939838
2012-09-14,-0.005108,0.000000,-0.005108,1.000000,-0.250000,-0.250000,0.000000,0.000000,0.000000,0.250000,0.250000,0.980664,0.935038
2012-09-17,-0.001747,0.000258,-0.002005,1.000000,-0.250000,0.000000,0.000000,-0.250000,0.250000,0.000000,0.250000,0.978951,0.933163
2012-09-18,0.002285,0.000000,0.002285,1.000000,-0.250000,0.000000,0.000000,-0.250000,0.250000,0.000000,0.250000,0.981188,0.935295
2012-09-19,0.001146,0.000000,0.001146,1.000000,-0.250000,0.000000,0.000000,-0.250000,0.250000,0.000000,0.250000,0.982313,0.936367
2012-09-20,-0.002499,0.000000,-0.002499,1.000000,-0.250000,0.000000,0.000000,-0.250000,0.250000,0.000000,0.250000,0.979858,0.934027
2012-09-21,0.002790,0.000000,0.002790,1.000000,-0.250000,0.000000,0.000000,-0.250000,0.250000,0.000000,0.250000,0.982591,0.936633
2012-09-24,0.000214,0.000408,-0.000194,1.000000,0.000000,0.000000,0.250000,0.000000,-0.250000,-0.250000,0.250000,0.982801,0.936451
2012-09-25,0.000780,0.000000,0.000780,1.000000,0.000000,0.000000,0.250000,0.000000,-0.250000,-0.250000,0.250000,0.983568,0.937182
2012-09-26,-0.000971,0.000000,-0.000971,1.000000,0.000000,0.000000,0.250000,0.000000,-0.250000,-0.250000,0.250000,0.982612,0.936271
2012-09-27,-0.000195,0.000000,-0.000195,1.000000,0.000000,0.000000,0.250000,0.000000,-0.250000,-0.250000,0.250000,0.982421,0.936089
2012-09-28,0.002261,0.000000,0.002261,1.000000,0.000000,0.000000,0.250000,0.000000,-0.250000,-0.250000,0.250000,0.984642,0.938206
2012-10-01,-0.003461,0.000402,-0.003863,1.000000,0.250000,0.000000,0.000000,0.000000,0.250000,-0.250000,-0.250000,0.981235,0.934582
2012-10-02,0.003758,0.000000,0.003758,1.000000,0.250000,0.000000,0.000000,0.000000,0.250000,-0.250000,-0.250000,0.984923,0.938094
2012-10-03,0.000933,0.000000,0.000933,1.000000,0.250000,0.000000,0.000000,0.000000,0.250000,-0.250000,-0.250000,0.985841,0.938969
2012-10-04,0.000153,0.000000,0.000153,1.000000,0.250000,0.000000,0.000000,0.000000,0.250000,-0.250000,-0.250000,0.985992,0.939113
2012-10-05,0.005223,0.000000,0.005223,1.000000,0.250000,0.000000,0.000000,0.000000,0.250000,-0.250000,-0.250000,0.991142,0.944018
2012-10-08,-0.003468,0.000524,-0.003991,1.000000,-0.250000,0.000000,0.250000,0.250000,-0.250000,0.000000,0.000000,0.987706,0.940250
2012-10-09,0.003866,0.000000,0.003866,1.000000,-0.250000,0.000000,0.250000,0.250000,-0.250000,0.000000,0.000000,0.991524,0.943885
2012-10-10,0.000269,0.000000,0.000269,1.000000,-0.250000,0.000000,0.250000,0.250000,-0.250000,0.000000,0.000000,0.991791,0.944139
2012-10-11,0.001531,0.000000,0.001531,1.000000,-0.250000,0.000000,0.250000,0.250000,-0.250000,0.000000,0.000000,0.993309,0.945584
2012-10-12,-0.001728,0.000000,-0.001728,1.000000,-0.250000,0.000000,0.250000,0.250000,-0.250000,0.000000,0.000000,0.991593,0.943951
2012-10-15,0.000618,0.000356,0.000262,1.000000,0.000000,0.250000,-0.250000,0.250000,0.000000,0.000000,-0.250000,0.992206,0.944198
2012-10-16,0.000563,0.000000,0.000563,1.000000,0.000000,0.250000,-0.250000,0.250000,0.000000,0.000000,-0.250000,0.992764,0.944730
2012-10-17,0.002679,0.000000,0.002679,1.000000,0.000000,0.250000,-0.250000,0.250000,0.000000,0.000000,-0.250000,0.995424,0.947261
2012-10-18,-0.000391,0.000000,-0.000391,1.000000,0.000000,0.250000,-0.250000,0.250000,0.000000,0.000000,-0.250000,0.995035,0.946891
2012-10-19,-0.002418,0.000000,-0.002418,1.000000,0.000000,0.250000,-0.250000,0.250000,0.000000,0.000000,-0.250000,0.992629,0.944601
2012-10-22,0.001814,0.000290,0.001523,1.000000,0.000000,0.250000,-0.250000,0.000000,-0.250000,0.000000,0.250000,0.994429,0.946040
2012-10-23,-0.003152,0.000000,-0.003152,1.000000,0.000000,0.250000,-0.250000,0.000000,-0.250000,0.000000,0.250000,0.991294,0.943058
2012-10-24,0.002834,0.000000,0.002834,1.000000,0.000000,0.250000,-0.250000,0.000000,-0.250000,0.000000,0.250000,0.994103,0.945730
2012-10-25,-0.000661,0.000000,-0.000661,1.000000,0.000000,0.250000,-0.250000,0.000000,-0.250000,0.000000,0.250000,0.993446,0.945105
2012-10-26,0.000564,0.000000,0.000564,1.000000,0.000000,0.250000,-0.250000,0.000000,-0.250000,0.000000,0.250000,0.994007,0.945638
2012-10-29,0.001373,0.000342,0.001032,1.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,0.000000,-0.250000,0.995371,0.946613
2012-10-30,-0.001089,0.000000,-0.001089,1.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,0.000000,-0.250000,0.994287,0.945582
2012-10-31,0.002988,0.000000,0.002988,1.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,0.000000,-0.250000,0.997259,0.948408
2012-11-01,-0.000013,0.000000,-0.000013,1.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,0.000000,-0.250000,0.997246,0.948396
2012-11-02,-0.000612,0.000000,-0.000612,1.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,0.000000,-0.250000,0.996636,0.947816
2012-11-05,0.006080,0.000534,0.005546,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.250000,0.000000,0.250000,1.002695,0.953073
2012-11-06,-0.001954,0.000000,-0.001954,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.250000,0.000000,0.250000,1.000736,0.951211
2012-11-07,-0.001199,0.000000,-0.001199,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.250000,0.000000,0.250000,0.999536,0.950070
2012-11-08,0.002677,0.000000,0.002677,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.250000,0.000000,0.250000,1.002212,0.952613
2012-11-09,0.000611,0.000000,0.000611,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.250000,0.000000,0.250000,1.002824,0.953195
2012-11-12,-0.000321,0.000536,-0.000857,1.000000,0.250000,0.000000,0.000000,0.250000,0.000000,-0.250000,-0.250000,1.002501,0.952378
2012-11-13,0.000461,0.000000,0.000461,1.000000,0.250000,0.000000,0.000000,0.250000,0.000000,-0.250000,-0.250000,1.002964,0.952817
2012-11-14,-0.000495,0.000000,-0.000495,1.000000,0.250000,0.000000,0.000000,0.250000,0.000000,-0.250000,-0.250000,1.002467,0.952346
2012-11-15,-0.001529,0.000000,-0.001529,1.000000,0.250000,0.000000,0.000000,0.250000,0.000000,-0.250000,-0.250000,1.000935,0.950890
2012-11-16,0.002707,0.000000,0.002707,1.000000,0.250000,0.000000,0.000000,0.250000,0.000000,-0.250000,-0.250000,1.003645,0.953464
2012-11-19,0.000366,0.000480,-0.000113,1.000000,-0.250000,0.250000,0.250000,0.000000,-0.250000,0.000000,0.000000,1.004012,0.953356
2012-11-20,0.001178,0.000000,0.001178,1.000000,-0.250000,0.250000,0.250000,0.000000,-0.250000,0.000000,0.000000,1.005195,0.954479
2012-11-21,-0.001920,0.000000,-0.001920,1.000000,-0.250000,0.250000,0.250000,0.000000,-0.250000,0.000000,0.000000,1.003265,0.952646
2012-11-22,-0.002982,0.000000,-0.002982,1.000000,-0.250000,0.250000,0.250000,0.000000,-0.250000,0.000000,0.000000,1.000273,0.949806
2012-11-23,-0.000051,0.000000,-0.000051,1.000000,-0.250000,0.250000,0.250000,0.000000,-0.250000,0.000000,0.000000,1.000222,0.949757
2012-11-26,-0.005188,0.000229,-0.005417,1.000000,-0.250000,0.000000,0.000000,0.000000,-0.250000,0.250000,0.250000,0.995033,0.944612
2012-11-27,0.001000,0.000000,0.001000,1.000000,-0.250000,0.000000,0.000000,0.000000,-0.250000,0.250000,0.250000,0.996028,0.945557
2012-11-28,0.001689,0.000000,0.001689,1.000000,-0.250000,0.000000,0.000000,0.000000,-0.250000,0.250000,0.250000,0.997710,0.947154
