date,gross_return,cost,net_return,nifty50_return,ew_universe_return,cum_net,cum_n50,cum_ew
2013-08-13,0.012562,0.000000,0.012562,0.015484,0.014414,1.443633,1.167399,1.272194
2013-08-14,0.002183,0.000000,0.002183,0.007545,0.007405,1.446784,1.176207,1.281614
2013-08-15,0.000000,0.000000,0.000000,0.000000,0.000000,1.446784,1.176207,1.281614
2013-08-16,-0.022631,0.000000,-0.022631,-0.040829,-0.034099,1.414042,1.128184,1.237912
2013-08-19,-0.018102,0.000000,-0.018102,-0.016903,-0.018784,1.388445,1.109114,1.214659
2013-08-20,-0.009380,0.000000,-0.009380,-0.002456,-0.001812,1.375420,1.106390,1.212458
2013-08-21,-0.012238,0.000000,-0.012238,-0.018310,-0.013215,1.358587,1.086132,1.196435
2013-08-22,0.007400,0.000000,0.007400,0.019972,0.014624,1.368641,1.107824,1.213932
2013-08-23,0.005804,0.000000,0.005804,0.011704,0.008211,1.376585,1.120789,1.223900
2013-08-26,0.004906,0.000000,0.004906,0.000868,0.002496,1.383338,1.121762,1.226955
2013-08-27,-0.021715,0.000000,-0.021715,-0.034520,-0.024759,1.353299,1.083039,1.196577
2013-08-28,-0.005930,0.000000,-0.005930,-0.000463,-0.009426,1.345273,1.082537,1.185297
2013-08-29,0.018343,0.000000,0.018343,0.023472,0.018703,1.369950,1.107946,1.207466
2013-08-30,0.012575,0.000000,0.012575,0.011601,0.004124,1.387177,1.120800,1.212446
2013-09-02,0.010414,0.000000,0.010414,0.014429,0.011296,1.401623,1.136971,1.226142
2013-09-03,-0.023563,0.000000,-0.023563,-0.037707,-0.026088,1.368597,1.094100,1.194154
2013-09-04,0.016514,0.000000,0.016514,0.019966,0.014236,1.391198,1.115945,1.211153
2013-09-05,0.011391,0.000000,0.011391,0.026587,0.019878,1.407045,1.145615,1.235229
2013-09-06,0.009608,0.000000,0.009608,0.015636,0.009959,1.420564,1.163528,1.247530
2013-09-09,0.000000,0.000000,0.000000,0.000000,0.000000,1.420564,1.163528,1.247530
2013-09-10,0.033711,0.000000,0.033711,0.038087,0.025992,1.468452,1.207843,1.279956
2013-09-11,0.005293,0.000000,0.005293,0.002781,0.012953,1.476224,1.211202,1.296535
2013-09-12,-0.006484,0.000000,-0.006484,-0.010561,-0.008571,1.466652,1.198411,1.285422
2013-09-13,0.000484,0.000000,0.000484,-0.000017,0.005576,1.467361,1.198390,1.292590
2013-09-16,-0.006017,0.000000,-0.006017,-0.001718,0.000481,1.458532,1.196331,1.293211
2013-09-17,0.005240,0.000000,0.005240,0.001652,0.000909,1.466174,1.198308,1.294387
2013-09-18,0.008579,0.000000,0.008579,0.008419,0.008790,1.478753,1.208396,1.305765
2013-09-19,0.019540,0.000000,0.019540,0.036630,0.030657,1.507648,1.252660,1.345796
2013-09-20,0.003140,0.000000,0.003140,-0.016916,-0.009879,1.512382,1.231470,1.332500
2013-09-23,-0.011554,0.000000,-0.011554,-0.020351,-0.014233,1.494908,1.206409,1.313535
2013-09-24,0.002376,0.000000,0.002376,0.000458,0.001344,1.498460,1.206962,1.315301
2013-09-25,-0.004128,0.000000,-0.004128,-0.003157,-0.000098,1.492274,1.203152,1.315172
2013-09-26,0.000602,0.000000,0.000602,0.001430,-0.000655,1.493173,1.204873,1.314310
2013-09-27,0.002281,0.000000,0.002281,-0.008339,-0.000664,1.496578,1.194826,1.313438
2013-09-30,-0.003934,0.000000,-0.003934,-0.016783,-0.005766,1.490690,1.174773,1.305865
2013-10-01,0.001912,0.000000,0.001912,0.007803,0.004911,1.493540,1.183939,1.312278
2013-10-02,0.000000,0.000000,0.000000,0.000000,0.000000,1.493540,1.183939,1.312278
2013-10-03,0.012038,0.000000,0.012038,0.022431,0.018362,1.511520,1.210496,1.336374
2013-10-04,0.003050,0.000000,0.003050,-0.000406,0.004465,1.516130,1.210004,1.342341
2013-10-07,0.005191,0.000000,0.005191,-0.000195,0.005933,1.523999,1.209768,1.350305
2013-10-08,0.000027,0.000000,0.000027,0.003767,0.000575,1.524041,1.214326,1.351082
2013-10-09,0.006686,0.000000,0.006686,0.013334,0.010314,1.534230,1.230518,1.365017
2013-10-10,0.002787,0.000000,0.002787,0.002247,0.002172,1.538506,1.233283,1.367983
2013-10-11,-0.003047,0.000000,-0.003047,0.012498,0.004822,1.533818,1.248697,1.374579
2013-10-14,-0.003570,0.000000,-0.003570,0.002707,-0.000175,1.528343,1.252077,1.374339
2013-10-15,-0.000310,0.000000,-0.000310,-0.003869,-0.005429,1.527869,1.247232,1.366878
2013-10-16,0.000000,0.000000,0.000000,0.000000,0.000000,1.527869,1.247232,1.366878
2013-10-17,-0.000087,0.000000,-0.000087,-0.007095,-0.002113,1.527736,1.238384,1.363990
2013-10-18,0.013382,0.000000,0.013382,0.023735,0.016800,1.548179,1.267777,1.386905
2013-10-21,0.003613,0.000000,0.003613,0.002520,0.007881,1.553774,1.270972,1.397835
2013-10-22,0.006975,0.000000,0.006975,-0.000347,0.005323,1.564612,1.270532,1.405275
2013-10-23,-0.005188,0.000000,-0.005188,-0.003942,-0.000648,1.556494,1.265524,1.404364
2013-10-24,-0.002002,0.000000,-0.002002,-0.002266,-0.000098,1.553378,1.262656,1.404226
2013-10-25,-0.000057,0.000000,-0.000057,-0.003155,-0.005886,1.553290,1.258672,1.395960
2013-10-28,-0.009611,0.000000,-0.009611,-0.007128,-0.006980,1.538362,1.249701,1.386217
2013-10-29,0.016230,0.000000,0.016230,0.019636,0.018391,1.563330,1.274239,1.411710
2013-10-30,0.003576,0.000000,0.003576,0.004951,0.004700,1.568920,1.280548,1.418345
2013-10-31,0.005260,0.000000,0.005260,0.007590,0.010836,1.577172,1.290267,1.433713
2013-11-01,0.002144,0.000000,0.002144,0.001278,0.004777,1.580554,1.291916,1.440563
2013-11-04,0.000000,0.000000,0.000000,0.000000,0.000000,1.580554,1.291916,1.440563
2013-11-05,-0.005707,0.000000,-0.005707,-0.008570,0.004799,1.571534,1.280845,1.447477
2013-11-06,0.003082,0.000000,0.003082,-0.006077,-0.002481,1.576377,1.273062,1.443885
2013-11-07,0.000252,0.000000,0.000252,-0.004489,-0.006770,1.576774,1.267347,1.434111
2013-11-08,-0.002800,0.000000,-0.002800,-0.007515,-0.002189,1.572360,1.257822,1.430971
2013-11-11,-0.008273,0.000000,-0.008273,-0.010088,-0.007531,1.559352,1.245133,1.420194
2013-11-12,-0.003041,0.000000,-0.003041,-0.009994,-0.006101,1.554610,1.232689,1.411529
2013-11-13,-0.002281,0.000000,-0.002281,-0.004727,-0.005313,1.551063,1.226862,1.404030
2013-11-14,0.001708,0.000000,0.001708,0.011111,0.011046,1.553713,1.240493,1.419539
2013-11-15,0.000000,0.000000,0.000000,0.000000,0.000000,1.553713,1.240493,1.419539
2013-11-18,0.011188,0.000000,0.011188,0.021936,0.013133,1.571096,1.267705,1.438181
2013-11-19,-0.002436,0.000000,-0.002436,0.002319,0.002359,1.567268,1.270645,1.441574
2013-11-20,-0.005742,0.000000,-0.005742,-0.012969,-0.005835,1.558269,1.254166,1.433162
2013-11-21,-0.014032,0.000000,-0.014032,-0.020227,-0.016824,1.536403,1.228797,1.409050
2013-11-22,-0.000696,0.000000,-0.000696,-0.000600,0.002438,1.535334,1.228060,1.412485
2013-11-25,0.013459,0.000000,0.013459,0.019998,0.017804,1.555998,1.252619,1.437632
2013-11-26,-0.002798,0.000000,-0.002798,-0.009198,-0.003248,1.551645,1.241098,1.432963
2013-11-27,-0.003072,0.000000,-0.003072,-0.000330,0.001162,1.546879,1.240688,1.434628
2013-11-28,0.005430,0.000000,0.005430,0.005737,0.009475,1.555279,1.247806,1.448221
2013-11-29,0.007074,0.000000,0.007074,0.013830,0.009737,1.566282,1.265063,1.462323
2013-12-02,0.007326,0.000000,0.007326,0.006760,0.010446,1.577757,1.273615,1.477597
2013-12-03,-0.003879,0.000000,-0.003879,-0.002573,-0.000657,1.571636,1.270337,1.476627
2013-12-04,-0.004112,0.000000,-0.004112,-0.006595,-0.006364,1.565174,1.261960,1.467230
2013-12-05,0.002538,0.000000,0.002538,0.013009,0.008772,1.569147,1.278377,1.480100
2013-12-06,0.005789,0.000000,0.005789,0.003012,0.006144,1.578230,1.282228,1.489193
2013-12-09,0.006315,0.000000,0.006315,0.016614,0.010280,1.588197,1.303530,1.504503
2013-12-10,-0.005372,0.000000,-0.005372,-0.004879,-0.003221,1.579665,1.297170,1.499657
2013-12-11,0.005057,0.000000,0.005057,-0.003940,-0.003568,1.587653,1.292060,1.494307
2013-12-12,-0.006379,0.000000,-0.006379,-0.011232,-0.006459,1.577525,1.277547,1.484655
2013-12-13,-0.011722,0.000000,-0.011722,-0.011007,-0.012736,1.559033,1.263486,1.465746
2013-12-16,-0.001277,0.000000,-0.001277,-0.002221,0.001053,1.557042,1.260680,1.467290
2013-12-17,0.001737,0.000000,0.001737,-0.002543,0.003073,1.559747,1.257474,1.471799
2013-12-18,0.013873,0.000000,0.013873,0.012722,0.017305,1.581386,1.273471,1.497268
2013-12-19,-0.000316,0.000000,-0.000316,-0.008123,-0.003224,1.580887,1.263127,1.492441
2013-12-20,0.014205,0.000000,0.014205,0.017449,0.013999,1.603343,1.285167,1.513334
2013-12-23,0.002076,0.000000,0.002076,0.001634,0.006303,1.606671,1.287267,1.522873
2013-12-24,0.002042,0.000000,0.002042,-0.002562,-0.000008,1.609952,1.283969,1.522861
2013-12-25,0.000000,0.000000,0.000000,0.000000,0.000000,1.609952,1.283969,1.522861
2013-12-26,0.003557,0.000000,0.003557,0.001675,0.003563,1.615679,1.286120,1.528287
2013-12-27,0.001691,0.000000,0.001691,0.005558,0.006253,1.618411,1.293268,1.537844
2013-12-30,-0.002256,0.000000,-0.002256,-0.003595,-0.002478,1.614760,1.288619,1.534034
2013-12-31,-0.000028,0.000000,-0.000028,0.002051,0.001340,1.614715,1.291261,1.536089
2014-01-01,0.002330,0.000000,0.002330,0.000000,0.002299,1.618476,1.291261,1.539621
2014-01-02,-0.013712,0.000000,-0.013712,-0.013142,-0.014338,1.596283,1.274291,1.517545
2014-01-03,-0.000743,0.000000,-0.000743,-0.001607,-0.001090,1.595097,1.272242,1.515891
2014-01-06,0.003466,0.000000,0.003466,-0.003172,0.001031,1.600626,1.268207,1.517455
2014-01-07,-0.000399,0.000000,-0.000399,-0.004716,-0.005457,1.599988,1.262226,1.509174
2014-01-08,0.005378,0.000000,0.005378,0.002004,0.002126,1.608593,1.264756,1.512383
2014-01-09,-0.001813,0.000000,-0.001813,-0.001012,-0.002509,1.605676,1.263475,1.508589
2014-01-10,-0.003003,0.000000,-0.003003,0.000503,-0.005998,1.600854,1.264110,1.499540
2014-01-13,0.003616,0.000000,0.003616,0.016414,0.004337,1.606643,1.284860,1.506043
2014-01-14,0.000640,0.000000,0.000640,-0.004926,-0.002949,1.607671,1.278531,1.501602
2014-01-15,0.006566,0.000000,0.006566,0.012664,0.008203,1.618227,1.294723,1.513919
2014-01-16,0.002140,0.000000,0.002140,-0.000316,0.001399,1.621690,1.294313,1.516037
2014-01-17,-0.000131,0.000000,-0.000131,-0.009060,-0.007084,1.621478,1.282586,1.505297
2014-01-20,0.002829,0.000000,0.002829,0.006755,0.006155,1.626066,1.291251,1.514562
2014-01-21,-0.003412,0.000000,-0.003412,0.001562,0.000271,1.620518,1.293268,1.514973
2014-01-22,0.005094,0.000000,0.005094,0.003983,0.003571,1.628773,1.298420,1.520383
2014-01-23,0.000228,0.000000,0.000228,0.001057,-0.000592,1.629145,1.299792,1.519483
2014-01-24,-0.009181,0.000000,-0.009181,-0.012434,-0.015379,1.614189,1.283631,1.496115
2014-01-27,-0.012706,0.000000,-0.012706,-0.020888,-0.022490,1.593679,1.256818,1.462468
2014-01-28,-0.004252,0.000000,-0.004252,-0.001565,0.000394,1.586903,1.254852,1.463045
2014-01-29,0.000665,0.000000,0.000665,-0.000979,0.004020,1.587958,1.253623,1.468926
2014-01-30,-0.005807,0.000000,-0.005807,-0.007606,-0.010615,1.578737,1.244088,1.453334
2014-01-31,0.008049,0.000000,0.008049,0.002601,0.013772,1.591444,1.247324,1.473349
2014-02-03,-0.004158,0.000667,-0.004824,-0.014402,-0.008776,1.583767,1.229361,1.460418
2014-02-04,0.000186,0.000000,0.000186,-0.000150,0.000993,1.584062,1.229176,1.461869
2014-02-05,0.005489,0.000000,0.005489,0.003583,0.007338,1.592758,1.233580,1.472596
2014-02-06,-0.000567,0.000000,-0.000567,0.002308,0.001564,1.591855,1.236427,1.474899
2014-02-07,0.004742,0.000000,0.004742,0.004456,0.005630,1.599403,1.241937,1.483203
2014-02-10,-0.000865,0.000000,-0.000865,-0.001608,-0.000242,1.598019,1.239940,1.482845
2014-02-11,-0.002697,0.000000,-0.002697,0.001528,0.001030,1.593709,1.241835,1.484372
2014-02-12,0.005126,0.000000,0.005126,0.003513,0.003579,1.601878,1.246198,1.489685
2014-02-13,-0.011273,0.000000,-0.011273,-0.013626,-0.014881,1.583820,1.229217,1.467517
2014-02-14,0.000023,0.000000,0.000023,0.007874,0.003358,1.583857,1.238896,1.472445
2014-02-17,0.001166,0.000000,0.001166,0.000000,0.003908,1.585705,1.238896,1.478200
2014-02-18,-0.000379,0.000000,-0.000379,0.013020,0.008197,1.585103,1.255026,1.490316
2014-02-19,0.004703,0.000000,0.004703,0.004186,0.004290,1.592558,1.260280,1.496710
2014-02-20,-0.004624,0.000000,-0.004624,-0.009963,-0.004276,1.585194,1.247724,1.490310
2014-02-21,0.008160,0.000000,0.008160,0.010507,0.010987,1.598129,1.260833,1.506684
2014-02-24,0.005519,0.000000,0.005519,0.004979,0.003213,1.606950,1.267111,1.511525
2014-02-25,0.003533,0.000000,0.003533,0.002255,0.002208,1.612626,1.269969,1.514863
2014-02-26,0.004110,0.000000,0.004110,0.006250,0.002666,1.619254,1.277906,1.518902
2014-02-27,0.000000,0.000000,0.000000,0.000000,0.000000,1.619254,1.277906,1.518902
2014-02-28,0.003974,0.000000,0.003974,0.006115,0.006770,1.625689,1.285720,1.529184
2014-03-03,-0.004216,0.000000,-0.004216,-0.008842,-0.003377,1.618836,1.274352,1.524020
2014-03-04,0.007472,0.000000,0.007472,0.012296,0.013295,1.630932,1.290022,1.544282
2014-03-05,0.002208,0.000000,0.002208,0.004875,0.007787,1.634534,1.296310,1.556307
2014-03-06,0.010726,0.000000,0.010726,0.011456,0.014578,1.652067,1.311160,1.578995
2014-03-07,0.001397,0.000000,0.001397,0.019606,0.011970,1.654376,1.336867,1.597896
2014-03-10,-0.003121,0.000000,-0.003121,0.001624,0.003365,1.649213,1.339038,1.603273
2014-03-11,-0.002391,0.000000,-0.002391,-0.003878,-0.004834,1.645269,1.333845,1.595523
2014-03-12,0.002129,0.000000,0.002129,0.000768,0.000793,1.648771,1.334870,1.596788
2014-03-13,0.000346,0.000000,0.000346,-0.003652,-0.001853,1.649341,1.329995,1.593828
2014-03-14,0.003623,0.000000,0.003623,0.001710,0.002288,1.655317,1.332268,1.597475
2014-03-17,0.000000,0.000000,0.000000,0.000000,0.000000,1.655317,1.332268,1.597475
2014-03-18,0.004026,0.000000,0.004026,0.001914,0.008630,1.661981,1.334818,1.611262
2014-03-19,0.000325,0.000000,0.000325,0.001136,0.001224,1.662520,1.336334,1.613235
2014-03-20,-0.001960,0.000000,-0.001960,-0.006277,-0.006311,1.659262,1.327946,1.603054
2014-03-21,0.002724,0.000000,0.002724,0.001558,0.007559,1.663782,1.330015,1.615171
2014-03-24,0.010961,0.000000,0.010961,0.013907,0.010541,1.682019,1.348511,1.632197
2014-03-25,0.000225,0.000000,0.000225,0.000949,0.004191,1.682397,1.349792,1.639038
2014-03-26,-0.000267,0.000000,-0.000267,0.001768,0.004192,1.681948,1.352178,1.645908
2014-03-27,0.008681,0.000000,0.008681,0.006112,0.008249,1.696548,1.360443,1.659485
2014-03-28,0.013595,0.000000,0.013595,0.008153,0.017144,1.719614,1.371535,1.687936
2014-03-31,0.003230,0.000000,0.003230,0.001240,0.008294,1.725168,1.373235,1.701935
2014-04-01,-0.001710,0.000000,-0.001710,0.002513,-0.003686,1.722218,1.376686,1.695661
2014-04-02,0.002002,0.000000,0.002002,0.004687,0.005388,1.725667,1.383138,1.704797
2014-04-03,0.003788,0.000000,0.003788,-0.002436,-0.002862,1.732204,1.379769,1.699918
2014-04-04,-0.006591,0.000000,-0.006591,-0.006198,-0.002128,1.720786,1.371217,1.696301
2014-04-07,-0.000328,0.000000,-0.000328,0.000105,-0.002058,1.720221,1.371360,1.692810
2014-04-08,0.000000,0.000000,0.000000,0.000000,0.000000,1.720221,1.371360,1.692810
2014-04-09,0.009498,0.000000,0.009498,0.015108,0.012073,1.736560,1.392079,1.713247
2014-04-10,-0.001258,0.000000,-0.001258,0.000029,0.007060,1.734375,1.392120,1.725343
2014-04-11,-0.000778,0.000000,-0.000778,-0.002957,-0.003257,1.733026,1.388003,1.719723
2014-04-14,0.000000,0.000000,0.000000,0.000000,0.000000,1.733026,1.388003,1.719723
2014-04-15,-0.003656,0.000000,-0.003656,-0.006375,-0.007649,1.726691,1.379154,1.706569
2014-04-16,-0.001290,0.000000,-0.001290,-0.008584,-0.006136,1.724462,1.367315,1.696097
2014-04-17,0.006736,0.000000,0.006736,0.015595,0.013769,1.736078,1.388638,1.719451
2014-04-18,0.000000,0.000000,0.000000,0.000000,0.000000,1.736078,1.388638,1.719451
2014-04-21,0.002827,0.000000,0.002827,0.005642,0.007473,1.740986,1.396473,1.732300
2014-04-22,0.003831,0.000000,0.003831,-0.000337,0.000134,1.747655,1.396002,1.732533
2014-04-23,0.004166,0.000000,0.004166,0.003734,0.001304,1.754935,1.401215,1.734792
2014-04-24,0.000000,0.000000,0.000000,0.000000,0.000000,1.754935,1.401215,1.734792
2014-04-25,-0.003863,0.000000,-0.003863,-0.008486,-0.006070,1.748156,1.389324,1.724262
2014-04-28,0.000136,0.000000,0.000136,-0.003170,-0.000749,1.748394,1.384920,1.722971
2014-04-29,-0.004715,0.000000,-0.004715,-0.006803,-0.007284,1.740150,1.375498,1.710420
2014-04-30,-0.001453,0.000000,-0.001453,-0.002807,-0.004958,1.737622,1.371637,1.701940
2014-05-01,0.000000,0.000000,0.000000,0.000000,0.000000,1.737622,1.371637,1.701940
2014-05-02,0.002209,0.000000,0.002209,-0.000239,0.001199,1.741460,1.371309,1.703980
2014-05-05,0.002494,0.000000,0.002494,0.000680,0.003094,1.745802,1.372241,1.709252
2014-05-06,0.000177,0.000000,0.000177,0.002381,0.000435,1.746112,1.375508,1.709996
2014-05-07,-0.003465,0.000000,-0.003465,-0.009344,-0.004000,1.740061,1.362655,1.703155
2014-05-08,0.002841,0.000000,0.002841,0.001097,0.001510,1.745005,1.364150,1.705726
2014-05-09,0.010503,0.000000,0.010503,0.029873,0.022156,1.763332,1.404902,1.743518
2014-05-12,0.012863,0.000000,0.012863,0.022664,0.016333,1.786014,1.436743,1.771995
2014-05-13,0.010860,0.000000,0.010860,0.013473,0.015908,1.805410,1.456099,1.800184
2014-05-14,-0.002114,0.000000,-0.002114,0.000000,0.006798,1.801594,1.456099,1.812421
2014-05-15,-0.005330,0.000000,-0.005330,0.002026,-0.002545,1.791992,1.459049,1.807808
2014-05-16,0.002881,0.000000,0.002881,0.011210,0.013832,1.797155,1.475405,1.832813
2014-05-19,0.003309,0.000000,0.003309,0.008406,0.023013,1.803102,1.487807,1.874991
2014-05-20,0.008288,0.000000,0.008288,0.001645,0.005610,1.818045,1.490255,1.885510
2014-05-21,0.002357,0.000000,0.002357,-0.003106,0.002249,1.822331,1.485626,1.889750
2014-05-22,0.010813,0.000000,0.010813,0.003240,0.010831,1.842035,1.490440,1.910218
2014-05-23,0.010751,0.000000,0.010751,0.012465,0.014558,1.861840,1.509018,1.938026
2014-05-26,-0.004498,0.000000,-0.004498,-0.001093,-0.007853,1.853465,1.507369,1.922806
2014-05-27,-0.006667,0.000000,-0.006667,-0.005578,-0.005102,1.841108,1.498961,1.912996
2014-05-28,0.004979,0.000000,0.004979,0.001592,0.002002,1.850274,1.501347,1.916825
2014-05-29,-0.001533,0.000000,-0.001533,-0.012825,-0.007192,1.847437,1.482093,1.903039
2014-05-30,0.006866,0.000000,0.006866,-0.000788,0.006259,1.860121,1.480925,1.914950
2014-06-02,0.007564,0.000000,0.007564,0.018333,0.018141,1.874190,1.508076,1.949689
2014-06-03,0.003070,0.000000,0.003070,0.007246,0.010886,1.879944,1.519003,1.970914
2014-06-04,0.001661,0.000000,0.001661,-0.001834,0.004292,1.883067,1.516218,1.979372
2014-06-05,0.011743,0.000000,0.011743,0.009707,0.015568,1.905181,1.530935,2.010187
2014-06-06,0.016425,0.000000,0.016425,0.014624,0.016041,1.936474,1.553323,2.042432
2014-06-09,0.016687,0.000000,0.016687,0.009389,0.009747,1.968787,1.567907,2.062339
2014-06-10,-0.000149,0.000000,-0.000149,0.000235,-0.001250,1.968494,1.568276,2.059762
2014-06-11,0.002388,0.000000,0.002388,-0.003859,-0.003471,1.973195,1.562223,2.052612
2014-06-12,0.006995,0.000000,0.006995,0.003022,0.004136,1.986998,1.566944,2.061102
2014-06-13,-0.008300,0.000000,-0.008300,-0.014092,-0.018219,1.970506,1.544863,2.023552
2014-06-16,0.000355,0.000000,0.000355,-0.001134,0.000276,1.971206,1.543112,2.024110
2014-06-17,0.003177,0.000000,0.003177,0.013028,0.011630,1.977469,1.563216,2.047650
2014-06-18,0.000570,0.000000,0.000570,-0.009631,-0.004068,1.978597,1.548161,2.039320
2014-06-19,0.005981,0.000000,0.005981,-0.002315,-0.001388,1.990432,1.544577,2.036489
2014-06-20,-0.005252,0.000000,-0.005252,-0.003879,-0.006048,1.979978,1.538585,2.024173
2014-06-23,0.000944,0.000000,0.000944,-0.002410,0.003721,1.981846,1.534878,2.031706
2014-06-24,0.008410,0.000000,0.008410,0.011590,0.010537,1.998513,1.552668,2.053114
2014-06-25,0.008583,0.000000,0.008583,-0.001445,0.004419,2.015668,1.550425,2.062187
2014-06-26,0.000248,0.000000,0.000248,-0.010047,-0.004815,2.016167,1.534847,2.052258
2014-06-27,0.008738,0.000000,0.008738,0.002082,0.007622,2.033784,1.538042,2.067900
2014-06-30,0.010183,0.000000,0.010183,0.013657,0.015237,2.054493,1.559048,2.099410
2014-07-01,0.006780,0.000000,0.006780,0.003068,0.005699,2.068423,1.563831,2.111374
2014-07-02,0.011588,0.000000,0.011588,0.011847,0.012451,2.092391,1.582358,2.137663
2014-07-03,0.003322,0.000000,0.003322,-0.001340,0.000513,2.099343,1.580238,2.138760
2014-07-04,0.002602,0.000000,0.002602,0.004770,0.002259,2.104806,1.587776,2.143591
2014-07-07,0.006568,0.000000,0.006568,0.004586,0.003673,2.118630,1.595057,2.151465
2014-07-08,-0.014417,0.000000,-0.014417,-0.021054,-0.026915,2.088086,1.561475,2.093559
2014-07-09,-0.010612,0.000000,-0.010612,-0.005011,-0.007172,2.065928,1.553651,2.078544
2014-07-10,-0.005078,0.000000,-0.005078,-0.002274,0.000429,2.055437,1.550117,2.079436
2014-07-11,-0.006957,0.000000,-0.006957,-0.014291,-0.017415,2.041138,1.527965,2.043223
2014-07-14,-0.001534,0.000000,-0.001534,-0.000731,0.000860,2.038008,1.526848,2.044981
2014-07-15,0.005064,0.000000,0.005064,0.009726,0.013950,2.048328,1.541699,2.073510
2014-07-16,0.007951,0.000000,0.007951,0.012987,0.012205,2.064614,1.561721,2.098816
2014-07-17,0.003993,0.000000,0.003993,0.002105,0.009657,2.072859,1.565009,2.119085
2014-07-18,0.002907,0.000000,0.002907,0.003069,-0.001809,2.078885,1.569812,2.115252
2014-07-21,0.003891,0.000000,0.003891,0.002649,0.000166,2.086974,1.573970,2.115602
2014-07-22,0.003865,0.000000,0.003865,0.010886,0.006536,2.095041,1.591104,2.129429
2014-07-23,0.000919,0.000000,0.000919,0.003592,0.001264,2.096966,1.596819,2.132121
2014-07-24,-0.000822,0.000000,-0.000822,0.004470,0.000967,2.095241,1.603957,2.134182
2014-07-25,0.003568,0.000000,0.003568,-0.005127,-0.007346,2.102718,1.595733,2.118505
2014-07-28,-0.006023,0.000000,-0.006023,-0.005359,-0.003775,2.090054,1.587182,2.110508
2014-07-29,0.000000,0.000000,0.000000,0.000000,0.000000,2.090054,1.587182,2.110508
2014-07-30,0.011176,0.000000,0.011176,0.005511,0.006896,2.113413,1.595928,2.125063
2014-07-31,0.001867,0.000000,0.001867,-0.008997,-0.002821,2.117359,1.581569,2.119069
2014-08-01,-0.008002,0.000000,-0.008002,-0.015373,-0.009513,2.100415,1.557256,2.098911
2014-08-04,0.002571,0.000000,0.002571,0.010661,0.010194,2.105816,1.573857,2.120307
2014-08-05,0.008457,0.000000,0.008457,0.008186,0.008369,2.123624,1.586741,2.138051
2014-08-06,-0.003373,0.000000,-0.003373,-0.009617,-0.003427,2.116462,1.571481,2.130725
2014-08-07,-0.003631,0.000000,-0.003631,-0.002972,-0.000547,2.108776,1.566811,2.129560
2014-08-08,-0.006094,0.000000,-0.006094,-0.010550,-0.013171,2.095926,1.550281,2.101513
2014-08-11,0.001186,0.000000,0.001186,0.007584,0.006770,2.098411,1.562039,2.115739
2014-08-12,0.006261,0.000000,0.006261,0.013257,0.009467,2.111550,1.582747,2.135769
2014-08-13,0.001612,0.000000,0.001612,0.001618,-0.002591,2.114954,1.585307,2.130235
2014-08-14,0.005092,0.000000,0.005092,0.006738,0.009665,2.125724,1.595989,2.150823
2014-08-15,0.000000,0.000000,0.000000,0.000000,0.000000,2.125724,1.595989,2.150823
2014-08-18,0.009981,0.000000,0.009981,0.010595,0.013904,2.146941,1.612898,2.180729
2014-08-19,0.011451,0.000000,0.011451,0.002953,0.011613,2.171527,1.617661,2.206055
2014-08-20,0.005403,0.000000,0.005403,-0.002811,0.002047,2.183260,1.613113,2.210570
2014-08-21,0.005537,0.000000,0.005537,0.002006,0.005088,2.195349,1.616350,2.221818
2014-08-22,0.002862,0.000000,0.002862,0.002801,0.002576,2.201632,1.620877,2.227540
2014-08-25,0.003556,0.000000,0.003556,-0.000872,-0.004637,2.209460,1.619463,2.217211
2014-08-26,0.005572,0.000000,0.005572,-0.000196,0.003371,2.221772,1.619146,2.224686
2014-08-27,0.008960,0.000000,0.008960,0.003960,0.006260,2.241680,1.625557,2.238611
2014-08-28,0.000120,0.000000,0.000120,0.002306,-0.002190,2.241947,1.629305,2.233709
2014-08-29,0.000000,0.000000,0.000000,0.000000,0.000000,2.241947,1.629305,2.233709
2014-09-01,0.009993,0.000000,0.009993,0.009221,0.017288,2.264351,1.644330,2.272326
2014-09-02,0.009361,0.000000,0.009361,0.006895,0.005914,2.285546,1.655667,2.285763
2014-09-03,0.001717,0.000000,0.001717,0.003903,0.005515,2.289470,1.662130,2.298369
2014-09-04,0.001109,0.000000,0.001109,-0.002298,-0.000576,2.292009,1.658310,2.297046
2014-09-05,0.004877,0.000000,0.004877,-0.001124,0.005189,2.303187,1.656446,2.308965
2014-09-08,0.009781,0.000000,0.009781,0.010764,0.015884,2.325715,1.674276,2.345640
2014-09-09,0.002370,0.000000,0.002370,-0.002563,0.003425,2.331228,1.669985,2.353674
2014-09-10,-0.003241,0.000000,-0.003241,-0.007218,-0.003435,2.323673,1.657931,2.345588
2014-09-11,0.005938,0.000000,0.005938,-0.001038,0.005552,2.337472,1.656210,2.358612
2014-09-12,0.005187,0.000000,0.005187,0.002449,0.002347,2.349596,1.660266,2.364147
2014-09-15,0.001458,0.000000,0.001458,-0.007834,-0.003904,2.353023,1.647259,2.354917
2014-09-16,-0.014650,0.000000,-0.014650,-0.013566,-0.022301,2.318551,1.624912,2.302399
2014-09-17,0.004277,0.000000,0.004277,0.005370,0.003953,2.328468,1.633638,2.311500
2014-09-18,0.014162,0.000000,0.014162,0.017460,0.017861,2.361443,1.662160,2.352785
